´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
688272.SH,¸»¼ªÈð,20211018,,41,50.49,40,46.11,11352698,497819250,23.55,104.3883,43.8503,73.4421,712769809.41,,3504360000,15458031,0,76000000,38.3949,12.5231,10.7061,39.0354,
688272.SH,¸»¼ªÈð,20211019,46.11,44.68,49.8,42.9,47.93,9861580,452049468,1.82,3.9471,45.8395,63.7958,740903425.83,,3642680000,15458031,0,76000000,39.9104,13.0174,11.1287,40.5761,
688272.SH,¸»¼ªÈð,20211020,47.93,46.12,46.19,42.61,43.59,7103420,314619420,-4.34,-9.0549,44.2913,45.9529,673815571.29,,3312840000,15458031,0,76000000,36.2965,11.8387,10.121,36.902,
688272.SH,¸»¼ªÈð,20211021,43.59,42.6,47.44,41.55,46.5,7119320,316147429,2.91,6.6758,44.407,46.0558,718798441.5,,3534000000,15458031,0,76000000,38.7196,12.629,10.7967,39.3655,
688272.SH,¸»¼ªÈð,20211022,46.5,46.51,48.84,45.43,48.35,5638460,265540106,1.85,3.9785,47.0944,36.4759,747395798.85,,3674600000,15458031,0,76000000,40.2601,13.1315,11.2262,40.9317,
688272.SH,¸»¼ªÈð,20211025,48.35,48,53.08,46.88,51.88,5923649,294273185,3.53,7.3009,49.6777,38.3209,801962648.28,,3942880000,15458031,0,76000000,43.1995,14.0902,12.0458,43.9201,
688272.SH,¸»¼ªÈð,20211026,51.88,52.58,55,50.21,52,5189483,273542624,0.12,0.2313,52.711,33.5714,803817612,,3952000000,15458031,0,76000000,43.2994,14.1228,12.0737,44.0217,
688272.SH,¸»¼ªÈð,20211027,52,53.18,53.99,50.48,53.25,3609562,189463173,1.25,2.4038,52.4892,23.3507,823140150.75,,4047000000,15458031,0,76000000,44.3402,14.4623,12.3639,45.0799,
688272.SH,¸»¼ªÈð,20211028,53.25,52.66,53.27,48.17,48.17,3461569,173718078,-5.08,-9.5399,50.1848,22.3933,744613353.27,,3660920000,15458031,0,76000000,40.1102,13.0826,11.1844,40.7793,
688272.SH,¸»¼ªÈð,20211029,48.17,47.7,51.3,46.16,50.6,3186145,155996528,2.43,5.0446,48.9609,20.6116,782176368.6,,3845600000,15458031,0,76000000,42.1336,13.7426,11.7486,42.8365,
688272.SH,¸»¼ªÈð,20211101,50.6,50,51,47.1,48,3297746,160725998,-2.6,-5.1383,48.7381,21.3335,741985488,,3648000000,15458031,0,76000000,39.9687,13.0364,11.145,40.6354,
