代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
688779.SH,长远锂科,20210811,,21,25.88,20.07,23.17,272195207,5878199926,17.52,310.0885,21.5955,78.3163,8052939967.87,,44699709322.24,347558911,0,1929206272,109.5694,12.8121,22.2316,-241.1392,
688779.SH,长远锂科,20210812,23.17,24.5,28.88,24.01,28.04,213300853,5541793467,4.87,21.0186,25.9811,61.3711,9745551864.44,,54094943866.88,347558911,0,1929206272,132.5992,15.505,26.9044,-291.8232,
688779.SH,长远锂科,20210813,28.04,27.5,29.88,26.3,26.3,152705386,4269540041,-1.74,-6.2054,27.9593,43.9365,9140799359.3,,50738124953.6,347558911,0,1929206272,124.3709,14.5428,25.2349,-273.7143,
688779.SH,长远锂科,20210816,26.3,26.1,27.4,25.1,26.31,99380579,2608270711,0.01,0.038,26.2453,28.5939,9144274948.41,,50757417016.32,347558911,0,1929206272,124.4182,14.5483,25.2445,-273.8184,
688779.SH,长远锂科,20210817,26.31,25.85,26.66,24.79,25.66,77431415,1981561089,-0.65,-2.4705,25.5912,22.2786,8918361656.26,,49503432939.52,347558911,0,1929206272,121.3444,14.1889,24.6208,-267.0536,
688779.SH,长远锂科,20210818,25.66,25.55,27.37,25.11,27.3,95425823,2509792785,1.64,6.3913,26.301,27.456,9488358270.3,,52667331225.6,347558911,0,1929206272,129.0998,15.0958,26.1944,-284.1217,
688779.SH,长远锂科,20210819,27.3,26.65,27.27,25.88,26.45,70137880,1864804711,-0.85,-3.1136,26.5877,20.1801,9192933195.95,,51027505894.4,347558911,0,1929206272,125.0802,14.6258,25.3788,-275.2754,
688779.SH,长远锂科,20210820,26.45,26.03,26.08,24,24.59,79155371,1978775512,-1.86,-7.0321,24.9986,22.7747,8546473621.49,,47439182228.48,347558911,0,1929206272,116.2844,13.5973,23.5941,-255.9176,
688779.SH,长远锂科,20210823,24.59,24.5,29.51,23.81,28.97,135954961,3719367017,4.38,17.8121,27.3573,39.1171,10068781651.67,,55889105699.84,347558911,0,1929206272,136.9971,16.0192,27.7967,-301.502,
688779.SH,长远锂科,20210824,28.97,28.7,33.76,28.52,31.3,110829683,3451705554,2.33,8.0428,31.1442,31.888,10878593914.3,,60384156313.6,347558911,0,1929206272,148.0156,17.3076,30.0324,-325.7512,
688779.SH,长远锂科,20210825,31.3,31.1,33,30.8,31.9,69261968,2199716254,0.6,1.9169,31.7594,19.9281,11087129260.9,,61541680076.8,347558911,0,1929206272,150.8529,17.6394,30.6081,-331.9956,
688779.SH,长远锂科,20210826,31.9,31.5,32.4,30.45,31.39,44733802,1401779226,-0.51,-1.5987,31.336,12.8709,10909874216.29,,60557784878.08,347558911,0,1929206272,148.4412,17.3574,30.1187,-326.6879,
688779.SH,长远锂科,20210827,31.39,31.3,34.43,31.06,31.42,80039174,2622533977,0.03,0.0956,32.7656,23.029,10920300983.62,,60615661066.24,347558911,0,1929206272,148.583,17.374,30.1475,-327.0001,
688779.SH,长远锂科,20210830,31.42,30.81,32.15,29.4,30.1,68897562,2114742405,-1.32,-4.2011,30.694,19.8233,10461523221.1,,58069108787.2,347558911,0,1929206272,142.3409,16.6441,28.881,-313.2624,
688779.SH,长远锂科,20210831,30.1,29.8,32.23,29.26,31.99,59256644,1825570401,1.89,6.2791,30.8079,17.0494,11118409562.89,,61715308641.28,347558911,0,1929206272,151.2785,17.6892,30.6944,-332.9323,
