¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688314.SH,øµÕÿ“Ω¡∆,20210518,,100.2,105,86.78,92.05,10696324,993681486,74.71,430.8535,92.8993,90.5821,1086965797.4,,5341475559,11808428,0,58027980,89.966,20.6726,32.555,-277.58,
688314.SH,øµÕÿ“Ω¡∆,20210519,92.05,94,106.12,83,102.5,8029581,741319825,10.45,11.3525,92.3236,67.9987,1210363870,,5947867950,11808428,0,58027980,100.1795,23.0194,36.2508,-309.0923,
688314.SH,øµÕÿ“Ω¡∆,20210520,102.5,100,109,97.53,99.8,4931807,510205339,-2.7,-2.6341,103.452,41.7651,1178481114.4,,5791192404,11808428,0,58027980,97.5406,22.4131,35.2959,-300.9504,
688314.SH,øµÕÿ“Ω¡∆,20210521,99.8,99.6,103.5,94.6,94.83,3486228,342563183,-4.97,-4.98,98.2618,29.5232,1119793227.24,,5502793343.4,11808428,0,58027980,92.6831,21.2969,33.5382,-285.9632,
688314.SH,øµÕÿ“Ω¡∆,20210524,94.83,97.26,102.1,94.12,102.1,2527094,249213248,7.27,7.6664,98.6165,21.4008,1205640498.8,,5924656758,11808428,0,58027980,99.7885,22.9296,36.1093,-307.8861,
688314.SH,øµÕÿ“Ω¡∆,20210525,102.1,105.8,114.99,104.33,114.99,3655116,400648908,12.89,12.6249,109.6132,30.9535,1357851135.72,,6672637420.2,11808428,0,58027980,112.3867,25.8244,40.6681,-346.7563,
688314.SH,øµÕÿ“Ω¡∆,20210526,114.99,112,119.88,111,111,2607991,297629755,-3.99,-3.4699,114.1222,22.0858,1310735508,,6441105780,11808428,0,58027980,108.487,24.9284,39.257,-334.7244,
688314.SH,øµÕÿ“Ω¡∆,20210527,111,111,116.29,107.02,113.7,2650000,295950113,2.7,2.4324,111.6793,22.4416,1342618263.6,,6597781326,11808428,0,58027980,111.1259,25.5347,40.2118,-342.8663,
688314.SH,øµÕÿ“Ω¡∆,20210528,113.7,113.99,122,113,119.5,2862444,336784405,5.8,5.1011,117.6562,24.2407,1411107146,,6934343610,11808428,0,58027980,116.7946,26.8373,42.2631,-360.3564,
688314.SH,øµÕÿ“Ω¡∆,20210531,119.5,119,128.88,119,125.38,2798257,344656000,5.88,4.9205,123.1681,23.6971,1480540702.64,,7275548132.4,11808428,0,58027980,122.5415,28.1578,44.3427,-378.0878,
688314.SH,øµÕÿ“Ω¡∆,20210601,125.38,127.2,134,121.78,133,2868128,365092768,7.62,6.0775,127.2931,24.2888,1570520924,,7717721340,11808428,0,58027980,129.989,29.8691,47.0376,-401.0661,
688314.SH,øµÕÿ“Ω¡∆,20210602,133,131.71,134,123.67,127.6,2096794,268625180,-5.4,-4.0602,128.1123,17.7568,1506755412.8,,7404370248,11808428,0,58027980,124.7112,28.6564,45.1278,-384.7822,
