¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603385.SH,ª›¥ÔŒ¿‘°,20170405,,19.11,19.11,19.11,19.11,22134,422981,5.84,44.009,19.11,0.0312,1357574400,,5430127731.21,71040000,0,284151111,25.8397,2.8062,2.3843,68.8928,
603385.SH,ª›¥ÔŒ¿‘°,20170406,19.11,21.02,21.02,21.02,21.02,10300,216506,1.91,9.9948,21.02,0.0145,1493260800,,5972856353.22,71040000,0,284151111,28.4223,3.0866,2.6226,75.7784,
603385.SH,ª›¥ÔŒ¿‘°,20170407,21.02,23.12,23.12,23.12,23.12,9652,223154,2.1,9.9905,23.12,0.0136,1642444800,,6569573686.32,71040000,0,284151111,31.2618,3.395,2.8846,83.3491,
603385.SH,ª›¥ÔŒ¿‘°,20170410,23.12,25.43,25.43,25.43,25.43,19652,499750,2.31,9.9913,25.43,0.0277,1806547200,,7225962752.73,71040000,0,284151111,34.3853,3.7342,3.1728,91.6768,
603385.SH,ª›¥ÔŒ¿‘°,20170411,25.43,27.97,27.97,27.97,27.97,32404,906340,2.54,9.9882,27.97,0.0456,1986988800,,7947706574.67,71040000,0,284151111,37.8198,4.1072,3.4897,100.8336,
603385.SH,ª›¥ÔŒ¿‘°,20170412,27.97,30.77,30.77,30.77,30.77,43331,1333295,2.8,10.0107,30.77,0.061,2185900800,,8743329685.47,71040000,0,284151111,41.6058,4.5184,3.839,110.9278,
603385.SH,ª›¥ÔŒ¿‘°,20170413,30.77,33.85,33.85,33.85,33.85,124502,4214393,3.08,10.0097,33.85,0.1753,2404704000,,9618515107.35,71040000,0,284151111,45.7705,4.9706,4.2233,122.0314,
603385.SH,ª›¥ÔŒ¿‘°,20170414,33.85,37.24,37.24,37.24,37.24,305651,11382443,3.39,10.0148,37.24,0.4303,2645529600,,10581787373.64,71040000,0,284151111,50.3543,5.4684,4.6463,134.2526,
603385.SH,ª›¥ÔŒ¿‘°,20170417,37.24,38,38.52,33.52,33.52,29545271,1035438106,-3.72,-9.9893,35.0458,41.5896,2381260800,,9524745240.72,71040000,0,284151111,45.3243,4.9222,4.1822,120.8417,
603385.SH,ª›¥ÔŒ¿‘°,20170418,33.52,34.2,34.3,30.7,31.44,22034006,707726633,-2.08,-6.2053,32.1197,31.0163,2233497600,,8933710929.84,71040000,0,284151111,42.5118,4.6168,3.9226,113.3432,
603385.SH,ª›¥ÔŒ¿‘°,20170419,31.44,31.4,32.66,30.97,32.05,17323731,553365343,0.61,1.9402,31.9426,24.3859,2276832000,,9107043107.55,71040000,0,284151111,43.3366,4.7063,3.9987,115.5423,
603385.SH,ª›¥ÔŒ¿‘°,20170420,32.05,31.3,31.49,28.9,29.38,16924369,506388981,-2.67,-8.3307,29.9207,23.8237,2087155200,,8348359641.18,71040000,0,284151111,39.7263,4.3143,3.6656,105.9168,
603385.SH,ª›¥ÔŒ¿‘°,20170421,29.38,29,29.4,28.2,28.51,10528075,301415312,-0.87,-2.9612,28.6297,14.8199,2025350400,,8101148174.61,71040000,0,284151111,38.55,4.1865,3.5571,102.7804,
603385.SH,ª›¥ÔŒ¿‘°,20170424,28.51,28.75,29.97,28.3,28.77,12083402,351688642,0.26,0.912,29.1051,17.0093,2043820800,,8175027463.47,71040000,0,284151111,38.9015,4.2247,3.5895,103.7177,
603385.SH,ª›¥ÔŒ¿‘°,20170425,28.77,28.56,29.89,28.39,28.84,10910484,319425484,0.07,0.2433,29.2769,15.3582,2048793600,,8194918041.24,71040000,0,284151111,38.9962,4.235,3.5983,103.97,
603385.SH,ª›¥ÔŒ¿‘°,20170426,28.84,28.55,29.77,28.05,29.59,11542696,334655905,0.75,2.6006,28.9929,16.2482,2102073600,,8408031374.49,71040000,0,284151111,40.0103,4.3451,3.6918,106.6738,
603385.SH,ª›¥ÔŒ¿‘°,20170427,29.59,29.25,32.55,29.08,31.54,21695650,679916243,1.95,6.5901,31.3388,30.54,2240601600,,8962126040.94,71040000,0,284151111,42.647,4.6314,3.9351,113.7037,
603385.SH,ª›¥ÔŒ¿‘°,20170428,31.54,30.9,31.97,29.78,31.31,14849092,462673873,-0.23,-0.7292,31.1584,20.9024,2224262400,,8896771285.41,71040000,0,284151111,42.336,4.5977,3.9064,112.8745,
603385.SH,ª›¥ÔŒ¿‘°,20170502,31.31,31.31,32.54,31.2,31.97,13020831,413564371,0.66,2.108,31.7617,18.3289,2271148800,,9084311018.67,71040000,0,284151111,40.7875,3.2375,3.9888,115.2539,
603385.SH,ª›¥ÔŒ¿‘°,20170503,31.97,31.6,32.57,30.29,31.11,14735718,461724076,-0.86,-2.69,31.3337,20.7428,2210054400,,8839941063.21,71040000,0,284151111,39.6903,3.1504,3.8815,112.1535,
603385.SH,ª›¥ÔŒ¿‘°,20170504,31.11,30.6,32.48,30.51,31.18,14028077,441960900,0.07,0.225,31.5055,19.7467,2215027200,,8859831640.98,71040000,0,284151111,39.7797,3.1575,3.8902,112.4059,
603385.SH,ª›¥ÔŒ¿‘°,20170505,31.18,30.3,30.96,28.88,28.98,10705730,323719823,-2.2,-7.0558,30.238,15.07,2058739200,,8234699196.78,71040000,0,284151111,36.9729,2.9347,3.6157,104.4747,
603385.SH,ª›¥ÔŒ¿‘°,20170508,28.98,28.7,29.19,26.76,26.81,9761705,273180100,-2.17,-7.4879,27.9849,13.7411,1904582400,,7618091285.91,71040000,0,284151111,34.2044,2.715,3.345,96.6518,
603385.SH,ª›¥ÔŒ¿‘°,20170509,26.81,26.7,27.69,26.5,27.26,6523739,177081005,0.45,1.6785,27.1441,9.1832,1936550400,,7745959285.86,71040000,0,284151111,34.7785,2.7605,3.4011,98.274,
603385.SH,ª›¥ÔŒ¿‘°,20170510,27.26,27.26,27.93,26.3,26.4,7747901,211572027,-0.86,-3.1548,27.307,10.9064,1875456000,,7501589330.4,71040000,0,284151111,33.6813,2.6735,3.2938,95.1737,
603385.SH,ª›¥ÔŒ¿‘°,20170511,26.4,26.02,27.56,25.89,27.51,8007596,214053477,1.11,4.2045,26.7313,11.272,1954310400,,7816997063.61,71040000,0,284151111,35.0974,2.7859,3.4323,99.1753,
603385.SH,ª›¥ÔŒ¿‘°,20170512,27.51,27.5,28.8,27.27,28.34,9909713,279356129,0.83,3.0171,28.1901,13.9495,2013273600,,8052842485.74,71040000,0,284151111,36.1564,2.8699,3.5359,102.1675,
603385.SH,ª›¥ÔŒ¿‘°,20170515,28.34,28.2,28.6,27.72,27.9,6906703,193948826,-0.44,-1.5526,28.0812,9.7223,1982016000,,7927815996.9,71040000,0,284151111,35.595,2.8254,3.481,100.5813,
603385.SH,ª›¥ÔŒ¿‘°,20170516,27.9,27.75,29.2,27.06,29.06,10257416,290024981,1.16,4.1577,28.2747,14.4389,2064422400,,8257431285.66,71040000,0,284151111,37.0749,2.9428,3.6257,104.7632,
603385.SH,ª›¥ÔŒ¿‘°,20170517,29.06,28.9,30.5,28.86,28.93,10558274,312866556,-0.13,-0.4474,29.6324,14.8624,2055187200,,8220491641.23,71040000,0,284151111,36.9091,2.9297,3.6095,104.2945,
603385.SH,ª›¥ÔŒ¿‘°,20170518,28.93,28.2,28.83,27.63,27.71,8521363,240193466,-1.22,-4.2171,28.1872,11.9952,1968518400,,7873827285.81,71040000,0,284151111,35.3526,2.8061,3.4573,99.8963,
603385.SH,ª›¥ÔŒ¿‘°,20170519,27.71,27.67,28.34,27.13,27.72,5484206,152483558,0.01,0.0361,27.8041,7.7199,1969228800,,7876668796.92,71040000,0,284151111,35.3654,2.8071,3.4585,99.9324,
603385.SH,ª›¥ÔŒ¿‘°,20170522,27.72,28.88,30.49,28.6,30.49,9575157,285638638,2.77,9.9928,29.8312,13.4785,2166009600,,8663767374.39,71040000,0,284151111,38.8993,3.0876,3.8041,109.9184,
603385.SH,ª›¥ÔŒ¿‘°,20170523,30.49,30.55,31.76,29.31,30.04,26502232,814659352,-0.45,-1.4759,30.7393,37.3061,2134041600,,8535899374.44,71040000,0,284151111,38.3252,3.0421,3.748,108.2961,
603385.SH,ª›¥ÔŒ¿‘°,20170524,30.04,27.96,29.95,27.04,29.4,19133804,539782773,-0.64,-2.1305,28.2109,26.9338,2088576000,,8354042663.4,71040000,0,284151111,37.5087,2.9773,3.6681,105.9889,
603385.SH,ª›¥ÔŒ¿‘°,20170525,29.4,29.06,32.34,29.03,32.34,23754628,743631803,2.94,10,31.3047,33.4384,2297433600,,9189446929.74,71040000,0,284151111,41.2596,3.275,4.0349,116.5878,
603385.SH,ª›¥ÔŒ¿‘°,20170526,32.34,33.99,34.88,32.38,33.12,31663399,1059360817,0.78,2.4119,33.457,44.5712,2352844800,,9411084796.32,71040000,0,284151111,42.2547,3.354,4.1322,119.3997,
603385.SH,ª›¥ÔŒ¿‘°,20170531,33.12,33.97,35.35,30.71,31.13,25066226,837267269,-1.99,-6.0085,33.4022,35.2847,2211475200,,8845624085.43,71040000,0,284151111,39.7159,3.1524,3.884,112.2256,
603385.SH,ª›¥ÔŒ¿‘°,20170601,31.13,29.9,30.5,28.1,28.25,20186049,592016903,-2.88,-9.2515,29.328,28.415,2006880000,,8027268885.75,71040000,0,284151111,36.0415,2.8608,3.5246,101.843,
603385.SH,ª›¥ÔŒ¿‘°,20170602,28.25,27.65,29.87,27.41,29.45,14507132,418437161,1.2,4.2478,28.8435,20.4211,2092128000,,8368250218.95,71040000,0,284151111,37.5725,2.9823,3.6744,106.1691,
603385.SH,ª›¥ÔŒ¿‘°,20170605,29.45,29.8,31,29.2,29.35,15505610,468116195,-0.1,-0.3396,30.1901,21.8266,2085024000,,8339835107.85,71040000,0,284151111,37.4449,2.9722,3.6619,105.8086,
603385.SH,ª›¥ÔŒ¿‘°,20170606,29.35,28.61,29.12,27.95,28.8,11803610,337387740,-0.55,-1.8739,28.5834,16.6154,2045952000,,8183551996.8,71040000,0,284151111,36.7432,2.9165,3.5933,103.8258,
603385.SH,ª›¥ÔŒ¿‘°,20170607,28.8,28.85,31.38,28.82,30.92,17755707,534896850,2.12,7.3611,30.1253,24.994,2196556800,,8785952352.12,71040000,0,284151111,39.4479,3.1312,3.8578,111.4686,
603385.SH,ª›¥ÔŒ¿‘°,20170608,30.92,30.44,30.85,29.81,30.17,14691288,445016379,-0.75,-2.4256,30.2912,20.6803,2143276800,,8572839018.87,71040000,0,284151111,38.4911,3.0552,3.7642,108.7648,
603385.SH,ª›¥ÔŒ¿‘°,20170609,30.17,29.87,31.18,29.1,31.01,15390312,466680152,0.84,2.7842,30.323,21.6643,2202950400,,8811525952.11,71040000,0,284151111,39.5628,3.1403,3.869,111.793,
603385.SH,ª›¥ÔŒ¿‘°,20170612,31.01,30.4,30.65,29.71,29.74,10404223,313608478,-1.27,-4.0955,30.1424,14.6456,2112729600,,8450654041.14,71040000,0,284151111,37.9425,3.0117,3.7105,107.2146,
603385.SH,ª›¥ÔŒ¿‘°,20170613,29.74,29.89,30.5,29.74,30.17,8688904,262194562,0.43,1.4459,30.1758,12.231,2143276800,,8572839018.87,71040000,0,284151111,38.4911,3.0552,3.7642,108.7648,
603385.SH,ª›¥ÔŒ¿‘°,20170614,30.17,30.28,30.34,28.62,28.86,12973957,380060926,-1.31,-4.3421,29.2941,18.2629,2050214400,,8200601063.46,71040000,0,284151111,36.8198,2.9226,3.6007,104.0421,
603385.SH,ª›¥ÔŒ¿‘°,20170615,28.86,28.7,29.36,28.6,28.93,8545406,248404316,0.07,0.2426,29.0688,12.029,2055187200,,8220491641.23,71040000,0,284151111,36.9091,2.9297,3.6095,104.2945,
603385.SH,ª›¥ÔŒ¿‘°,20170616,28.93,29.01,29.54,28.77,28.91,6730166,195883530,-0.02,-0.0691,29.1053,9.4738,2053766400,,8214808619.01,71040000,0,284151111,36.8836,2.9276,3.607,104.2224,
603385.SH,ª›¥ÔŒ¿‘°,20170619,28.91,28.77,28.95,28.11,28.47,6416370,182260367,-0.44,-1.522,28.4055,9.0321,2022508800,,8089782130.17,71040000,0,284151111,36.3222,2.8831,3.5521,102.6362,
603385.SH,ª›¥ÔŒ¿‘°,20170620,28.47,28.6,28.95,28.43,28.59,6035587,173285420,0.12,0.4215,28.7106,8.496,2031033600,,8123880263.49,71040000,0,284151111,36.4753,2.8952,3.5671,103.0688,
603385.SH,ª›¥ÔŒ¿‘°,20170621,28.59,28.59,28.8,28.2,28.79,5401139,154093879,0.2,0.6995,28.5299,7.603,2045241600,,8180710485.69,71040000,0,284151111,36.7305,2.9155,3.592,103.7898,
603385.SH,ª›¥ÔŒ¿‘°,20170622,28.79,28.75,28.96,27.27,27.29,8283010,233069526,-1.5,-5.2101,28.1383,11.6596,1938681600,,7754483819.19,71040000,0,284151111,34.8168,2.7636,3.4049,98.3822,
603385.SH,ª›¥ÔŒ¿‘°,20170623,27.29,26.99,27.55,26.34,27.01,6191204,166548163,-0.28,-1.026,26.9008,8.7151,1918790400,,7674921508.11,71040000,0,284151111,34.4595,2.7352,3.3699,97.3728,
603385.SH,ª›¥ÔŒ¿‘°,20170626,27.01,27.13,27.83,26.8,27.56,5228658,143136185,0.55,2.0363,27.3753,7.3602,1957862400,,7831204619.16,71040000,0,284151111,35.1612,2.7909,3.4386,99.3556,
603385.SH,ª›¥ÔŒ¿‘°,20170627,27.56,27.39,27.72,27.01,27.19,3945106,108108213,-0.37,-1.3425,27.4031,5.5534,1931577600,,7726068708.09,71040000,0,284151111,34.6892,2.7535,3.3924,98.0217,
603385.SH,ª›¥ÔŒ¿‘°,20170628,27.19,27.03,27.13,26.42,26.44,4542507,121021276,-0.75,-2.7584,26.642,6.3943,1878297600,,7512955374.84,71040000,0,284151111,33.7323,2.6775,3.2988,95.3179,
603385.SH,ª›¥ÔŒ¿‘°,20170629,26.44,26.65,26.96,26.52,26.56,3087343,82464095,0.12,0.4539,26.7104,4.3459,1886822400,,7547053508.16,71040000,0,284151111,33.8854,2.6897,3.3138,95.7505,
