����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
002358.SZ,STɭԴ,20100423,52.1,51.81,52.47,51,51.5,965788,49902298.5,-0.6,-1.1516,51.67,5.4874,906400000,,4429000000,17600000,0,86000000,69.5046,5.5132,10.8974,57.7928,
002358.SZ,STɭԴ,20100426,51.5,52.01,52.79,50.28,50.64,786861,40736240.7,-0.86,-1.6699,51.7706,4.4708,891264000,,4355040000,17600000,0,86000000,68.344,5.4211,10.7154,56.8277,
002358.SZ,STɭԴ,20100427,50.64,50.64,50.64,50.64,50.64,,,0,0,,,891264000,,4355040000,17600000,0,86000000,68.344,5.4211,10.7154,56.8277,
002358.SZ,STɭԴ,20100428,50.64,47.22,49.26,45.58,48.5,1488254,70873017.7,-2.14,-4.2259,47.6216,8.456,853600000,,4171000000,17600000,0,86000000,65.4558,5.192,10.2626,54.4262,
002358.SZ,STɭԴ,20100429,48.5,48,48.68,46.95,46.95,1049494,50055354.3,-1.55,-3.1959,47.6948,5.963,826320000,,4037700000,17600000,0,86000000,63.3639,5.0261,9.9346,52.6868,
002358.SZ,STɭԴ,20100430,46.95,45.63,47.3,43.7,46.89,1146912,52431032.4,-0.06,-0.1278,45.715,6.5165,825264000,,4032540000,17600000,0,86000000,63.283,5.0197,9.9219,52.6195,
002358.SZ,STɭԴ,20100504,46.89,45.5,47.85,45.5,47.7,399009,18765098.5,0.81,1.7274,47.0293,2.2671,839520000,,4102200000,17600000,0,86000000,64.3761,5.1064,10.0933,53.5285,
002358.SZ,STɭԴ,20100505,47.7,47.7,49.18,47.36,49.17,634608,30883003.5,1.47,3.0818,48.6647,3.6057,865392000,,4228620000,17600000,0,86000000,66.36,5.2638,10.4044,55.1781,
002358.SZ,STɭԴ,20100506,49.17,49,49.8,48,48.15,568307,27810907.5,-1.02,-2.0744,48.9364,3.229,847440000,,4140900000,17600000,0,86000000,64.9835,5.1546,10.1885,54.0334,
002358.SZ,STɭԴ,20100507,48.15,47.1,47.55,44.6,46,909501,42090713.4,-2.15,-4.4652,46.2789,5.1676,809600000,,3956000000,17600000,0,86000000,62.0818,4.9244,9.7336,51.6207,
002358.SZ,STɭԴ,20100510,46,46,46,41.4,41.4,2891858,123900676.2,-4.6,-10,42.8447,13.1448,910800000,,3560400000,22000000,0,86000000,55.8736,4.432,8.7602,46.4587,
002358.SZ,STɭԴ,20100511,41.4,41.51,42.38,37.66,38.32,1574679,62514816,-3.08,-7.4396,39.7,7.1576,843040000,,3295520000,22000000,0,86000000,51.7168,4.1023,8.1085,43.0023,
002358.SZ,STɭԴ,20100512,38.32,38.35,38.5,34.92,36.1,2215630,80960237.6,-2.22,-5.7933,36.5405,10.071,794200000,,3104600000,22000000,0,86000000,48.7207,3.8646,7.6387,40.5111,
002358.SZ,STɭԴ,20100513,36.1,36.1,37.8,36,37.75,1449665,53548610.3,1.65,4.5706,36.9386,6.5894,830500000,,3246500000,22000000,0,86000000,50.9476,4.0412,7.9879,42.3627,
002358.SZ,STɭԴ,20100514,37.75,37.5,37.89,36.51,37.77,1352613,50363040.4,0.02,0.053,37.2339,6.1482,830940000,,3248220000,22000000,0,86000000,50.9746,4.0434,7.9921,42.3851,
002358.SZ,STɭԴ,20100517,37.77,37.1,38.87,36.78,37.5,1593776,60262769.4,-0.27,-0.7149,37.8113,7.2444,825000000,,3225000000,22000000,0,86000000,50.6102,4.0145,7.935,42.0821,
002358.SZ,STɭԴ,20100518,37.5,37.2,39.8,36,39.39,1450950,55465086.8,1.89,5.04,38.2267,6.5952,866580000,,3387540000,22000000,0,86000000,53.1609,4.2168,8.3349,44.2031,
002358.SZ,STɭԴ,20100519,39.39,38.5,40.82,38.5,40.55,1215414,48318717.9,1.16,2.9449,39.7549,5.5246,892100000,,3487300000,22000000,0,86000000,54.7265,4.341,8.5804,45.5048,
002358.SZ,STɭԴ,20100520,40.55,40.1,40.99,39.08,39.65,821499,32870516.1,-0.9,-2.2195,40.0128,3.7341,872300000,,3409900000,22000000,0,86000000,53.5118,4.2446,8.3899,44.4948,
002358.SZ,STɭԴ,20100521,39.65,38.5,41.6,37.78,41.53,896786,36187721.8,1.88,4.7415,40.3527,4.0763,913660000,,3571580000,22000000,0,86000000,56.0491,4.4459,8.7877,46.6045,
002358.SZ,STɭԴ,20100524,41.53,41.5,43.43,41.5,42,1078336,45684762.6,0.47,1.1317,42.366,4.9015,924000000,,3612000000,22000000,0,86000000,56.6834,4.4962,8.8872,47.132,
002358.SZ,STɭԴ,20100525,42,41.89,42.98,41.62,42.31,738021,31227607.3,0.31,0.7381,42.3126,3.3546,930820000,,3638660000,22000000,0,86000000,57.1018,4.5294,8.9528,47.4799,
002358.SZ,STɭԴ,20100526,42.31,42.7,42.7,41.81,42.61,414339,17543902,0.3,0.7091,42.3419,1.8834,937420000,,3664460000,22000000,0,86000000,57.5066,4.5615,9.0163,47.8165,
002358.SZ,STɭԴ,20100527,42.61,42.88,43.4,42,43.38,574093,24613849.1,0.77,1.8071,42.8743,2.6095,954360000,,3730680000,22000000,0,86000000,58.5458,4.6439,9.1792,48.6806,
002358.SZ,STɭԴ,20100528,43.38,43.48,45.5,43.02,44.03,497165,21962897.8,0.65,1.4984,44.1763,2.2598,968660000,,3786580000,22000000,0,86000000,59.4231,4.7135,9.3167,49.41,
002358.SZ,STɭԴ,20100531,44.03,43.95,44.6,41.8,41.8,651344,28320288.6,-2.23,-5.0647,43.4798,2.9607,919600000,,3594800000,22000000,0,86000000,56.4135,4.4748,8.8449,46.9075,
002358.SZ,STɭԴ,20100601,41.8,41.54,41.54,40,40.87,862850,34939594.5,-0.93,-2.2249,40.4932,3.922,899140000,,3514820000,22000000,0,86000000,55.1583,4.3752,8.6481,45.8639,
002358.SZ,STɭԴ,20100602,40.87,40.87,42.35,40.51,41.76,345596,14307941.7,0.89,2.1776,41.4008,1.5709,918720000,,3591360000,22000000,0,86000000,56.3595,4.4705,8.8364,46.8627,
002358.SZ,STɭԴ,20100603,41.76,41.8,43,41.7,41.71,394914,16758424.5,-0.05,-0.1197,42.4356,1.7951,917620000,,3587060000,22000000,0,86000000,56.292,4.4652,8.8258,46.8065,
002358.SZ,STɭԴ,20100604,41.71,41.3,42.5,41.19,42.44,352122,14724298,0.73,1.7502,41.8159,1.6006,933680000,,3649840000,22000000,0,86000000,57.2772,4.5433,8.9803,47.6257,
002358.SZ,STɭԴ,20100607,42.44,41.6,44.3,41.2,43.96,863554,37439086.6,1.52,3.5815,43.3547,3.9252,967120000,,3780560000,22000000,0,86000000,59.3286,4.706,9.3019,49.3315,
002358.SZ,STɭԴ,20100608,43.96,43.96,45.85,43.96,45.5,784195,35396098,1.54,3.5032,45.1369,3.5645,1001000000,,3913000000,22000000,0,86000000,61.407,4.8709,9.6278,51.0596,
002358.SZ,STɭԴ,20100609,45.5,45.59,46.8,45.59,45.98,652566,30137333.4,0.48,1.0549,46.1828,2.9662,1011560000,,3954280000,22000000,0,86000000,62.0548,4.9223,9.7293,51.5983,
002358.SZ,STɭԴ,20100610,45.98,45.5,47.29,45.5,47.2,584555,27179224.7,1.22,2.6533,46.4956,2.6571,1038400000,,4059200000,22000000,0,86000000,63.7013,5.0529,9.9875,52.9674,
002358.SZ,STɭԴ,20100611,47.2,47.08,48.96,46.76,47,583153,27875989.9,-0.2,-0.4237,47.8022,2.6507,1034000000,,4042000000,22000000,0,86000000,63.4314,5.0315,9.9452,52.7429,
002358.SZ,STɭԴ,20100617,47,47.28,48.17,45.05,45.4,437170,20616393.5,-1.6,-3.4043,47.1588,1.9871,998800000,,3904400000,22000000,0,86000000,61.272,4.8602,9.6066,50.9474,
002358.SZ,STɭԴ,20100618,45.4,45.98,47.3,44,44.5,557089,25216923,-0.9,-1.9824,45.2655,2.5322,979000000,,3827000000,22000000,0,86000000,60.0574,4.7638,9.4162,49.9375,
002358.SZ,STɭԴ,20100621,44.5,44.58,46.88,42.95,46.5,508500,22982480.3,2,4.4944,45.1966,2.3114,1023000000,,3999000000,22000000,0,86000000,62.7566,4.9779,9.8394,52.1818,
002358.SZ,STɭԴ,20100622,46.5,46.51,47.6,46.22,46.79,280364,13156464.2,0.29,0.6237,46.9264,1.2744,1029380000,,4023940000,22000000,0,86000000,63.148,5.009,9.9007,52.5073,
002358.SZ,STɭԴ,20100623,46.79,46.78,47.9,45.51,47.25,283637,13243231.6,0.46,0.9831,46.6908,1.2893,1039500000,,4063500000,22000000,0,86000000,63.7688,5.0582,9.9981,53.0235,
002358.SZ,STɭԴ,20100624,47.25,47,47.8,45.88,46,303086,14162841.4,-1.25,-2.6455,46.7288,1.3777,1012000000,,3956000000,22000000,0,86000000,62.0818,4.9244,9.7336,51.6207,
002358.SZ,STɭԴ,20100625,46,45.39,46.99,44.2,44.2,491494,22108805.8,-1.8,-3.913,44.9829,2.2341,972400000,,3801200000,22000000,0,86000000,59.6525,4.7317,9.3527,49.6008,
002358.SZ,STɭԴ,20100628,44.2,43.88,45.28,43.35,43.5,336487,14820498.7,-0.7,-1.5837,44.0448,1.5295,957000000,,3741000000,22000000,0,86000000,58.7078,4.6568,9.2046,48.8153,
002358.SZ,STɭԴ,20100629,43.5,43.3,44,41.08,41.9,555925,23445865.5,-1.6,-3.6782,42.1745,2.5269,921800000,,3603400000,22000000,0,86000000,56.5484,4.4855,8.866,47.0198,
002358.SZ,STɭԴ,20100630,41.9,42.15,42.15,38.8,40.9,464052,18795793.4,-1,-2.3866,40.5036,2.1093,899800000,,3517400000,22000000,0,86000000,55.1988,4.3784,8.6544,45.8976,
002358.SZ,STɭԴ,20100701,40.9,40.31,41.08,39.2,39.61,287615,11556295.2,-1.29,-3.154,40.1797,1.3073,871420000,,3406460000,22000000,0,86000000,53.4578,4.2403,8.3815,44.4499,
002358.SZ,STɭԴ,20100702,39.61,39.7,40.36,38.88,39.85,847787,33416962.9,0.24,0.6059,39.4167,3.8536,876700000,,3427100000,22000000,0,86000000,53.7817,4.266,8.4322,44.7193,
002358.SZ,STɭԴ,20100705,39.85,39.75,40.28,37.1,40,409115,15904241.6,0.15,0.3764,38.8747,1.8596,880000000,,3440000000,22000000,0,86000000,53.9842,4.2821,8.464,44.8876,
002358.SZ,STɭԴ,20100706,40,39.51,41.58,39.51,41.15,256809,10544313.3,1.15,2.875,41.059,1.1673,905300000,,3538900000,22000000,0,86000000,55.5362,4.4052,8.7073,46.1781,
002358.SZ,STɭԴ,20100707,41.15,41.05,41.64,40.8,41.36,124444,5139882.9,0.21,0.5103,41.3028,0.5657,909920000,,3556960000,22000000,0,86000000,55.8196,4.4277,8.7518,46.4138,
002358.SZ,STɭԴ,20100708,41.36,41.54,42.79,41.36,42.15,256528,10809837.6,0.79,1.9101,42.139,1.166,927300000,,3624900000,22000000,0,86000000,56.8858,4.5123,8.9189,47.3003,
002358.SZ,STɭԴ,20100709,42.15,42.16,43.38,41.8,42.62,208058,8863033.2,0.47,1.1151,42.5989,0.9457,937640000,,3665320000,22000000,0,86000000,57.5201,4.5626,9.0184,47.8277,
002358.SZ,STɭԴ,20100712,42.62,43,43,41.28,41.32,362748,15337886.8,-1.3,-3.0502,42.2825,1.6489,909040000,,3553520000,22000000,0,86000000,55.7657,4.4234,8.7433,46.3689,
002358.SZ,STɭԴ,20100713,41.32,41.5,42.5,39.88,41.37,536042,22100516.2,0.05,0.121,41.2291,2.4366,910140000,,3557820000,22000000,0,86000000,51.6698,4.4288,8.7539,46.425,
002358.SZ,STɭԴ,20100714,41.37,41.4,41.4,40.35,40.9,290679,11869638.7,-0.47,-1.1361,40.8342,1.3213,899800000,,3517400000,22000000,0,86000000,51.0828,4.3784,8.6544,45.8976,
002358.SZ,STɭԴ,20100715,40.9,40.51,40.92,38.01,38.5,325544,12897807.6,-2.4,-5.868,39.6192,1.4797,847000000,,3311000000,22000000,0,86000000,48.0852,4.1215,8.1466,43.2043,
002358.SZ,STɭԴ,20100716,38.5,38,39,37,38.87,389126,14845760.9,0.37,0.961,38.1516,1.7688,855140000,,3342820000,22000000,0,86000000,48.5474,4.1611,8.2249,43.6195,
002358.SZ,STɭԴ,20100719,38.87,38.01,39.48,38.01,39,332167,12845795.1,0.13,0.3344,38.6727,1.5099,858000000,,3354000000,22000000,0,86000000,48.7097,4.175,8.2524,43.7654,
002358.SZ,STɭԴ,20100720,39,39.4,40.42,39.01,40.16,251558,10044438.1,1.16,2.9744,39.9289,1.1434,883520000,,3453760000,22000000,0,86000000,50.1585,4.2992,8.4978,45.0672,
002358.SZ,STɭԴ,20100721,40.16,40.49,41.19,40.19,40.7,354404,14460876.2,0.54,1.3446,40.8034,1.6109,895400000,,3500200000,22000000,0,86000000,50.833,4.357,8.6121,45.6731,
002358.SZ,STɭԴ,20100722,40.7,40.59,41.4,40.41,41.4,309617,12700454.6,0.7,1.7199,41.0199,1.4073,910800000,,3560400000,22000000,0,86000000,51.7072,4.432,8.7602,46.4587,
002358.SZ,STɭԴ,20100723,41.4,41.3,41.93,40.42,40.93,295000,12050231.3,-0.47,-1.1353,40.8482,1.3409,900460000,,3519980000,22000000,0,86000000,51.1202,4.3817,8.6608,45.9312,
002358.SZ,STɭԴ,20100726,40.93,41,41.77,40.91,41.69,255128,10549575.5,0.76,1.8568,41.3501,1.1597,917180000,,3585340000,22000000,0,86000000,52.0694,4.463,8.8216,46.7841,
002358.SZ,STɭԴ,20100727,41.69,41.68,41.88,41.18,41.27,250510,10372650.8,-0.42,-1.0074,41.4061,1.1387,907940000,,3549220000,22000000,0,86000000,51.5449,4.4181,8.7327,46.3128,
002358.SZ,STɭԴ,20100728,41.27,41.27,41.88,40.83,41.71,344075,14341311.9,0.44,1.0661,41.6808,1.564,917620000,,3587060000,22000000,0,86000000,52.0944,4.4652,8.8258,46.8065,
002358.SZ,STɭԴ,20100729,41.71,41.81,42.75,41.71,41.86,317229,13390354.7,0.15,0.3596,42.2104,1.442,920920000,,3599960000,22000000,0,86000000,52.2818,4.4812,8.8576,46.9749,
002358.SZ,STɭԴ,20100730,41.86,41.86,42.95,41.31,42.9,405482,17017923.9,1.04,2.4845,41.9696,1.8431,943800000,,3689400000,22000000,0,86000000,53.5807,4.5926,9.0776,48.1419,
002358.SZ,STɭԴ,20100802,42.9,42.25,47.19,42.25,47.19,1193548,54866147.8,4.29,10,45.9689,5.4252,1038180000,,4058340000,22000000,0,86000000,58.9388,5.0518,9.9854,52.9561,
002358.SZ,STɭԴ,20100803,47.19,47.34,48.5,46.5,46.63,862059,41013238.9,-0.56,-1.1867,47.5759,3.9184,1025860000,,4010180000,22000000,0,86000000,58.2393,4.9919,9.8669,52.3277,
002358.SZ,STɭԴ,20100804,46.63,46.06,47.28,45.66,46.99,486221,22625211.2,0.36,0.772,46.5328,2.2101,1033780000,,4041140000,22000000,0,86000000,58.689,5.0304,9.9431,52.7317,
002358.SZ,STɭԴ,20100805,46.99,46.05,50.99,46.05,49.2,1015109,49899194.6,2.21,4.7031,49.1565,4.6141,1082400000,,4231200000,22000000,0,86000000,61.4492,5.267,10.4107,55.2117,
002358.SZ,STɭԴ,20100806,49.2,49.1,50.4,48.6,50,507344,25151198.5,0.8,1.626,49.5743,2.3061,1100000000,,4300000000,22000000,0,86000000,62.4484,5.3526,10.58,56.1095,
002358.SZ,STɭԴ,20100809,50,50.5,50.8,49.62,49.95,574749,28776076.6,-0.05,-0.1,50.0672,2.6125,1098900000,,4295700000,22000000,0,86000000,62.3859,5.3473,10.5694,56.0534,
002358.SZ,STɭԴ,20100810,49.95,49.8,50,47.88,48.05,648631,31560442.4,-1.9,-3.8038,48.657,2.9483,1057100000,,4132300000,22000000,0,86000000,60.0129,5.1439,10.1674,53.9212,
002358.SZ,STɭԴ,20100811,48.05,48.04,48.64,47.2,48.05,288323,13824488.4,0,0,47.9479,1.3106,1057100000,,4132300000,22000000,0,86000000,60.0129,5.1439,10.1674,53.9212,
002358.SZ,STɭԴ,20100812,48.05,47.88,48.85,47.31,47.5,332825,15940365.9,-0.55,-1.1446,47.8941,1.5128,1045000000,,4085000000,22000000,0,86000000,59.3259,5.085,10.051,53.304,
002358.SZ,STɭԴ,20100813,47.5,47.89,49.2,47.2,49.02,635545,30520597.4,1.52,3.2,48.0227,2.8888,1078440000,,4215720000,22000000,0,86000000,61.2244,5.2477,10.3726,55.0098,
002358.SZ,STɭԴ,20100816,49.02,49.12,49.93,47.7,49.2,1173239,56960637.5,0.18,0.3672,48.5499,5.3329,1082400000,,4231200000,22000000,0,86000000,61.4492,5.267,10.4107,55.2117,
002358.SZ,STɭԴ,20100817,49.2,48,49.44,47.4,47.98,1257357,60303441,-1.22,-2.4797,47.9605,5.7153,1055560000,,4126280000,22000000,0,86000000,60.0631,5.0082,10.1525,53.8427,
002358.SZ,STɭԴ,20100818,47.98,48,48.48,47.6,48.25,927569,44634044.4,0.27,0.5627,48.1194,4.2162,1061500000,,4149500000,22000000,0,86000000,60.4011,5.0364,10.2097,54.1457,
002358.SZ,STɭԴ,20100819,48.25,48.25,51.4,48.02,49.69,985620,48865250.3,1.44,2.9845,49.5782,4.4801,1093180000,,4273340000,22000000,0,86000000,62.2037,5.1867,10.5144,55.7616,
