����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600671.SH,STĿҩ,20070118,19.2059,19.0453,19.7519,18.7884,19.5592,1774615,10600143,0.3533,1.8395,5.9732,2.5911,417097644.6,,741633409.65,68488940,0,121778885,286.5241,3.5425,2.8211,32.0812,
600671.SH,STĿҩ,20070119,19.5592,19.5271,20.3942,19.2701,20.3621,3660526,22457755,0.8029,4.1051,6.1351,5.3447,434219879.6,,772078130.9,68488940,0,121778885,298.2862,3.6879,2.9369,33.3981,
600671.SH,STĿҩ,20070122,20.3621,20.3942,20.9723,20.0409,20.8439,3602571,23044851,0.4818,2.3659,6.3968,5.2601,444493220.6,,790344963.65,68488940,0,121778885,305.3434,3.7752,3.0063,34.1883,
600671.SH,STĿҩ,20070123,20.8439,20.876,20.876,19.7198,20.1373,3055990,19251101,-0.7066,-3.3898,6.2995,4.462,429425653.8,,763553608.95,68488940,0,121778885,294.9928,3.6472,2.9044,33.0294,
600671.SH,STĿҩ,20070124,20.1373,20.1052,21.8074,20.0731,21.422,5034776,32818176,1.2847,6.3796,6.5183,7.3512,456821229.8,,812265162.95,68488940,0,121778885,313.8121,3.8799,3.0897,35.1365,
600671.SH,STĿҩ,20070125,21.422,21.1329,21.1329,19.8804,19.9125,2796585,17801871,-1.5095,-7.0465,6.3656,4.0833,424631428,,755029087,68488940,0,121778885,291.6994,3.6065,2.872,32.6606,
600671.SH,STĿҩ,20070126,19.9125,19.3023,19.8804,18.6599,19.3344,2008716,12038014,-0.5781,-2.9032,5.9929,2.9329,412303418.8,,733108887.7,68488940,0,121778885,283.2307,3.5018,2.7886,31.7124,
600671.SH,STĿҩ,20070129,19.3344,19.2701,19.784,19.1095,19.6877,2702598,16398672,0.3533,1.8272,6.0677,3.946,419837202.2,,746504565.05,68488940,0,121778885,288.406,3.5658,2.8396,32.2919,
600671.SH,STĿҩ,20070130,19.6877,19.6555,20.6833,19.4628,20.4585,3966160,24973064,0.7708,3.9152,6.2965,5.7909,436274547.8,,775731497.45,68488940,0,121778885,299.6976,3.7054,2.9508,33.5562,
600671.SH,STĿҩ,20070131,20.4585,20.4906,20.7154,18.949,19.8482,5083028,31818155,-0.6102,-2.9827,6.2597,7.4217,423261649.2,,752593509.3,68488940,0,121778885,290.7584,3.5949,2.8627,32.5553,
600671.SH,STĿҩ,20070201,19.8482,19.8482,19.9767,18.692,18.9168,3482548,20826300,-0.9314,-4.6926,5.9802,5.0848,403399856.6,,717277632.65,68488940,0,121778885,277.1144,3.4262,2.7284,31.0276,
600671.SH,STĿҩ,20070202,18.9168,18.9811,19.1417,18.146,18.6278,1844779,10694795,-0.2891,-1.528,5.7973,2.6935,397235852,,706317533,68488940,0,121778885,272.8801,3.3738,2.6867,30.5535,
600671.SH,STĿҩ,20070205,18.6278,18.7563,18.8205,18.1782,18.2424,2466544,14212926,-0.3854,-2.069,5.7623,3.6014,389017179.2,,691704066.8,68488940,0,121778885,267.2343,3.304,2.6311,29.9213,
600671.SH,STĿҩ,20070206,18.2424,18.3066,18.8526,18.146,18.8205,1684214,9646119,0.5781,3.169,5.7274,2.4591,401345188.4,,713624266.1,68488940,0,121778885,275.703,3.4087,2.7145,30.8696,
600671.SH,STĿҩ,20070207,18.8205,18.8526,18.8847,18.4351,18.6278,1142995,6641176,-0.1927,-1.0239,5.8103,1.6689,397235852,,706317533,68488940,0,121778885,272.8801,3.3738,2.6867,30.5535,
600671.SH,STĿҩ,20070208,18.6278,18.6278,19.1738,18.4672,18.8526,1409628,8231687,0.2248,1.2069,5.8396,2.0582,402030077.8,,714842054.95,68488940,0,121778885,276.1735,3.4145,2.7191,30.9222,
600671.SH,STĿҩ,20070209,18.8526,18.8526,19.1095,18.3066,18.8847,2351473,13646574,0.0321,0.1704,5.8034,3.4334,402714967.2,,716059843.8,68488940,0,121778885,276.644,3.4204,2.7238,30.9749,
600671.SH,STĿҩ,20070212,18.8847,18.8847,19.4628,18.692,19.3023,1637327,9798415,0.4175,2.2109,5.9844,2.3906,411618529.4,,731891098.85,68488940,0,121778885,282.7602,3.496,2.784,31.6597,
600671.SH,STĿҩ,20070213,19.3023,19.3023,19.5592,18.949,19.3023,1238253,7440005,0,0,6.0085,1.808,411618529.4,,731891098.85,68488940,0,121778885,282.7602,3.496,2.784,31.6597,
600671.SH,STĿҩ,20070214,19.3023,19.3023,20.2336,19.1417,20.0731,2015069,12354352,0.7708,3.9933,6.131,2.9422,428055875,,761118031.25,68488940,0,121778885,294.0518,3.6356,2.8952,32.924,
600671.SH,STĿҩ,20070215,20.0731,20.1694,20.3942,19.8482,20.2658,2184840,13681313,0.1927,0.96,6.2619,3.1901,432165211.4,,768424764.35,68488940,0,121778885,296.8747,3.6705,2.923,33.2401,
600671.SH,STĿҩ,20070216,20.2658,20.8439,20.8439,20.1694,20.2015,2622197,16678055,-0.0642,-0.317,6.3603,3.8286,430795432.6,,765989186.65,68488940,0,121778885,295.9337,3.6589,2.9137,33.1347,
600671.SH,STĿҩ,20070226,20.2015,20.2336,21.3256,20.0088,21.2614,3456761,22414056,1.0599,5.2464,6.4841,5.0472,453396782.8,,806176218.7,68488940,0,121778885,311.4597,3.8508,3.0666,34.8731,
600671.SH,STĿҩ,20070227,21.2614,21.165,22.3855,19.1417,19.5913,6460846,43187446,-1.6701,-7.855,6.6845,9.4334,417782534,,742851198.5,68488940,0,121778885,286.9946,3.5483,2.8257,32.1338,
600671.SH,STĿҩ,20070228,19.5913,19.8804,21.3577,19.5271,21.2614,3144239,20016847,1.6701,8.5246,6.3662,4.5909,453396782.8,,806176218.7,68488940,0,121778885,311.4597,3.8508,3.0666,34.8731,
600671.SH,STĿҩ,20070301,21.2614,21.3256,22.4176,20.6512,22.1928,6885190,46849769,0.9314,4.3807,6.8044,10.053,473258575.4,,841492095.35,68488940,0,121778885,325.1037,4.0195,3.2009,36.4008,
600671.SH,STĿҩ,20070302,22.1928,22.2249,23.1242,21.6789,21.968,5448473,37974342,-0.2248,-1.013,6.9697,7.9553,468464349.6,,832967573.4,68488940,0,121778885,321.8103,3.9788,3.1685,36.032,
600671.SH,STĿҩ,20070305,21.968,21.9358,22.0001,20.5869,21.7431,3296227,21949785,-0.2248,-1.0234,6.6591,4.8128,463670123.8,,824443051.45,68488940,0,121778885,318.5169,3.9381,3.136,35.6633,
600671.SH,STĿҩ,20070306,21.7431,21.4862,21.8074,20.876,21.5183,1796594,11936030,-0.2248,-1.034,6.6437,2.6232,458875898,,815918529.5,68488940,0,121778885,315.2235,3.8973,3.1036,35.2945,
600671.SH,STĿҩ,20070307,21.5183,21.6789,21.7753,21.2293,21.5183,1896089,12667734,0,0,6.681,2.7685,458875898,,815918529.5,68488940,0,121778885,315.2235,3.8973,3.1036,35.2945,
600671.SH,STĿҩ,20070308,21.5183,21.5504,22.257,21.5183,22.0322,2491762,17013292,0.5139,2.3881,6.8278,3.6382,469834128.4,,835403151.1,68488940,0,121778885,322.7513,3.9904,3.1777,36.1374,
600671.SH,STĿҩ,20070309,22.0322,22.1607,22.2891,21.0366,21.7753,2499954,16959662,-0.2569,-1.1662,6.784,3.6502,464355013.2,,825660840.3,68488940,0,121778885,318.9874,3.9439,3.1407,35.716,
600671.SH,STĿҩ,20070312,21.7753,21.7431,23.0278,21.5826,22.7388,3918355,27611226,0.9635,4.4248,7.0466,5.7212,484901695.2,,862194505.8,68488940,0,121778885,333.1019,4.1184,3.2796,37.2963,
600671.SH,STĿҩ,20070313,22.7388,22.8351,24.1519,22.2249,23.895,5937158,42822630,1.1562,5.0847,7.2126,8.6688,509557713.6,,906034904.4,68488940,0,121778885,350.0393,4.3278,3.4464,39.1928,
600671.SH,STĿҩ,20070314,23.895,23.2847,23.6059,21.8395,22.9315,3861117,27545338,-0.9635,-4.0323,7.134,5.6376,489011031.6,,869501238.9,68488940,0,121778885,335.9248,4.1533,3.3074,37.6124,
600671.SH,STĿҩ,20070315,22.9315,22.9957,23.349,22.6745,23.092,2492581,17926536,0.1606,0.7003,7.192,3.6394,492435478.6,,875590183.15,68488940,0,121778885,338.2772,4.1824,3.3306,37.8758,
600671.SH,STĿҩ,20070316,23.092,23.1242,23.6059,21.2614,21.7753,4211555,29088971,-1.3168,-5.7024,6.9069,6.1492,464355013.2,,825660840.3,68488940,0,121778885,318.9874,3.9439,3.1407,35.716,
600671.SH,STĿҩ,20070319,21.7753,21.0687,21.7753,20.8117,21.4541,2666931,17742595,-0.3212,-1.4749,6.6528,3.894,457506119.2,,813482951.8,68488940,0,121778885,314.2826,3.8857,3.0944,35.1892,
600671.SH,STĿҩ,20070320,21.4541,21.4541,22.257,21.4541,22.1285,2355550,16030743,0.6745,3.1437,6.8055,3.4393,471888796.6,,839056517.65,68488940,0,121778885,324.1627,4.0079,3.1916,36.2954,
600671.SH,STĿҩ,20070321,22.1285,22.1285,22.4818,21.5826,22.3212,2351448,16200821,0.1927,0.8708,6.8897,3.4333,475998133,,846363250.75,68488940,0,121778885,326.9856,4.0428,3.2194,36.6115,
600671.SH,STĿҩ,20070322,22.3212,22.5139,23.7023,22.257,22.803,6127646,43903583,0.4818,2.1583,7.1648,8.9469,486271474,,864630083.5,68488940,0,121778885,334.0428,4.13,3.2889,37.4017,
600671.SH,STĿҩ,20070323,22.803,22.803,25.0833,22.1607,25.0833,10963680,82280390,2.2803,10,7.5048,16.008,534898621.4,,951093091.85,68488940,0,121778885,367.4471,4.543,3.6178,41.1419,
600671.SH,STĿҩ,20070326,25.0833,24.8906,26.9461,24.6015,25.7899,13005703,104193447,0.7066,2.8169,8.0114,18.9895,549966188.2,,977884446.55,68488940,0,121778885,377.7978,4.671,3.7197,42.3008,
600671.SH,STĿҩ,20070327,25.7899,25.7899,25.822,24.7942,25.5008,5161664,40798773,-0.2891,-1.1208,7.9042,7.5365,543802183.6,,966924346.9,68488940,0,121778885,373.5634,4.6186,3.678,41.8267,
600671.SH,STĿҩ,20070328,25.5008,25.4687,25.6935,22.9636,24.8264,5807139,44465112,-0.6745,-2.6448,7.657,8.4789,529419506.2,,941350781.05,68488940,0,121778885,363.6833,4.4965,3.5807,40.7204,
600671.SH,STĿҩ,20070329,24.8264,24.4088,24.9227,23.2847,23.7344,4010638,30042154,-1.092,-4.3984,7.4906,5.8559,506133266.6,,899945960.15,68488940,0,121778885,347.6869,4.2987,3.4232,38.9294,
600671.SH,STĿҩ,20070330,23.7344,23.5096,24.5694,23.3811,24.2804,2622955,19558233,0.546,2.3004,7.4566,3.8297,517776386.4,,920648370.6,68488940,0,121778885,355.6851,4.3976,3.502,39.8249,
600671.SH,STĿҩ,20070402,24.2804,24.0877,25.6293,24.0234,25.1154,3562720,27859083,0.835,3.4392,7.8196,5.2019,535583510.8,,952310880.7,68488940,0,121778885,367.9176,4.5488,3.6224,41.1945,
600671.SH,STĿҩ,20070403,25.1154,25.0512,25.6614,24.6015,25.1796,2442415,19051456,0.0642,0.2558,7.8003,3.5661,536953289.6,,954746458.4,68488940,0,121778885,368.8586,4.5605,3.6317,41.2999,
600671.SH,STĿҩ,20070404,25.1796,24.8906,25.6293,24.8906,25.1475,3034072,23805934,-0.0321,-0.1276,7.8462,4.43,536268400.2,,953528669.55,68488940,0,121778885,368.3881,4.5547,3.6271,41.2472,
600671.SH,STĿҩ,20070405,25.1475,25.2118,25.3723,24.6337,25.2439,3080475,23970701,0.0964,0.3831,7.7815,4.4978,538323068.4,,957182036.1,68488940,0,121778885,369.7996,4.5721,3.641,41.4052,
600671.SH,STĿҩ,20070406,25.2439,25.1475,26.3358,24.7942,25.6614,4531154,36321885,0.4175,1.6539,8.016,6.6159,547226630.6,,973013291.15,68488940,0,121778885,375.9158,4.6477,3.7012,42.0901,
600671.SH,STĿҩ,20070409,25.6614,25.9504,26.8818,25.4366,26.657,6503995,52907832,0.9956,3.8798,8.1347,9.4964,568458202,,1010764745.5,68488940,0,121778885,390.5008,4.8281,3.8448,43.7231,
600671.SH,STĿҩ,20070410,26.657,26.5286,26.8176,24.8906,26.0468,4025206,32457228,-0.6102,-2.2892,8.0635,5.8772,555445303.4,,987626757.35,68488940,0,121778885,381.5616,4.7175,3.7568,42.7222,
600671.SH,STĿҩ,20070411,26.0468,26.111,26.4964,25.5008,26.1753,4386722,35492910,0.1285,0.4932,8.091,6.405,558184861,,992497912.75,68488940,0,121778885,383.4436,4.7408,3.7753,42.9329,
600671.SH,STĿҩ,20070412,26.1753,26.0468,27.6205,25.7899,27.4278,8803861,74099869,1.2526,4.7853,8.4167,12.8544,584895547.6,,1039991677.9,68488940,0,121778885,401.7924,4.9677,3.956,44.9874,
600671.SH,STĿҩ,20070413,27.4278,27.9738,29.5154,27.2994,27.5884,10413476,91884654,0.1606,0.5855,8.8236,15.2046,588319994.6,,1046080622.15,68488940,0,121778885,404.1448,4.9967,3.9791,45.2508,
600671.SH,STĿҩ,20070416,27.5884,27.5884,28.2629,27.1388,28.2629,4739975,41115124,0.6745,2.4447,8.6741,6.9208,602702672,,1071654188,68488940,0,121778885,414.025,5.1189,4.0764,46.357,
600671.SH,STĿҩ,20070417,28.2629,28.5198,29.387,26.914,29.2585,8927228,78015263,0.9956,3.5227,8.739,13.0346,623934243.4,,1109405642.35,68488940,0,121778885,428.6099,5.2992,4.22,47.99,
600671.SH,STĿҩ,20070418,29.2585,28.8731,30.1899,28.5198,30.0935,7500740,69411346,0.835,2.854,9.2539,10.9518,641741367.8,,1141068152.45,68488940,0,121778885,440.8425,5.4505,4.3404,49.3597,
600671.SH,STĿҩ,20070419,30.0935,30.0935,30.0935,27.0745,27.749,5415217,48386644,-2.3445,-7.7908,8.9353,7.9067,591744441.6,,1052169566.4,68488940,0,121778885,406.4972,5.0258,4.0023,45.5142,
600671.SH,STĿҩ,20070420,27.749,28.0059,30.0293,28.0059,29.3227,4817197,43584150,1.5737,5.6713,9.0476,7.0335,625304022.2,,1111841220.05,68488940,0,121778885,429.5509,5.3109,4.2293,48.0954,
600671.SH,STĿҩ,20070423,29.3227,29.387,31.4424,29.13,31.0249,5744826,54392259,1.7022,5.805,9.468,8.388,661603160.4,,1176384029.1,68488940,0,121778885,454.4865,5.6192,4.4748,50.8874,
600671.SH,STĿҩ,20070424,31.0249,30.768,31.9884,29.9008,31.0249,5318504,50923477,0,0,9.5748,7.7655,661603160.4,,1176384029.1,68488940,0,121778885,454.4865,5.6192,4.4748,50.8874,
600671.SH,STĿҩ,20070425,31.0249,31.0249,31.2497,29.9008,30.3183,3331632,31602082,-0.7066,-2.2774,9.4855,4.8645,646535593.6,,1149592674.4,68488940,0,121778885,444.1359,5.4912,4.3729,49.7284,
600671.SH,STĿҩ,20070426,30.3183,30.2862,30.6716,29.8687,30.0614,2693214,25331027,-0.2569,-0.8475,9.4055,3.9323,641056478.4,,1139850363.6,68488940,0,121778885,440.372,5.4447,4.3358,49.307,
600671.SH,STĿҩ,20070427,30.0614,30.0935,31.1534,29.2264,30.6716,5937003,55880386,0.6102,2.0299,9.4122,8.6686,654069377,,1162988351.75,68488940,0,121778885,449.3112,5.5552,4.4238,50.3079,
600671.SH,STĿҩ,20070430,30.6716,30.6716,30.6716,30.6716,30.6716,,,0,0,,,654069377,,1162988351.75,68488940,0,121778885,1171.3823,5.575,4.4238,50.3079,
600671.SH,STĿҩ,20070508,30.6716,29.13,29.13,29.13,29.13,367000,3328690,-1.5416,-5.0262,9.07,0.5359,621194685.8,,1104534486.95,68488940,0,121778885,1112.5066,5.2948,4.2015,47.7793,
600671.SH,STĿҩ,20070509,29.13,27.6848,30.1256,27.6848,28.2307,13089826,114084609,-0.8993,-3.0871,8.7155,19.1123,602017782.6,,1070436399.15,68488940,0,121778885,1078.1624,5.1313,4.0718,46.3043,
600671.SH,STĿҩ,20070510,28.2307,27.3636,28.7767,27.2351,28.2307,11328942,98142824,0,0,8.663,16.5413,602017782.6,,1070436399.15,68488940,0,121778885,1078.1624,5.1313,4.0718,46.3043,
600671.SH,STĿҩ,20070511,28.2307,28.0059,29.5475,27.9096,28.9694,7173249,64385478,0.7387,2.6166,8.9758,10.4736,617770238.8,,1098445542.7,68488940,0,121778885,1106.3737,5.2656,4.1783,47.5159,
600671.SH,STĿҩ,20070514,28.9694,28.9694,30.4147,28.5198,30.4147,7374952,68828053,1.4453,4.9889,9.3327,10.7681,648590261.8,,1153246040.95,68488940,0,121778885,1161.5697,5.5283,4.3868,49.8865,
600671.SH,STĿҩ,20070515,30.4147,30.8964,31.0891,28.9052,29.0337,6694013,62548373,-1.381,-4.5407,9.3439,9.7739,619140017.6,,1100881120.4,68488940,0,121778885,1108.8268,5.2773,4.1876,47.6213,
600671.SH,STĿҩ,20070516,29.0337,28.9052,30.2541,28.841,29.5797,5110460,46965566,0.546,1.8805,9.1901,7.4617,630783137.4,,1121583530.85,68488940,0,121778885,1129.6787,5.3765,4.2663,48.5168,
600671.SH,STĿҩ,20070517,29.5797,29.5475,31.057,29.387,31.057,9231497,87660464,1.4774,4.9946,9.4958,13.4788,662288049.8,,1177601817.95,68488940,0,121778885,1186.1013,5.6451,4.4794,50.94,
600671.SH,STĿҩ,20070518,31.057,31.4746,32.4059,30.511,31.7315,8511192,83764042,0.6745,2.1717,9.8416,12.4271,676670727.2,,1203175383.8,68488940,0,121778885,1211.8594,5.7677,4.5767,52.0463,
600671.SH,STĿҩ,20070521,31.7315,30.7037,33.3052,30.511,33.3052,4719588,48000836,1.5737,4.9595,10.1706,6.891,710230307.8,,1262847037.45,68488940,0,121778885,1271.9618,6.0537,4.8037,54.6275,
600671.SH,STĿҩ,20070522,33.3052,34.9753,34.9753,34.3651,34.9753,3305693,35990812,1.6701,5.0145,10.8875,4.8266,745844556.6,,1326172057.65,68488940,0,121778885,1335.7439,6.3573,5.0445,57.3668,
600671.SH,STĿҩ,20070523,34.9753,36.6775,36.7096,34.6862,35.7782,11698520,130715804,0.8029,2.2957,11.1737,17.0809,762966791.6,,1356616778.9,68488940,0,121778885,1366.4083,6.5032,5.1604,58.6838,
600671.SH,STĿҩ,20070524,35.7782,35.7782,36.003,33.9797,34.3008,7386142,79047289,-1.4774,-4.1293,10.7021,10.7844,731461879.2,,1300598491.8,68488940,0,121778885,1309.9857,6.2347,4.9473,56.2606,
600671.SH,STĿҩ,20070525,34.3008,33.6585,34.5578,32.695,33.1125,5010832,52018163,-1.1883,-3.4644,10.3811,7.3163,706120971.4,,1255540304.35,68488940,0,121778885,1264.6023,6.0187,4.7759,54.3115,
600671.SH,STĿҩ,20070528,33.1125,33.4016,34.7505,33.4016,34.3972,5554001,58947007,1.2847,3.8797,10.6134,8.1093,733516547.4,,1304251858.35,68488940,0,121778885,1313.6654,6.2522,4.9612,56.4186,
600671.SH,STĿҩ,20070529,34.3972,34.3972,34.3972,32.8235,33.1446,5912961,61360406,-1.2526,-3.6415,10.3773,8.6335,706805860.8,,1256758093.2,68488940,0,121778885,1265.8289,6.0245,4.7805,54.3641,
600671.SH,STĿҩ,20070530,33.1446,31.4746,32.3738,31.4746,31.4746,3346316,32904545,-1.6701,-5.0388,9.8331,4.8859,671191612,,1193433073,68488940,0,121778885,1202.0468,5.721,4.5396,51.6249,
600671.SH,STĿҩ,20070531,31.4746,29.9008,30.4468,29.9008,29.9008,1419044,13216839,-1.5737,-5,9.3139,2.0719,637632031.4,,1133761419.35,68488940,0,121778885,1141.9445,5.4349,4.3126,49.0436,
600671.SH,STĿҩ,20070601,29.9008,28.3913,28.9052,28.3913,28.3913,1602922,14176846,-1.5095,-5.0483,8.8444,2.3404,605442229.6,,1076525343.4,68488940,0,121778885,1084.2953,5.1605,4.0949,46.5677,
600671.SH,STĿҩ,20070604,28.3913,26.9782,26.9782,26.9782,26.9782,437400,3674160,-1.4131,-4.9774,8.4,0.6386,575307096,,1022942634,68488940,0,121778885,1030.3258,4.9037,3.8911,44.2499,
600671.SH,STĿҩ,20070605,26.9782,25.6293,25.6293,25.6293,25.6293,849000,6775020,-1.3489,-5,7.98,1.2396,546541741.2,,971795502.3,68488940,0,121778885,978.8095,4.6585,3.6966,42.0374,
600671.SH,STĿҩ,20070606,25.6293,24.3446,25.9183,24.3446,24.4088,8579698,65694756,-1.2204,-4.7619,7.657,12.5271,520515944,,925519526,68488940,0,121778885,932.1996,4.4367,3.5205,40.0356,
600671.SH,STĿҩ,20070607,24.4088,24.5694,25.4687,23.9592,25.1796,7034731,53954778,0.7708,3.1579,7.6698,10.2713,536953289.6,,954746458.4,68488940,0,121778885,961.6375,4.5768,3.6317,41.2999,
600671.SH,STĿҩ,20070608,25.1796,25.3081,26.3358,25.0512,25.8541,5230713,41820585,0.6745,2.6786,7.9952,7.6373,551335967,,980320024.25,68488940,0,121778885,987.3956,4.6994,3.729,42.4061,
600671.SH,STĿҩ,20070611,25.8541,25.9183,26.5928,24.5694,25.3402,5023080,39786801,-0.5139,-1.9876,7.9208,7.3341,540377736.6,,960835402.65,68488940,0,121778885,967.7703,4.606,3.6549,41.5633,
600671.SH,STĿҩ,20070612,25.3402,25.3723,25.6293,24.0877,24.1519,4920349,37136507,-1.1883,-4.6895,7.5475,7.1842,515036828.8,,915777215.2,68488940,0,121778885,922.3869,4.39,3.4835,39.6142,
600671.SH,STĿҩ,20070613,24.1519,24.3125,25.3723,24.3125,25.3723,4169768,32661863,1.2204,5.0532,7.833,6.0882,541062626,,962053191.5,68488940,0,121778885,968.9969,4.6118,3.6595,41.616,
600671.SH,STĿҩ,20070614,25.3723,26.4964,26.5928,25.6935,25.7899,4906520,39936899,0.4175,1.6456,8.1396,7.164,549966188.2,,977884446.55,68488940,0,121778885,984.9424,4.6877,3.7197,42.3008,
600671.SH,STĿҩ,20070615,25.7899,25.7899,26.7213,25.6935,26.2074,3759000,30583383,0.4175,1.6189,8.136,5.4885,558869750.4,,993715701.6,68488940,0,121778885,1000.8879,4.7636,3.7799,42.9856,
600671.SH,STĿҩ,20070618,26.2074,27.2994,27.5242,26.5928,27.5242,4825376,40706253,1.3168,5.0245,8.4359,7.0455,586950215.8,,1043645044.45,68488940,0,121778885,1051.1776,5.0029,3.9699,45.1454,
600671.SH,STĿҩ,20070619,27.5242,27.9096,28.9052,27.5563,28.9052,1063916,9463494,1.381,5.0175,8.895,1.5534,616400460,,1096009965,68488940,0,121778885,1103.9205,5.2539,4.169,47.4106,
600671.SH,STĿҩ,20070620,28.9052,30.3505,30.3505,28.6804,29.2906,8272949,77790456,0.3854,1.3333,9.403,12.0792,624619132.8,,1110623431.2,68488940,0,121778885,1118.6395,5.324,4.2246,48.0427,
600671.SH,STĿҩ,20070621,29.2906,28.841,30.768,28.5198,30.768,4856012,45210725,1.4774,5.0439,9.3103,7.0902,656124045.2,,1166641718.3,68488940,0,121778885,1175.062,5.5925,4.4377,50.4659,
600671.SH,STĿҩ,20070622,30.768,31.1534,32.0205,29.2264,29.2264,4853004,45404532,-1.5416,-5.0104,9.356,7.0858,623249354,,1108187853.5,68488940,0,121778885,1116.1863,5.3123,4.2154,47.9374,
600671.SH,STĿҩ,20070625,29.2264,29.2264,29.676,27.7811,27.7811,1904399,16597889,-1.4453,-4.9451,8.7156,2.7806,592429331,,1053387355.25,68488940,0,121778885,1060.9902,5.0496,4.0069,45.5668,
600671.SH,STĿҩ,20070626,27.7811,26.4001,26.9461,26.4001,26.6249,2951923,24279138,-1.1562,-4.1618,8.2249,4.3101,567773312.6,,1009546956.65,68488940,0,121778885,1016.8334,4.8395,3.8402,43.6704,
600671.SH,STĿҩ,20070627,26.6249,26.7534,27.1388,25.5008,27.0103,2913627,23874813,0.3854,1.4475,8.1942,4.2542,575991985.4,,1024160422.85,68488940,0,121778885,1031.5524,4.9095,3.8957,44.3026,
600671.SH,STĿҩ,20070628,27.0103,27.0103,27.0103,27.0103,27.0103,,,0,0,,,575991985.4,,1024160422.85,68488940,0,121778885,1031.5524,4.9095,3.8957,44.3026,
600671.SH,STĿҩ,20070629,27.0103,27.0103,27.0103,27.0103,27.0103,,,0,0,,,575991985.4,,1024160422.85,68488940,0,121778885,1031.5524,4.9095,3.8957,44.3026,
600671.SH,STĿҩ,20070702,27.0103,25.6614,25.6614,25.6614,25.6614,574900,4593451,-1.3489,-4.9941,7.99,0.8394,547226630.6,,973013291.15,68488940,0,121778885,980.0361,4.6643,3.7012,42.0901,
600671.SH,STĿҩ,20070703,25.6614,24.3767,26.1753,24.3767,25.7899,4313706,33193046,0.1285,0.5006,7.6948,6.2984,549966188.2,,977884446.55,68488940,0,121778885,984.9424,4.6877,3.7197,42.3008,
600671.SH,STĿҩ,20070704,25.7899,25.6935,25.9826,24.6979,24.73,1498477,11780503,-1.0599,-4.1096,7.8617,2.1879,527364838,,937697414.5,68488940,0,121778885,944.4653,4.495,3.5668,40.5624,
