¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
600599.SH,ST–‹√®,20070104,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070105,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070108,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070109,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070110,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070111,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070112,10.7415,10.7415,10.7415,10.7415,10.7415,,,0,0,,,233640000,,743400000,39600000,0,126000000,-17.0342,3.7965,4.9887,-36.3348,
600599.SH,ST–‹√®,20070115,10.7415,14.2006,15.2492,13.8947,14.7468,13497420,89914276,4.0053,37.2882,6.6616,28.4037,320760000,,850500000,47520000,0,126000000,-19.4883,4.3434,5.7075,-41.5695,
600599.SH,ST–‹√®,20070116,14.7468,14.5938,16.2324,14.4409,16.2324,5689670,41585287,1.4856,10.0741,7.3089,11.9732,353073600,,936180000,47520000,0,126000000,-21.4516,4.781,6.2824,-45.7572,
600599.SH,ST–‹√®,20070117,16.2324,17.4995,17.849,17.4995,17.849,1826724,14834129,1.6167,9.9596,8.1206,3.8441,388238400,,1029420000,47520000,0,126000000,-23.5881,5.2571,6.9081,-50.3145,
600599.SH,ST–‹√®,20070118,17.849,19.5968,19.6405,17.0407,17.2592,12332146,102934032,-0.5899,-3.3048,8.3468,25.9515,375408000,,995400000,47520000,0,126000000,-22.8086,5.0834,6.6798,-48.6517,
600599.SH,ST–‹√®,20070119,17.2592,17.1062,18.0238,16.6693,17.9583,7306457,58332474,0.6991,4.0506,7.9837,15.3755,390614400,,1035720000,47520000,0,126000000,-23.7324,5.2893,6.9504,-50.6224,
600599.SH,ST–‹√®,20070122,17.9583,18.3297,18.5263,17.3903,18.3297,5534053,45668621,0.3714,2.0681,8.2523,11.6457,398692800,,1057140000,47520000,0,126000000,-24.2233,5.3987,7.0942,-51.6693,
600599.SH,ST–‹√®,20070123,18.3297,18.0238,18.2641,17.2373,17.6961,4530288,36644019,-0.6336,-3.4565,8.0887,9.5334,384912000,,1020600000,47520000,0,126000000,-23.386,5.2121,6.849,-49.8834,
600599.SH,ST–‹√®,20070124,17.6961,17.6961,17.9364,17.281,17.8054,3242460,26087989,0.1092,0.6173,8.0457,6.8234,387288000,,1026900000,47520000,0,126000000,-23.5303,5.2443,6.8912,-50.1913,
600599.SH,ST–‹√®,20070125,17.8054,17.8927,17.8927,16.8222,16.997,2675892,21133577,-0.8083,-4.5399,7.8978,5.6311,369705600,,980280000,47520000,0,126000000,-22.4621,5.0062,6.5784,-47.9127,
600599.SH,ST–‹√®,20070126,16.997,16.7785,16.8222,15.2929,16.1668,3686189,26944476,-0.8302,-4.8843,7.3096,7.7571,351648000,,932400000,47520000,0,126000000,-21.365,4.7617,6.2571,-45.5725,
600599.SH,ST–‹√®,20070129,16.1668,16.1231,17.1281,16.0357,16.9096,2439263,18609361,0.7428,4.5946,7.6291,5.1331,367804800,,975240000,47520000,0,126000000,-22.3466,4.9804,6.5446,-47.6663,
600599.SH,ST–‹√®,20070130,16.9096,16.9533,18.3515,16.6038,17.8927,5036177,40416479,0.9831,5.814,8.0252,10.598,389188800,,1031940000,47520000,0,126000000,-23.6458,5.27,6.9251,-50.4376,
600599.SH,ST–‹√®,20070131,17.8927,17.718,18.1112,16.4071,16.5382,2938677,23421482,-1.3545,-7.5702,7.9701,6.1841,359726400,,953820000,47520000,0,126000000,-21.8558,4.871,6.4008,-46.6194,
600599.SH,ST–‹√®,20070201,16.5382,15.992,17.1062,15.8828,16.713,2214814,16694441,0.1748,1.0568,7.5376,4.6608,363528000,,963900000,47520000,0,126000000,-22.0868,4.9225,6.4685,-47.1121,
