����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
000726.SZ,³̩A,20070123,25.7297,25.8337,28.3027,24.976,28.3027,14820088,151963328.4,2.573,10,10.2539,10.5223,1533795439.77,1453884816.384,4600288836,140844393,162240000,422432400,14.6778,2.461,1.5317,42.1253,
000726.SZ,³̩A,20070124,28.3027,28.0688,30.8756,27.8089,29.914,21526385,246091642.6,1.6114,5.6933,11.4321,15.2838,1621118963.43,1458824342.976,4862196924,140844393,162240000,422432400,15.5135,2.6011,1.6189,44.5236,
000726.SZ,³̩A,20070125,29.914,29.7581,31.4474,28.5885,29.4462,18550062,217040795.2,-0.4678,-1.5639,11.7003,13.1706,1595766972.69,1402596144.768,4786159092,140844393,162240000,422432400,15.2709,2.5604,1.5936,43.8273,
000726.SZ,³̩A,20070126,29.4462,28.5885,30.6157,28.0688,29.966,11547242,130882449.4,0.5198,1.7652,11.3345,8.1986,1623935851.29,1390408481.28,4870645572,140844393,162240000,422432400,15.5404,2.6056,1.6217,44.6009,
000726.SZ,³̩A,20070129,29.966,30.07,30.8756,29.2643,30.4338,8137963,94082850.6,0.4678,1.5611,11.561,5.778,1649287842.03,1408249300.224,4946683404,140844393,162240000,422432400,15.783,2.6463,1.647,45.2972,
000726.SZ,³̩A,20070130,30.4338,30.3558,31.1875,29.3163,30.4338,9854335,115022589,0,0,11.6723,6.9966,1649287842.03,1395964357.632,4946683404,140844393,162240000,422432400,15.783,2.6463,1.647,45.2972,
000726.SZ,³̩A,20070131,30.4338,30.4078,32.0971,29.914,30.9536,11940873,143025499.7,0.5198,1.7079,11.9778,8.4781,1677456720.63,1292987904,5031169884,140844393,162240000,422432400,16.0526,2.6915,1.6752,46.0709,
000726.SZ,³̩A,20070201,30.9536,30.3039,31.0835,29.3942,30.2779,7397635,85699820.4,-0.6757,-2.183,11.5848,5.2523,1640837178.45,1290534835.2,4921337460,140844393,162240000,422432400,15.7022,2.6328,1.6386,45.0651,
000726.SZ,³̩A,20070202,30.2779,30.1479,30.2779,27.2891,27.419,6667511,73656906.9,-2.8589,-9.4421,11.0471,4.734,1485908346.15,1279409908.608,4456661820,140844393,162240000,422432400,14.2196,2.3842,1.4839,40.81,
000726.SZ,³̩A,20070205,27.419,27.2891,27.8089,26.7693,26.8992,4445595,46672138.7,-0.5198,-1.8957,10.4985,3.1564,1457739467.55,1279281252.288,4372175340,140844393,162240000,422432400,13.95,2.339,1.4558,40.0364,
000726.SZ,³̩A,20070206,26.8992,27.0812,28.1727,26.8992,28.1727,4013208,42490684.5,1.2735,4.7343,10.5877,2.8494,1526753220.12,1360856984.448,4579167216,140844393,162240000,422432400,14.6104,2.4497,1.5247,41.9318,
000726.SZ,³̩A,20070207,28.1727,28.3027,29.0304,27.6009,27.9648,5283257,57402335,-0.2079,-0.738,10.865,3.7511,1515485668.68,1349320033.152,4545372624,140844393,162240000,422432400,14.5026,2.4316,1.5134,41.6224,
000726.SZ,³̩A,20070208,27.9648,28.2247,28.9524,27.6789,28.5885,4396541,47953344.4,0.6238,2.2305,10.9071,3.1216,1549288323,1363303093.152,4646756400,140844393,162240000,422432400,14.8261,2.4859,1.5472,42.5508,
000726.SZ,³̩A,20070209,28.5885,28.6405,28.8744,28.0428,28.2767,3310236,36074579.8,-0.3119,-1.0909,10.8979,2.3503,1532386995.84,1367334903.168,4596064512,140844393,162240000,422432400,14.6643,2.4588,1.5303,42.0866,
000726.SZ,³̩A,20070212,28.2767,28.1987,29.0824,27.8349,28.8484,6625465,72756239.5,0.5718,2.0221,10.9813,4.7041,1563372762.3,1399075536.768,4688999640,140844393,162240000,422432400,14.9609,2.5085,1.5612,42.9376,
000726.SZ,³̩A,20070213,28.8484,29.0824,29.2123,28.5366,29.1603,6809971,75317208.2,0.3119,1.0811,11.0598,4.8351,1580274089.46,1394857507.68,4739691528,140844393,162240000,422432400,15.1226,2.5356,1.5781,43.4018,
000726.SZ,³̩A,20070214,29.1603,29.3682,30.3299,29.1603,29.888,7276960,83311260.9,0.7277,2.4955,11.4486,5.1667,1619710519.5,1400774806.08,4857972600,140844393,162240000,422432400,15.5,2.5989,1.6175,44.4849,
000726.SZ,³̩A,20070215,29.888,30.044,30.3299,29.4982,30.1479,9807661,112606920.7,0.2599,0.8696,11.4815,6.9635,1633794958.8,1415365406.208,4900215840,140844393,162240000,422432400,15.6348,2.6215,1.6316,44.8717,
000726.SZ,³̩A,20070216,30.1479,30.3299,30.5378,29.6801,29.7581,9098578,105080889.2,-0.3898,-1.2931,11.5492,6.46,1612668299.85,1424969365.248,4836850980,140844393,162240000,422432400,15.4326,2.5876,1.6105,44.2915,
000726.SZ,³̩A,20070226,29.7581,29.914,30.3299,29.2383,30.07,10120641,116636552.5,0.3119,1.048,11.5246,7.1857,1629569627.01,1441201201.44,4887542868,140844393,162240000,422432400,15.5943,2.6147,1.6273,44.7557,
000726.SZ,³̩A,20070227,30.07,30.2519,31.1615,27.0552,27.1071,16556535,187113042,-2.9628,-9.8531,11.3015,11.7552,1469007018.99,1298409802.56,4405969932,140844393,162240000,422432400,14.0578,2.3571,1.467,40.3459,
000726.SZ,³̩A,20070228,27.1071,26.8472,28.5366,26.8472,28.3287,7848043,83334915.9,1.2215,4.5062,10.6186,5.5721,1535203883.7,1345347035.136,4604513160,140844393,162240000,422432400,14.6913,2.4633,1.5331,42.1639,
000726.SZ,³̩A,20070301,28.3287,28.3546,28.3546,27.0032,27.1331,6819398,71993087.3,-1.1955,-4.2202,10.5571,4.8418,1470415462.92,1335469150.08,4410194256,140844393,162240000,422432400,14.0713,2.3593,1.4684,40.3845,
000726.SZ,³̩A,20070302,27.1331,27.2891,27.9908,27.1331,27.7309,4432270,47163791.7,0.5978,2.2031,10.641,3.1469,1502809673.31,1335145968,4507353708,140844393,162240000,422432400,14.3813,2.4113,1.5008,41.2742,
000726.SZ,³̩A,20070305,27.7309,27.7569,28.3806,27.0292,28.0688,4795225,51261059.8,0.3379,1.2184,10.69,3.4046,1521119444.4,1269660874.56,4562269920,140844393,162240000,422432400,14.5565,2.4407,1.519,41.7771,
000726.SZ,³̩A,20070306,28.0688,28.0947,28.3027,27.549,28.1207,3381884,36429948.6,0.052,0.1852,10.7721,2.4011,1523936332.26,1286524262.4,4570718568,140844393,162240000,422432400,14.5835,2.4452,1.5219,41.8545,
000726.SZ,³̩A,20070307,28.1207,27.8349,28.8744,27.8349,28.8484,5259106,57532433.5,0.7277,2.5878,10.9396,3.734,1563372762.3,1311645763.584,4688999640,140844393,162240000,422432400,14.9609,2.5085,1.5612,42.9376,
000726.SZ,³̩A,20070308,28.8484,28.8484,29.4722,28.5366,29.3682,4615601,51678283.6,0.5198,1.8018,11.1964,3.2771,1591541640.9,1309033440,4773486120,140844393,162240000,422432400,15.2304,2.5537,1.5894,43.7112,
000726.SZ,³̩A,20070309,29.3682,29.4462,29.4982,28.5106,28.9004,4417933,49235551.8,-0.4678,-1.5929,11.1445,3.1367,1566189650.16,1294591159.68,4697448288,140844393,162240000,422432400,14.9878,2.513,1.5641,43.0149,
000726.SZ,³̩A,20070312,28.9004,29.0824,29.836,28.6145,29.7581,5358959,60241759.6,0.8577,2.9676,11.2413,3.8049,1612668299.85,1312532762.112,4836850980,140844393,162240000,422432400,15.4326,2.5876,1.6105,44.2915,
000726.SZ,³̩A,20070313,29.7581,29.7581,30.5378,29.5242,30.2259,7010079,81402749.5,0.4678,1.5721,11.6122,4.9772,1638020290.59,1319243251.872,4912888812,140844393,162240000,422432400,15.6752,2.6282,1.6358,44.9878,
000726.SZ,³̩A,20070314,30.2259,30.0959,30.0959,28.8484,29.3163,5440380,61604495.3,-0.9096,-3.0095,11.3236,3.8627,1588724753.04,1291587253.632,4765037472,140844393,162240000,422432400,15.2035,2.5491,1.5866,43.6339,
000726.SZ,³̩A,20070315,29.3163,29.2123,30.1479,29.1343,29.8101,4864572,55562533.5,0.4938,1.6844,11.4219,3.4539,1615485187.71,1303661349.12,4845299628,140844393,162240000,422432400,15.4596,2.5921,1.6133,44.3688,
000726.SZ,³̩A,20070316,29.8101,29.914,30.1219,28.5885,28.8484,5412151,60902570.1,-0.9616,-3.2258,11.2529,3.8426,1563372762.3,1282673560.896,4688999640,140844393,162240000,422432400,14.9609,2.5085,1.5612,42.9376,
000726.SZ,³̩A,20070319,28.8484,28.0428,29.3682,27.7569,29.0044,4698292,51989557.3,0.1559,0.5405,11.0656,3.3358,1571823425.88,1296458980.128,4714345584,140844393,162240000,422432400,15.0417,2.522,1.5697,43.1697,
000726.SZ,³̩A,20070320,29.0044,29.1083,31.9152,29.1083,31.9152,10069655,119128945.6,2.9108,10.0358,11.8305,7.1495,1729569146.04,1377243646.272,5187469872,140844393,162240000,422432400,16.5513,2.7751,1.7272,47.5021,
000726.SZ,³̩A,20070321,31.9152,32.8768,32.8768,31.5774,31.8892,10002182,123914537.5,-0.026,-0.0814,12.3888,7.1016,1728160702.11,1373474681.28,5183245548,140844393,162240000,422432400,16.5378,2.7729,1.7258,47.4634,
000726.SZ,³̩A,20070322,31.8892,31.9932,34.5662,31.8372,32.8249,10182817,129377290.6,0.9356,2.934,12.7055,7.2298,1778864683.59,1384188069.888,5335321212,140844393,162240000,422432400,17.023,2.8542,1.7764,48.856,
000726.SZ,³̩A,20070323,32.8249,32.7469,35.06,32.6689,34.956,12080501,158817311.7,2.1311,6.4925,13.1466,8.5772,1894357085.85,1418883742.848,5681715780,140844393,162240000,422432400,18.1282,3.0395,1.8918,52.028,
000726.SZ,³̩A,20070326,34.956,35.0859,37.2431,35.0859,36.9052,9083008,126688199.6,1.9492,5.5762,13.9478,6.449,1999990380.6,1475407866.816,5998540080,140844393,162240000,422432400,19.1391,3.209,1.9973,54.9292,
000726.SZ,³̩A,20070327,36.9052,38.0747,40.5438,36.9052,40.2319,20549939,312492264.7,3.3267,9.0141,15.2065,14.5905,2180271203.64,1570617988.992,6539253552,140844393,162240000,422432400,20.8643,3.4983,2.1773,59.8805,
000726.SZ,³̩A,20070328,40.2319,44.0783,44.2603,41.6093,44.2603,25909721,435331368.8,4.0284,10.0129,16.8019,18.396,2398580012.79,1727756579.328,7194023772,140844393,162240000,422432400,21.5245,3.8486,2.3953,65.8763,
000726.SZ,³̩A,20070329,44.2603,48.0548,48.0548,44.832,45.2219,24761935,440139790.4,0.9616,2.1726,17.7749,17.5811,2450692438.2,1746495688.704,7350323760,140844393,162240000,422432400,21.9921,3.9322,2.4474,67.3076,
000726.SZ,³̩A,20070330,45.2219,45.2219,45.8196,44.3382,45.0659,9023393,156381555.1,-0.1559,-0.3448,17.3307,6.4066,2442241774.62,1769880800.064,7324977816,140844393,162240000,422432400,21.9163,3.9186,2.4389,67.0755,
000726.SZ,³̩A,20070402,45.0659,45.2219,46.7293,44.5721,46.0016,10678177,187531304.4,0.9356,2.0761,17.5621,7.5815,2492945756.1,1836073324.8,7477053480,140844393,162240000,422432400,22.3713,4,2.4895,68.468,
000726.SZ,³̩A,20070403,46.0016,46.0016,46.0016,45.2479,45.6117,7075506,123838977.8,-0.3898,-0.8475,17.5025,5.0236,2471819097.15,1808185631.616,7413688620,140844393,162240000,422432400,22.1817,3.9661,2.4684,67.8878,
000726.SZ,³̩A,20070404,45.6117,45.5338,46.5993,45.2219,45.7937,8063431,142378530.9,0.1819,0.3989,17.6573,5.7251,2481678204.66,1806126660,7443258888,140844393,162240000,422432400,22.2702,3.9819,2.4783,68.1586,
000726.SZ,³̩A,20070405,45.7937,45.8456,46.2355,45.4818,46.2095,6974508,123242072.1,0.4158,0.9081,17.6704,4.9519,2504213307.54,1812228912,7510848072,140844393,162240000,422432400,22.4724,4.0181,2.5008,68.7775,
000726.SZ,³̩A,20070406,46.2095,45.6897,50.8096,45.5857,50.8096,12279007,232654238.2,4.6002,9.955,18.9473,8.7181,2753507883.15,1954586221.536,8258553420,140844393,162240000,422432400,24.7095,4.4181,2.7498,75.6243,
000726.SZ,³̩A,20070409,50.8096,50.9396,55.9036,50.9136,55.9036,12302549,255703853.4,5.094,10.0256,20.7846,8.7349,3029562893.43,2088579572.352,9086520924,140844393,162240000,422432400,27.1868,4.861,3.0254,83.2061,
000726.SZ,³̩A,20070410,55.9036,57.2551,61.4914,57.1771,61.4914,14265623,325097039,5.5878,9.9954,22.7888,10.1286,3332378338.38,2135509682.592,9994750584,140844393,162240000,422432400,29.9042,5.3469,3.3278,91.5228,
000726.SZ,³̩A,20070411,61.4914,62.375,64.896,59.7761,60.5298,11934574,285759869,-0.9616,-1.5638,23.9439,8.4736,3280265912.97,2081295401.952,9838450596,140844393,162240000,422432400,29.4366,5.2633,3.2758,90.0916,
000726.SZ,³̩A,20070412,60.5298,60.2439,64.948,58.7365,63.5186,11146052,265917985,2.9888,4.9377,23.8576,7.9137,3442236964.92,2117689516.8,10324247856,140844393,162240000,422432400,30.8901,5.5232,3.4375,94.5401,
000726.SZ,³̩A,20070413,63.5186,63.5705,63.6225,59.7761,60.4518,10658494,254287358.6,-3.0668,-4.8282,23.8577,7.5676,3276040581.18,2018846143.392,9825777624,140844393,162240000,422432400,29.3987,5.2565,3.2716,89.9755,
000726.SZ,³̩A,20070416,60.4518,60.4258,62.0631,60.2958,61.5953,6474507,152456933.9,1.1435,1.8917,23.5473,4.5969,3338012114.1,2052437237.76,10011647880,140844393,162240000,422432400,29.9548,5.3559,3.3335,91.6776,
000726.SZ,³̩A,20070417,61.5953,61.5953,62.375,59.4642,61.7513,8524789,199775931.7,0.1559,0.2532,23.4347,6.0526,3346462777.68,2068002413.568,10036993824,140844393,162240000,422432400,30.0306,5.3695,3.3419,91.9096,
000726.SZ,³̩A,20070418,61.7513,61.7513,67.9368,61.5953,67.9368,11892820,303950019.3,6.1855,10.0168,25.5574,8.4439,3681672433.02,2157840915.36,11042382936,140844393,162240000,422432400,33.0387,5.9073,3.6767,101.1161,
000726.SZ,³̩A,20070419,67.9368,69.0803,71.6793,61.1535,64.87,16968787,433502040.8,-3.0668,-4.5142,25.547,12.0479,3515476049.28,2036196527.04,10543912704,140844393,162240000,422432400,31.5473,5.6407,3.5107,96.5515,
000726.SZ,³̩A,20070420,64.87,64.974,70.016,64.974,68.6125,9621518,250514783.8,3.7425,5.7692,26.0369,6.8313,3718291975.2,2145373176.96,11152215360,140844393,162240000,422432400,33.3673,5.9661,3.7132,102.1218,
000726.SZ,³̩A,20070423,68.6125,69.6521,70.1719,67.1311,68.7944,9392126,248786186.3,0.1819,0.2652,26.4888,6.6684,3728151082.71,2174258062.08,11181785628,140844393,162240000,422432400,33.4558,5.9819,3.7231,102.3926,
000726.SZ,³̩A,20070424,68.7944,68.8724,69.1323,66.5334,67.2611,9631802,250570574.6,-1.5334,-2.2289,26.0149,6.8386,3645052890.84,2103463421.28,10932550512,140844393,162240000,422432400,32.7101,5.8486,3.6401,100.1103,
000726.SZ,³̩A,20070425,67.2611,66.5334,69.6261,65.0519,67.2611,9903544,255417562.2,0,0,25.7905,7.0316,3645052890.84,2140844150.016,10932550512,140844393,162240000,422432400,31.2112,5.3193,3.6401,100.1103,
000726.SZ,³̩A,20070426,67.2611,67.313,67.9368,65.7537,66.5853,5896235,150709960,-0.6757,-1.0046,25.5604,4.1863,3608433348.66,2136860152.128,10822718088,140844393,162240000,422432400,30.8977,5.2658,3.6035,99.1046,
000726.SZ,³̩A,20070427,66.5853,66.2735,67.2611,63.9604,64.1423,8400449,210567247.7,-2.443,-3.669,25.0662,5.9643,3476039619.24,2256129720,10425631632,140844393,162240000,422432400,29.764,5.0726,3.4713,95.4684,
000726.SZ,³̩A,20070430,64.1423,63.1547,66.4814,61.0755,65.1559,10919048,265850433.8,1.0136,1.5802,24.3474,7.7526,3530968932.51,2479050205.632,10590380268,140844393,162240000,422432400,30.2344,5.1528,3.5262,96.9771,
000726.SZ,³̩A,20070508,65.1559,65.8056,66.4814,63.6745,65.1819,8664548,217453030.7,0.026,0.0399,25.0969,6.1519,3532377376.44,2723999898.048,10594604592,140844393,162240000,422432400,30.2464,5.1548,3.5276,97.0157,
000726.SZ,³̩A,20070509,65.1819,65.1819,65.7537,62.453,64.4022,7387556,182670793.3,-0.7797,-1.1962,24.7268,5.2452,3490124058.54,2791799377.536,10467874872,140844393,162240000,422432400,29.8846,5.0932,3.4854,95.8553,
000726.SZ,³̩A,20070510,64.4022,64.4542,66.2735,63.6745,65.5977,8777081,220033822.1,1.1955,1.8563,25.0691,6.2318,3554912479.32,2824793996.544,10662193776,140844393,162240000,422432400,30.4394,5.1877,3.5501,97.6347,
000726.SZ,³̩A,20070511,65.5977,64.974,65.5717,63.8824,64.4282,5101695,126520655.8,-1.1695,-1.7829,24.7997,3.6222,3491532502.47,2756932152,10472099196,140844393,162240000,422432400,29.8967,5.0952,3.4868,95.8939,
000726.SZ,³̩A,20070514,64.4282,63.5965,64.922,62.375,63.7525,6306175,154126759.8,-0.6757,-1.0488,24.4406,4.4774,3454912960.29,2887318648.032,10362266772,140844393,162240000,422432400,29.5831,5.0418,3.4502,94.8882,
000726.SZ,³̩A,20070515,63.7525,63.4146,69.6001,63.1807,66.2735,15220946,392292430.4,2.521,3.9543,25.7732,10.8069,3591532021.5,2905988237.568,10772026200,140844393,162240000,422432400,30.7529,5.2412,3.5866,98.6404,
000726.SZ,³̩A,20070516,66.2735,65.9876,68.3006,65.9616,67.8068,9270248,240668668.1,1.5334,2.3137,25.9614,6.5819,3674630213.37,2919677042.88,11021261316,140844393,162240000,422432400,31.4645,5.3624,3.6696,100.9227,
000726.SZ,³̩A,20070517,67.8068,68.1447,71.3674,68.1447,69.1323,8745413,233953124.8,1.3255,1.9548,26.7515,6.2093,3746460853.8,2963889227.52,11236701840,140844393,162240000,422432400,32.0795,5.4673,3.7414,102.8955,
000726.SZ,³̩A,20070518,69.1323,69.2623,69.3922,67.1051,67.443,6955950,181194048.7,-1.6893,-2.4436,26.0488,4.9387,3654911998.35,2836063576.32,10962120780,140844393,162240000,422432400,31.2956,5.3337,3.6499,100.3811,
000726.SZ,³̩A,20070521,67.443,65.4418,69.1063,64.974,67.9888,7142721,185962816.7,0.5458,0.8092,26.0353,5.0714,3684489320.88,2862702086.4,11050831584,140844393,162240000,422432400,31.5489,5.3768,3.6795,101.1934,
000726.SZ,³̩A,20070522,67.9888,68.3526,71.2894,68.3526,70.4058,9894946,266398872.8,2.417,3.555,26.9227,7.0254,3815474606.37,2746996249.92,11443693716,140844393,162240000,422432400,32.6705,5.568,3.8103,104.7909,
000726.SZ,³̩A,20070523,70.4058,71.4714,77.449,70.8736,77.449,14260886,410838146.4,7.0432,10.0037,28.8087,10.1253,4197162911.4,2949247456.896,12588485520,140844393,162240000,422432400,35.9387,6.125,4.1914,115.2739,
000726.SZ,³̩A,20070524,77.449,79.6061,84.2063,79.5281,80.8536,17904192,561274649.7,3.4046,4.396,31.3488,12.712,4381669066.23,2896214380.8,13141871964,140844393,162240000,422432400,37.5186,6.3942,4.3757,120.3413,
000726.SZ,³̩A,20070525,80.8536,78.7485,83.6865,78.4886,82.8548,9990659,311139283,2.0012,2.4751,31.143,7.0934,4490119248.84,2903080377.6,13467144912,140844393,162240000,422432400,38.4472,6.5525,4.484,123.3198,
000726.SZ,³̩A,20070528,82.8548,83.1927,85.2459,82.0231,82.2571,8919069,285528133.3,-0.5978,-0.7215,32.0132,6.3326,4457725038.45,2917775525.184,13369985460,140844393,162240000,422432400,38.1698,6.5052,4.4516,122.4301,
000726.SZ,³̩A,20070529,82.2571,82.309,89.794,80.7756,89.4302,11030823,356991358.9,7.1731,8.7204,32.3631,7.8319,4846455563.13,2969508896.64,14535898884,140844393,162240000,422432400,41.4984,7.0725,4.8398,133.1065,
000726.SZ,³̩A,20070530,89.4302,82.8548,93.4586,82.335,84.4662,19397370,650944575.5,-4.964,-5.5507,33.5584,13.7722,4577442772.5,2671138147.392,13729053000,140844393,162240000,422432400,39.1949,6.6799,4.5712,125.7182,
000726.SZ,³̩A,20070531,84.4662,84.7521,88.8844,78.6185,88.8844,15402325,509656901.7,4.4182,5.2308,33.0896,10.9357,4816878240.6,2747352950.784,14447188080,140844393,162240000,422432400,41.2451,7.0293,4.8103,132.2942,
000726.SZ,³̩A,20070601,88.8844,89.6641,92.8608,86.5453,88.9884,12469681,434956362.2,0.104,0.117,34.8811,8.8535,4822512016.32,2734352886.72,14464085376,140844393,162240000,422432400,41.2934,7.0376,4.8159,132.4489,
000726.SZ,³̩A,20070604,88.9884,86.7533,87.0651,80.0999,80.0999,8410138,262110967.7,-8.8884,-9.9883,31.1661,5.9712,4340824192.26,2462081718.72,13019366568,140844393,162240000,422432400,37.1688,6.3346,4.3349,119.2195,
000726.SZ,³̩A,20070605,80.0999,72.0951,77.6829,72.0951,73.5505,12689545,356830524.5,-6.5494,-8.1765,28.12,9.0096,3985896321.9,2652483337.92,11954836920,140844393,162240000,422432400,34.1297,5.8167,3.9805,109.4715,
000726.SZ,³̩A,20070606,73.5505,73.5505,73.5505,73.5505,73.5505,,,0,0,,,3985896321.9,2650966069.44,11954836920,140844393,162240000,422432400,34.1297,5.8167,3.9805,109.4715,
000726.SZ,³̩A,20070607,73.5505,80.9056,80.9056,78.3066,80.9056,4688368,145289566.3,7.3551,10,30.9894,3.3288,4384485954.09,2914275943.488,13150320612,140844393,162240000,422432400,37.5427,6.3983,4.3785,120.4187,
000726.SZ,³̩A,20070608,80.9056,87.1951,88.9104,85.2459,88.5465,12821232,431989756.1,7.6409,9.4443,33.6933,9.1031,4798568469.51,2912254562.88,14392271868,140844393,162240000,422432400,41.0883,7.0026,4.792,131.7913,
000726.SZ,³̩A,20070611,88.5465,90.4438,94.6021,87.8448,94.0823,11913398,416285348.9,5.5358,6.2518,34.9426,8.4586,5098567026.6,2949274972.8,15292052880,140844393,162240000,422432400,43.6571,7.4404,5.0916,140.0307,
000726.SZ,³̩A,20070612,94.0823,100.5797,103.4905,97.9808,103.4905,17979269,711762626.5,9.4082,10,39.588,11.8757,6028572632.72,3231062165.76,16821258168,151395596,162240000,422432400,47.2414,8.1845,5.6008,154.0338,
000726.SZ,³̩A,20070613,103.4905,110.4558,113.8344,106.5573,113.8344,13875868,592684820.1,10.3439,9.995,42.7134,9.1653,6631127104.8,3544972732.704,18502539120,151395596,162240000,422432400,51.9632,9.0025,6.1606,169.4294,
000726.SZ,³̩A,20070614,113.8344,114.3282,124.75,108.6365,118.5125,16719067,768835183.1,4.6781,4.1096,45.9855,11.0433,6903639177.6,3596594466.816,19262917440,151395596,162240000,422432400,54.0986,9.3725,6.4137,176.3922,
000726.SZ,³̩A,20070615,118.5125,116.7972,123.7104,114.4062,116.1215,16073928,728835601.9,-2.391,-2.0175,45.3427,10.6172,6764355229.28,3632798647.296,18874279632,151395596,162240000,422432400,53.0072,9.1834,6.2843,172.8335,
000726.SZ,³̩A,20070618,116.1215,119.5521,122.6709,116.9532,120.5397,21286515,985302832.6,4.4182,3.8048,46.2877,14.0602,7021727742.48,3634397230.464,19592414712,151395596,162240000,422432400,55.024,9.5328,6.5235,179.4095,
000726.SZ,³̩A,20070619,120.5397,120.5397,132.5937,116.9235,132.5937,48180997,1187618999.6,12.054,10,24.6491,15.9123,7660617157.6,3930881258.304,21375079440,302791192,324480000,844864800,60.0305,10.4001,7.117,195.7335,
000726.SZ,³̩A,20070620,132.5937,137.3105,145.8531,133.1178,141.5031,58113047,1587575171.7,8.9095,6.7194,27.3187,19.1924,8175362184,4107892171.968,22811349600,302791192,324480000,844864800,64.0642,11.099,7.5952,208.8856,
000726.SZ,³̩A,20070621,141.5031,140.9791,140.9791,127.3528,127.3528,30308651,759178140.4,-14.1503,-10,25.0482,10.0098,7357825965.6,3698797100.544,20530214640,302791192,324480000,844864800,57.6577,9.9891,6.8357,187.997,
