´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
301222.SZ,Õã½­ºãÍþ,20220309,,51,66.3,51,59.18,16553657,951280635,25.2,74.1613,57.4665,68.8989,1421859449.34,,5996910612,24026013,0,101333400,66.8742,15.2426,10.9654,108.432,
301222.SZ,Õã½­ºãÍþ,20220310,59.18,55,60.81,53.51,56.07,12819910,717958119,-3.11,-5.2552,56.0034,53.3585,1347138548.91,,5681763738,24026013,0,101333400,63.3598,14.4416,10.3892,102.7337,
301222.SZ,Õã½­ºãÍþ,20220311,56.07,53.07,53.1,48.21,48.42,11616150,585176022,-7.65,-13.6437,50.3761,48.3482,1163339549.46,,4906563228,24026013,0,101333400,54.7152,12.4713,8.9717,88.7171,
301222.SZ,Õã½­ºãÍþ,20220314,48.42,44,45.5,41.45,41.45,9336983,407432263,-6.97,-14.3949,43.6364,38.862,995878238.85,,4200269430,24026013,0,101333400,46.839,10.676,7.6802,75.9464,
301222.SZ,Õã½­ºãÍþ,20220315,41.45,40.12,42.98,39.51,40,7424531,304610911,-1.45,-3.4982,41.0276,30.9021,961040520,,4053336000,24026013,0,101333400,45.2005,10.3026,7.4116,73.2896,
301222.SZ,Õã½­ºãÍþ,20220316,40,41,41.15,38.11,40.45,6937859,274427461,0.45,1.125,39.5551,28.8764,971852225.85,,4098936030,24026013,0,101333400,45.709,10.4185,7.495,74.1141,
301222.SZ,Õã½­ºãÍþ,20220317,40.45,40,41.67,39.32,39.4,7835400,317455035,-1.05,-2.5958,40.5155,32.6122,946624912.2,,3992535960,24026013,0,101333400,44.5225,10.148,7.3004,72.1903,
301222.SZ,Õã½­ºãÍþ,20220318,39.4,38.28,39.79,37.55,39.52,5848674,226451555,0.12,0.3046,38.7184,24.3431,949508033.76,,4004695968,24026013,0,101333400,44.6581,10.1789,7.3226,72.4102,
301222.SZ,Õã½­ºãÍþ,20220321,39.52,40.2,46.7,39.75,43.52,10841849,459698950,4,10.1215,42.4004,45.1255,1045612085.76,,4410029568,24026013,0,101333400,49.1782,11.2092,8.0638,79.7391,
301222.SZ,Õã½­ºãÍþ,20220322,43.52,41.8,42.76,40.3,40.56,7494896,310511720,-2.96,-6.8015,41.4298,31.1949,974495087.28,,4110082704,24026013,0,101333400,45.8333,10.4468,7.5153,74.3157,
301222.SZ,Õã½­ºãÍþ,20220323,40.56,40.15,40.66,38.61,39.07,5165214,204040817,-1.49,-3.6736,39.5029,21.4984,938696327.91,,3959095938,24026013,0,101333400,44.1496,10.063,7.2393,71.5857,
301222.SZ,Õã½­ºãÍþ,20220324,39.07,38.47,40.49,38.47,40.3,4875642,192894154,1.23,3.1482,39.5628,20.2932,968248323.9,,4083736020,24026013,0,101333400,45.5395,10.3798,7.4672,73.8393,
301222.SZ,Õã½­ºãÍþ,20220325,40.3,40.87,40.99,38.3,38.3,4914980,192585497,-2,-4.9628,39.1834,20.4569,920196297.9,,3881069220,24026013,0,101333400,43.2795,9.8647,7.0966,70.1748,
301222.SZ,Õã½­ºãÍþ,20220328,38.3,36.79,36.99,35.49,35.75,4364690,157298951,-2.55,-6.658,36.039,18.1665,858929964.75,,3622669050,24026013,0,101333400,40.398,9.2079,6.6241,65.5026,
301222.SZ,Õã½­ºãÍþ,20220329,35.75,35.8,36.18,34.4,35.08,3376267,118835186,-0.67,-1.8741,35.1972,14.0525,842832536.04,,3554775672,24026013,0,101333400,39.6409,9.0354,6.5,64.275,
301222.SZ,Õã½­ºãÍþ,20220330,35.08,35.07,36.1,35.05,35.66,2815520,100250635,0.58,1.6534,35.6064,11.7186,856767623.58,,3613549044,24026013,0,101333400,40.2963,9.1847,6.6074,65.3377,
301222.SZ,Õã½­ºãÍþ,20220331,35.66,35.8,35.8,34.13,34.13,3597183,124628057,-1.53,-4.2905,34.646,14.972,820007823.69,,3458508942,24026013,0,101333400,38.5673,8.7907,6.3239,62.5344,
