代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
301125.SZ,腾亚精工,20220608,,38.78,40.77,35.5,36.31,11448697,431522443,13.82,61.4495,37.6918,66.688,623353922.05,,2628844000,17167555,0,72400000,49.1613,8.0569,5.4797,-112.4502,
301125.SZ,腾亚精工,20220609,36.31,36.31,36.8,33.58,33.59,7676457,267616941,-2.72,-7.491,34.862,44.7149,576658172.45,,2431916000,17167555,0,72400000,45.4786,7.4533,5.0692,-104.0265,
301125.SZ,腾亚精工,20220610,33.59,34,35.35,33.39,34.14,5762055,197781798,0.55,1.6374,34.3249,33.5636,586100327.7,,2471736000,17167555,0,72400000,46.2233,7.5754,5.1522,-105.7298,
301125.SZ,腾亚精工,20220613,34.14,34.99,35.84,33.3,34.11,6941642,241004006,-0.03,-0.0879,34.7186,40.4347,585585301.05,,2469564000,17167555,0,72400000,46.1826,7.5687,5.1476,-105.6369,
301125.SZ,腾亚精工,20220614,34.11,32,32.58,31.58,31.71,6621542,211623188,-2.4,-7.0361,31.9598,38.5701,544383169.05,,2295804000,17167555,0,72400000,42.9332,7.0362,4.7855,-98.2042,
301125.SZ,腾亚精工,20220615,31.71,31.5,31.86,30.71,30.79,5285814,164744917,-0.92,-2.9013,31.1674,30.7896,528589018.45,,2229196000,17167555,0,72400000,41.6876,6.832,4.6466,-95.355,
301125.SZ,腾亚精工,20220616,30.79,31,31.5,30.5,31.45,4381845,135746989,0.66,2.1436,30.9794,25.524,539919604.75,,2276980000,17167555,0,72400000,42.5812,6.9785,4.7462,-97.399,
301125.SZ,腾亚精工,20220617,31.45,30.85,31.19,30.33,30.7,3352134,103173941,-0.75,-2.3847,30.7786,19.526,527043938.5,,2222680000,17167555,0,72400000,41.5657,6.8121,4.633,-95.0763,
301125.SZ,腾亚精工,20220620,30.7,30.88,31.74,30.8,31.05,4260669,133175727,0.35,1.1401,31.257,24.8181,533052582.75,,2248020000,17167555,0,72400000,42.0396,6.8897,4.6858,-96.1602,
301125.SZ,腾亚精工,20220621,31.05,31.2,35.8,31.2,33.31,8847207,296614535,2.26,7.2786,33.5263,51.5345,571851257.05,,2411644000,17167555,0,72400000,45.0995,7.3912,5.0269,-103.1593,
301125.SZ,腾亚精工,20220622,33.31,31.1,31.82,30.9,31.35,6683925,208847504,-1.96,-5.8841,31.2462,38.9335,538202849.25,,2269740000,17167555,0,72400000,42.4458,6.9563,4.7311,-97.0893,
301125.SZ,腾亚精工,20220623,31.35,30.83,31.25,30.5,31.17,4148691,128084086,-0.18,-0.5742,30.8734,24.1659,535112689.35,,2256708000,17167555,0,72400000,42.2021,6.9164,4.704,-96.5319,
301125.SZ,腾亚精工,20220624,31.17,31.3,31.45,30.89,30.99,3297857,102567785,-0.18,-0.5775,31.1013,19.2098,532022529.45,,2243676000,17167555,0,72400000,41.9584,6.8764,4.6768,-95.9744,
301125.SZ,腾亚精工,20220627,30.99,31.3,32.15,31,32.03,4271889,134633617,1.04,3.3559,31.5162,24.8835,549876786.65,,2318972000,17167555,0,72400000,43.3665,7.1072,4.8337,-99.1953,
301125.SZ,腾亚精工,20220628,32.03,32.22,33.33,31.58,31.93,5242691,170174612,-0.1,-0.3122,32.4594,30.5384,548160031.15,,2311732000,17167555,0,72400000,43.2311,7.085,4.8187,-98.8856,
301125.SZ,腾亚精工,20220629,31.93,32.02,32.66,31,31,4166751,131691719,-0.93,-2.9126,31.6054,24.2711,532194205,,2244400000,17167555,0,72400000,41.9719,6.8786,4.6783,-96.0054,
301125.SZ,腾亚精工,20220630,31,31.7,31.86,31.1,31.28,2972041,93463047,0.28,0.9032,31.4474,17.312,537001120.4,,2264672000,17167555,0,72400000,42.351,6.9408,4.7206,-96.8725,
301125.SZ,腾亚精工,20220701,31.28,31.1,32.02,30.76,31.96,3311221,103911966,0.68,2.1739,31.3818,19.2877,548675057.8,,2313904000,17167555,0,72400000,43.2717,7.0917,4.8232,-98.9785,
301125.SZ,腾亚精工,20220704,31.96,31.96,32.3,31.31,31.39,2965546,93971378,-0.57,-1.7835,31.6877,17.2741,538889551.45,,2272636000,17167555,0,72400000,42.4999,6.9652,4.7372,-97.2132,
301125.SZ,腾亚精工,20220705,31.39,31.5,31.5,30.27,30.5,3279140,100777954,-0.89,-2.8353,30.733,19.1008,523610427.5,,2208200000,17167555,0,72400000,41.2949,6.7677,4.6028,-94.4569,
301125.SZ,腾亚精工,20220706,30.5,30.53,31.49,30.27,31.42,3621018,112222414,0.92,3.0164,30.992,21.0922,539404578.1,,2274808000,17167555,0,72400000,42.5406,6.9718,4.7417,-97.3061,
301125.SZ,腾亚精工,20220707,31.42,31.01,31.11,30.2,30.51,2832063,86535327,-0.91,-2.8962,30.5556,16.4966,523782103.05,,2208924000,17167555,0,72400000,41.3085,6.7699,4.6044,-94.4879,
301125.SZ,腾亚精工,20220708,30.51,31.4,33.28,31.39,31.42,5298448,170631014,0.91,2.9826,32.204,30.8631,539404578.1,,2274808000,17167555,0,72400000,42.5406,6.9718,4.7417,-97.3061,
301125.SZ,腾亚精工,20220711,31.42,30.62,32.04,30.62,31.13,2670246,83490438,-0.29,-0.923,31.2669,15.554,534425987.15,,2253812000,17167555,0,72400000,42.1479,6.9075,4.6979,-96.408,
301125.SZ,腾亚精工,20220712,31.13,30.86,32.28,30.55,31.98,3543717,112082421,0.85,2.7305,31.6285,20.6419,549018408.9,,2315352000,17167555,0,72400000,43.2988,7.0961,4.8262,-99.0404,
301125.SZ,腾亚精工,20220713,31.98,31.6,32.48,31.4,32.28,4118960,132057996,0.3,0.9381,32.061,23.9927,554168675.4,,2337072000,17167555,0,72400000,43.7049,7.1627,4.8715,-99.9695,
301125.SZ,腾亚精工,20220714,32.28,32,35.12,31.71,33.8,6869072,231467419,1.52,4.7088,33.697,40.0119,580263359,,2447120000,17167555,0,72400000,45.7629,7.4999,5.1009,-104.6768,
301125.SZ,腾亚精工,20220715,33.8,36.13,40.56,36.13,40.56,4283717,170435793,6.76,20,39.7869,24.9524,696316030.8,,2936544000,17167555,0,72400000,54.9155,8.9999,6.121,-125.6122,
301125.SZ,腾亚精工,20220718,40.56,36.25,39.18,35.28,37.2,10272743,377871405,-3.36,-8.284,36.7839,59.8381,638633046,,2693280000,17167555,0,72400000,50.3663,8.2544,5.614,-115.2065,
301125.SZ,腾亚精工,20220719,37.2,36.05,36.68,35.41,35.6,6646198,238426323,-1.6,-4.3011,35.8741,38.7137,611164958,,2577440000,17167555,0,72400000,48.2,7.8993,5.3725,-110.2514,
301125.SZ,腾亚精工,20220720,35.6,35.6,36.14,35.2,35.61,3998418,142657575,0.01,0.0281,35.6785,23.2906,611336633.55,,2578164000,17167555,0,72400000,48.2135,7.9016,5.374,-110.2823,
301125.SZ,腾亚精工,20220721,35.61,35.3,36.11,34.58,36.05,4925556,174331052,0.44,1.2356,35.3932,28.6911,618890357.75,,2610020000,17167555,0,72400000,48.8093,7.9992,5.4404,-111.645,
301125.SZ,腾亚精工,20220722,36.05,35.51,35.6,33.8,33.9,4667787,161417889,-2.15,-5.9639,34.5812,27.1896,581980114.5,,2454360000,17167555,0,72400000,45.8983,7.5221,5.116,-104.9865,
301125.SZ,腾亚精工,20220725,33.9,34,34.64,33.66,34.4,2955235,100916291,0.5,1.4749,34.1483,17.2141,590563892,,2490560000,17167555,0,72400000,46.5753,7.6331,5.1914,-106.535,
301125.SZ,腾亚精工,20220726,34.4,34,34.39,32.88,33.74,2892037,96744102,-0.66,-1.9186,33.4519,16.8459,579233305.7,,2442776000,17167555,0,72400000,45.6817,7.4866,5.0918,-104.491,
301125.SZ,腾亚精工,20220727,33.74,33.51,34.19,33.41,33.88,2420264,81809427,0.14,0.4149,33.8019,14.0979,581636763.4,,2452912000,17167555,0,72400000,45.8712,7.5177,5.1129,-104.9246,
301125.SZ,腾亚精工,20220728,33.88,34.35,34.81,33.79,34.65,3779558,130009816,0.77,2.2727,34.3982,22.0157,594855780.75,,2508660000,17167555,0,72400000,46.9138,7.6886,5.2291,-107.3093,
301125.SZ,腾亚精工,20220729,34.65,34.11,35.02,33.9,34.59,3514157,121435534,-0.06,-0.1732,34.5561,20.4698,593825727.45,,2504316000,17167555,0,72400000,46.8325,7.6752,5.2201,-107.1234,
301125.SZ,腾亚精工,20220801,34.59,34.6,35.86,34.02,35.86,4427992,156146891,1.27,3.6716,35.2636,25.7928,615628522.3,,2596264000,17167555,0,72400000,48.552,7.957,5.4117,-111.0566,
301125.SZ,腾亚精工,20220802,35.86,35,35.02,31.84,31.9,4723550,156044690,-3.96,-11.0429,33.0355,27.5144,547645004.5,,2309560000,17167555,0,72400000,43.1905,7.0783,4.8141,-98.7926,
301125.SZ,腾亚精工,20220803,31.9,32,33.73,31.87,32.25,3805277,125233142,0.35,1.0972,32.9104,22.1655,553653648.75,,2334900000,17167555,0,72400000,43.6643,7.156,4.8669,-99.8766,
301125.SZ,腾亚精工,20220804,32.25,32.55,32.74,31.61,32.74,2383759,76928725,0.49,1.5194,32.272,13.8853,562065750.7,,2370376000,17167555,0,72400000,44.3278,7.2647,4.9409,-101.3941,
301125.SZ,腾亚精工,20220805,32.74,32.55,32.84,31.42,32.08,2577558,82426585,-0.66,-2.0159,31.9786,15.0141,550735164.4,,2322592000,17167555,0,72400000,43.4342,7.1183,4.8413,-99.3501,
301125.SZ,腾亚精工,20220808,32.08,32.08,32.65,31.5,32.65,1841043,59396249,0.57,1.7768,32.2623,10.724,560520670.75,,2363860000,17167555,0,72400000,44.2059,7.2448,4.9273,-101.1154,
301125.SZ,腾亚精工,20220809,32.65,32.51,33.12,32.35,32.92,1996509,65444556,0.27,0.827,32.7795,11.6295,565155910.6,,2383408000,17167555,0,72400000,44.5715,7.3047,4.9681,-101.9515,
301125.SZ,腾亚精工,20220810,32.92,33.13,34.5,32.58,33.56,3307160,110241072,0.64,1.9441,33.3341,19.264,576143145.8,,2429744000,17167555,0,72400000,45.438,7.4467,5.0646,-103.9336,
301125.SZ,腾亚精工,20220811,33.56,33.4,33.4,32.86,32.99,2329325,77087916,-0.57,-1.6985,33.0945,13.5682,566357639.45,,2388476000,17167555,0,72400000,44.6662,7.3202,4.9786,-102.1683,
301125.SZ,腾亚精工,20220812,32.99,32.82,33.36,31.87,31.93,2618078,85037998,-1.06,-3.2131,32.4811,15.2502,548160031.15,,2311732000,17167555,0,72400000,43.2311,7.085,4.8187,-98.8856,
301125.SZ,腾亚精工,20220815,31.93,31.9,32.48,31.76,32.26,1339770,42995086,0.33,1.0335,32.0914,7.8041,553825324.3,,2335624000,17167555,0,72400000,43.6779,7.1582,4.8685,-99.9075,
301125.SZ,腾亚精工,20220816,32.26,32.08,32.57,32.04,32.34,1481794,47877036,0.08,0.248,32.3102,8.6314,555198728.7,,2341416000,17167555,0,72400000,43.7862,7.176,4.8805,-100.1553,
301125.SZ,腾亚精工,20220817,32.34,32.7,33.25,32.21,32.44,1990421,64925972,0.1,0.3092,32.6192,11.5941,556915484.2,,2348656000,17167555,0,72400000,43.9216,7.1982,4.8956,-100.465,
301125.SZ,腾亚精工,20220818,32.44,32.08,33,31.9,32.98,2417102,78854913,0.54,1.6646,32.6237,14.0795,566185963.9,,2387752000,17167555,0,72400000,44.6527,7.318,4.9771,-102.1374,
301125.SZ,腾亚精工,20220819,32.98,32.8,33.23,31.72,31.91,2241418,72698907,-1.07,-3.2444,32.4343,13.0561,547816680.05,,2310284000,17167555,0,72400000,43.204,7.0806,4.8156,-98.8236,
301125.SZ,腾亚精工,20220822,31.91,31.55,31.8,31,31.26,1464312,45799752,-0.65,-2.037,31.2773,8.5295,536657769.3,,2263224000,17167555,0,72400000,42.3239,6.9363,4.7175,-96.8106,
301125.SZ,腾亚精工,20220823,31.26,31.46,31.98,31.14,31.95,1472454,46545981,0.69,2.2073,31.6112,8.577,548503382.25,,2313180000,17167555,0,72400000,43.2581,7.0894,4.8217,-98.9475,
301125.SZ,腾亚精工,20220824,31.95,32.5,32.5,31.1,31.1,1691008,53501041,-0.85,-2.6604,31.6385,9.85,533910960.5,,2251640000,17167555,0,72400000,42.1073,6.9008,4.6934,-96.3151,
301125.SZ,腾亚精工,20220825,31.1,31.63,31.8,30.4,30.8,1206237,37230240,-0.3,-0.9646,30.8648,7.0263,528760694,,2229920000,17167555,0,72400000,41.7011,6.8343,4.6481,-95.386,
301125.SZ,腾亚精工,20220826,30.8,30.98,30.98,29.15,29.25,1974409,59210759,-1.55,-5.0325,29.9891,11.5008,502150983.75,,2117700000,17167555,0,72400000,39.6025,6.4903,4.4142,-90.5857,
301125.SZ,腾亚精工,20220829,29.25,28.59,29.28,28.58,29.22,874266,25405403,-0.03,-0.1026,29.0591,5.0925,501635957.1,,2115528000,17167555,0,72400000,46.9117,3.1463,4.4097,-90.4928,
301125.SZ,腾亚精工,20220830,29.22,29.1,29.59,28.74,29.12,946595,27562936,-0.1,-0.3422,29.118,5.5139,499919201.6,,2108288000,17167555,0,72400000,46.7512,3.1355,4.3946,-90.1831,
301125.SZ,腾亚精工,20220831,29.12,28.96,29.07,27.88,28.26,1272761,36100181,-0.86,-2.9533,28.3637,7.4138,485155104.3,,2046024000,17167555,0,72400000,45.3705,3.0429,4.2648,-87.5198,
301125.SZ,腾亚精工,20220901,28.26,28.3,28.64,28.01,28.23,708400,20065140,-0.03,-0.1062,28.3246,4.1264,484640077.65,,2043852000,17167555,0,72400000,45.3223,3.0397,4.2603,-87.4268,
301125.SZ,腾亚精工,20220902,28.23,28.18,28.55,28.18,28.52,644800,18312169,0.29,1.0273,28.3998,3.7559,489618668.6,,2064848000,17167555,0,72400000,45.7879,3.0709,4.304,-88.325,
301125.SZ,腾亚精工,20220905,28.52,28.58,28.79,28.3,28.37,703800,20050346,-0.15,-0.5259,28.4887,4.0996,487043535.35,,2053988000,17167555,0,72400000,45.5471,3.0547,4.2814,-87.8604,
301125.SZ,腾亚精工,20220906,28.37,28.47,28.58,27.9,28.46,754742,21333636,0.09,0.3172,28.2661,4.3963,488588615.3,,2060504000,17167555,0,72400000,45.6916,3.0644,4.295,-88.1391,
301125.SZ,腾亚精工,20220907,28.46,28.34,28.97,28.23,28.59,930790,26636677,0.13,0.4568,28.6173,5.4218,490820397.45,,2069916000,17167555,0,72400000,45.9003,3.0784,4.3146,-88.5417,
301125.SZ,腾亚精工,20220908,28.59,28.25,28.8,28.06,28.13,861100,24292143,-0.46,-1.609,28.2106,5.0159,482923322.15,,2036612000,17167555,0,72400000,45.1618,3.0289,4.2452,-87.1172,
301125.SZ,腾亚精工,20220909,28.13,28.13,29.45,28.13,28.85,1535390,44381270,0.72,2.5595,28.9055,8.9436,495283961.75,,2088740000,17167555,0,72400000,46.3177,3.1064,4.3538,-89.347,
301125.SZ,腾亚精工,20220913,28.85,28.71,29.23,28.68,28.83,778998,22549867,-0.02,-0.0693,28.9473,4.5376,494940610.65,,2087292000,17167555,0,72400000,46.2856,3.1043,4.3508,-89.285,
301125.SZ,腾亚精工,20220914,28.83,28.5,29.17,28.21,29.09,1139840,32722208,0.26,0.9018,28.7077,6.6395,499404174.95,,2106116000,17167555,0,72400000,46.703,3.1323,4.3901,-90.0902,
301125.SZ,腾亚精工,20220915,29.09,29.17,29.3,27.97,28.76,1162243,33201017,-0.33,-1.1344,28.5663,6.77,493738881.8,,2082224000,17167555,0,72400000,46.1732,3.0967,4.3403,-89.0682,
301125.SZ,腾亚精工,20220916,28.76,28.46,28.68,27.65,27.68,705516,19953755,-1.08,-3.7552,28.2825,4.1096,475197922.4,,2004032000,17167555,0,72400000,44.4393,2.9804,4.1773,-85.7235,
301125.SZ,腾亚精工,20220919,27.68,27.8,27.82,26.7,26.9,971018,26227763,-0.78,-2.8179,27.0106,5.6561,461807229.5,,1947560000,17167555,0,72400000,43.187,2.8965,4.0596,-83.3079,
301125.SZ,腾亚精工,20220920,26.9,27.01,28.36,27.01,28.29,1536243,42728926,1.39,5.1673,27.8139,8.9485,485670130.95,,2048196000,17167555,0,72400000,45.4186,3.0461,4.2693,-87.6127,
301125.SZ,腾亚精工,20220921,28.29,28.3,28.41,27.7,28.35,680500,19140969,0.06,0.2121,28.1278,3.9639,486700184.25,,2052540000,17167555,0,72400000,45.515,3.0526,4.2784,-87.7985,
301125.SZ,腾亚精工,20220922,28.35,28.04,28.52,27.75,27.88,776708,21817846,-0.47,-1.6578,28.0902,4.5243,478631433.4,,2018512000,17167555,0,72400000,44.7604,3.002,4.2075,-86.3429,
301125.SZ,腾亚精工,20220923,27.88,27.81,28,26.9,27.23,956966,26184091,-0.65,-2.3314,27.3616,5.5743,467472522.65,,1971452000,17167555,0,72400000,43.7168,2.932,4.1094,-84.3299,
301125.SZ,腾亚精工,20220926,27.23,27.1,27.47,26.84,27.01,858955,23311038,-0.22,-0.8079,27.1388,5.0034,463695660.55,,1955524000,17167555,0,72400000,43.3636,2.9083,4.0762,-83.6486,
301125.SZ,腾亚精工,20220927,27.01,26.5826,27.1768,26.0822,27.1455,1054343,26984837,0.1355,0.5018,25.594,6.1415,447043132.2,,1885296000,17167555,0,72400000,41.8063,2.8039,3.9298,-80.6445,
301125.SZ,腾亚精工,20220928,27.1455,27.2081,27.4166,25.9676,26.0718,916800,23470357,-1.0737,-3.9555,25.6003,5.3403,429360550.55,,1810724000,17167555,0,72400000,40.1527,2.6929,3.7743,-77.4547,
301125.SZ,腾亚精工,20220929,26.0718,26.3533,26.5826,25.2483,25.6757,965085,23954054,-0.3961,-1.5194,24.8207,5.6216,422836879.65,,1783212000,17167555,0,72400000,39.5426,2.652,3.717,-76.2778,
301125.SZ,腾亚精工,20220930,25.6757,25.8216,25.832,24.6645,24.6645,893652,21500209,-1.0112,-3.9383,24.0588,5.2055,406184351.3,,1712984000,17167555,0,72400000,37.9853,2.5476,3.5706,-73.2738,
301125.SZ,腾亚精工,20221010,24.6645,24.8626,25.2066,24.185,24.4873,611627,14507193,-0.1772,-0.7185,23.719,3.5627,403265866.95,,1700676000,17167555,0,72400000,37.7124,2.5293,3.5449,-72.7473,
301125.SZ,腾亚精工,20221011,24.4873,24.4873,24.6958,24.2267,24.3726,558446,13103379,-0.1147,-0.4683,23.464,3.2529,401377435.9,,1692712000,17167555,0,72400000,37.5358,2.5174,3.5283,-72.4066,
301125.SZ,腾亚精工,20221012,24.3726,24.3934,25.0919,24.0494,25.0398,906260,21375620,0.6672,2.7374,23.5866,5.2789,412364671.1,,1739048000,17167555,0,72400000,38.5633,2.5864,3.6249,-74.3887,
301125.SZ,腾亚精工,20221013,25.0398,25.3629,25.4672,24.9564,25.071,809773,19569908,0.0313,0.1249,24.1672,4.7169,412879697.75,,1741220000,17167555,0,72400000,38.6115,2.5896,3.6295,-74.4816,
301125.SZ,腾亚精工,20221014,25.071,25.5089,25.561,25.1753,25.4255,800326,19520422,0.3544,1.4137,24.3906,4.6619,418716666.45,,1765836000,17167555,0,72400000,39.1573,2.6262,3.6808,-75.5346,
301125.SZ,腾亚精工,20221017,25.4255,25.4568,26.1448,25.0919,26.0614,823238,20417760,0.6359,2.501,24.8018,4.7953,429188875,,1810000000,17167555,0,72400000,40.1367,2.6919,3.7728,-77.4237,
301125.SZ,腾亚精工,20221018,26.0614,26.0614,28.6675,25.8216,27.8335,3113608,81910873,1.7722,6.8,26.3074,18.1366,458373718.5,,1933080000,17167555,0,72400000,42.866,2.8749,4.0294,-82.6885,
301125.SZ,腾亚精工,20221019,27.8335,27.9274,30.1061,26.9996,28.5841,4140589,113787621,0.7506,2.6966,27.481,24.1187,470734358.1,,1985208000,17167555,0,72400000,44.0219,2.9524,4.138,-84.9183,
301125.SZ,腾亚精工,20221020,28.5841,28.0942,28.1463,26.7702,26.8641,2644776,69145140,-1.7201,-6.0175,26.144,15.4057,442407892.35,,1865748000,17167555,0,72400000,41.3729,2.7748,3.889,-79.8084,
301125.SZ,腾亚精工,20221021,26.8641,26.9162,28.532,26.6035,27.3436,2284579,60451711,0.4795,1.785,26.4608,13.3075,450304967.65,,1899052000,17167555,0,72400000,42.1114,2.8243,3.9584,-81.2329,
301125.SZ,腾亚精工,20221024,27.3436,27.1351,27.6146,26.4888,26.5409,1721055,44606160,-0.8027,-2.9356,25.9179,10.025,437085950.3,,1843304000,17167555,0,72400000,40.8752,2.7414,3.8422,-78.8483,
301125.SZ,腾亚精工,20221025,26.5409,26.0614,26.4784,25.3629,25.8216,1317452,32660940,-0.7193,-2.7101,24.791,7.6741,425240337.35,,1793348000,17167555,0,72400000,39.7674,2.6671,3.7381,-76.7114,
301125.SZ,腾亚精工,20221026,25.8216,26.1031,27.2915,26.1031,26.8432,1330602,34114939,1.0216,3.9564,25.6387,7.7507,442064541.25,,1864300000,17167555,0,72400000,41.3408,2.7726,3.886,-79.7464,
301125.SZ,腾亚精工,20221027,26.8432,27.4583,27.6772,26.593,26.7285,1393200,36314753,-0.1147,-0.4272,26.0657,8.1153,440176110.2,,1856336000,17167555,0,72400000,35.5715,3.0229,3.8694,-79.4058,
301125.SZ,腾亚精工,20221028,26.7285,26.4158,27.6042,25.4359,25.6965,1043925,26430003,-1.032,-3.8612,25.3179,6.0808,423180230.75,,1784660000,17167555,0,72400000,34.198,2.9062,3.72,-76.3398,
301125.SZ,腾亚精工,20221031,25.6965,25.6027,26.2282,25.6027,26.0405,761800,18935341,0.344,1.3387,24.8561,4.4374,428845523.9,,1808552000,17167555,0,72400000,34.6558,2.9451,3.7698,-77.3618,
301125.SZ,腾亚精工,20221101,26.0405,26.176,26.7702,25.9154,26.6764,935166,23667426,0.6359,2.442,25.3083,5.4473,439317732.45,,1852716000,17167555,0,72400000,35.5021,3.017,3.8619,-79.2509,
301125.SZ,腾亚精工,20221102,26.6764,26.8224,28.0629,26.0614,27.7814,1764877,46246356,1.105,4.1422,26.2037,10.2803,457515340.75,,1929460000,17167555,0,72400000,36.9727,3.142,4.0218,-82.5337,
301125.SZ,腾亚精工,20221103,27.7814,27.3644,27.6146,27.1872,27.4061,786152,20669182,-0.3753,-1.3508,26.2916,4.5793,451335020.95,,1903396000,17167555,0,72400000,36.4733,3.0995,3.9675,-81.4188,
301125.SZ,腾亚精工,20221104,27.4061,27.4166,27.9065,27.3123,27.5208,970025,25700563,0.1147,0.4184,26.4947,5.6503,453223452,,1911360000,17167555,0,72400000,36.6259,3.1125,3.9841,-81.7594,
301125.SZ,腾亚精工,20221107,27.5208,27.5208,27.8127,27.427,27.5625,733565,19408108,0.0417,0.1515,26.4572,4.273,453910154.2,,1914256000,17167555,0,72400000,36.6814,3.1172,3.9901,-81.8833,
301125.SZ,腾亚精工,20221108,27.5625,27.6251,27.6355,27.1143,27.3436,605830,15872411,-0.2189,-0.7943,26.1994,3.5289,450304967.65,,1899052000,17167555,0,72400000,36.39,3.0924,3.9584,-81.2329,
301125.SZ,腾亚精工,20221109,27.3436,27.3436,27.5729,27.1351,27.4895,577500,15183686,0.1459,0.5337,26.2921,3.3639,452708425.35,,1909188000,17167555,0,72400000,36.5842,3.1089,3.9796,-81.6665,
301125.SZ,腾亚精工,20221110,27.4895,27.4687,27.5417,26.9266,26.9266,676637,17690312,-0.5629,-2.0478,26.1445,3.9414,443437945.65,,1870092000,17167555,0,72400000,35.8351,3.0453,3.8981,-79.9942,
301125.SZ,腾亚精工,20221111,26.9266,27.4061,27.5625,27.1038,27.156,776633,20349520,0.2293,0.8517,26.2022,4.5238,447214807.75,,1886020000,17167555,0,72400000,36.1403,3.0712,3.9313,-80.6755,
301125.SZ,腾亚精工,20221114,27.156,26.9892,27.3019,26.6451,26.7911,674121,17414914,-0.3649,-1.3436,25.8335,3.9267,441206163.5,,1860680000,17167555,0,72400000,35.6547,3.03,3.8785,-79.5916,
301125.SZ,腾亚精工,20221115,26.7911,26.9475,27.5729,26.6035,27.5417,834551,21798604,0.7506,2.8016,26.1202,4.8612,453566803.1,,1912808000,17167555,0,72400000,36.6536,3.1148,3.9871,-81.8214,
301125.SZ,腾亚精工,20221116,27.5417,27.427,28.2401,27.3436,28.0629,1242516,33171436,0.5212,1.8925,26.697,7.2376,462150580.6,,1949008000,17167555,0,72400000,37.3473,3.1738,4.0626,-83.3698,
301125.SZ,腾亚精工,20221117,28.0629,27.8648,28.1463,27.5312,28.0942,964255,25731277,0.0313,0.1114,26.6851,5.6167,462665607.25,,1951180000,17167555,0,72400000,37.3889,3.1773,4.0671,-83.4628,
301125.SZ,腾亚精工,20221118,28.0942,28.042,28.459,27.2081,27.427,1285722,34373238,-0.6672,-2.3748,26.7346,7.4893,451678372.05,,1904844000,17167555,0,72400000,36.501,3.1019,3.9705,-81.4807,
301125.SZ,腾亚精工,20221121,27.427,27.5,28.188,27.156,28.1671,863797,22931674,0.7401,2.6986,26.5475,5.0316,463867336.1,,1956248000,17167555,0,72400000,37.486,3.1856,4.0777,-83.6795,
301125.SZ,腾亚精工,20221122,28.1671,28.042,28.4486,27.6459,27.8752,1012145,27245658,-0.2919,-1.0363,26.9187,5.8957,459060420.7,,1935976000,17167555,0,72400000,37.0976,3.1526,4.0354,-82.8124,
301125.SZ,腾亚精工,20221123,27.8752,27.9169,27.9169,26.7911,27.3227,762400,19965619,-0.5525,-1.982,26.1879,4.4409,449961616.55,,1897604000,17167555,0,72400000,36.3623,3.0901,3.9554,-81.171,
301125.SZ,腾亚精工,20221124,27.3227,27.3227,27.7085,27.1351,27.5208,448552,11810073,0.1981,0.7249,26.3293,2.6128,453223452,,1911360000,17167555,0,72400000,36.6259,3.1125,3.9841,-81.7594,
301125.SZ,腾亚精工,20221125,27.5208,27.5208,27.6459,26.739,26.8119,610400,15857874,-0.7089,-2.5758,25.9795,3.5555,441549514.6,,1862128000,17167555,0,72400000,35.6825,3.0323,3.8815,-79.6535,
301125.SZ,腾亚精工,20221128,26.8119,26.2386,26.9683,26.1865,26.666,445949,11387071,-0.1459,-0.5443,25.5345,2.5976,439146056.9,,1851992000,17167555,0,72400000,35.4882,3.0158,3.8604,-79.2199,
301125.SZ,腾亚精工,20221129,26.666,26.7702,27.1768,26.6139,26.937,360700,9303238,0.271,1.0164,25.7922,2.1011,443609621.2,,1870816000,17167555,0,72400000,35.8489,3.0465,3.8996,-80.0251,
301125.SZ,腾亚精工,20221130,26.937,26.9579,27.0621,26.4679,26.6868,481870,12340129,-0.2502,-0.9288,25.6088,2.8069,439489408,,1853440000,17167555,0,72400000,35.516,3.0182,3.8634,-79.2819,
