����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
300254.SZ,ǪԴҽҩ,20110905,21.45,20.99,23.25,20.85,22.38,10994602,243201279.7,0.93,4.3357,22.1201,40.5705,606498000,,2994444000,27100000,0,133800000,65.5588,17.2829,9.3707,-196.8865,
300254.SZ,ǪԴҽҩ,20110906,22.38,21.88,22.14,20.14,20.14,9334417,193681071.2,-2.24,-10.0089,20.7491,34.4443,545794000,,2694732000,27100000,0,133800000,58.9971,15.553,8.4328,-177.1803,
300254.SZ,ǪԴҽҩ,20110907,20.14,19.99,21.08,19.61,20.91,7164771,146224633.3,0.77,3.8232,20.4088,26.4383,566661000,,2797758000,27100000,0,133800000,61.2527,16.1477,8.7552,-183.9543,
300254.SZ,ǪԴҽҩ,20110908,20.91,20.88,21.37,20.4,20.63,6820602,142673921.8,-0.28,-1.3391,20.9181,25.1683,559073000,,2760294000,27100000,0,133800000,60.4325,15.9314,8.638,-181.491,
300254.SZ,ǪԴҽҩ,20110909,20.63,20.35,21,19.93,20.15,5546635,113516964.8,-0.48,-2.3267,20.4659,20.4673,546065000,,2696070000,27100000,0,133800000,59.0264,15.5607,8.437,-177.2682,
300254.SZ,ǪԴҽҩ,20110913,20.15,19.5,19.7,18.14,18.18,5916088,110358466.8,-1.97,-9.7767,18.654,21.8306,492678000,,2432484000,27100000,0,133800000,53.2556,14.0394,7.6122,-159.9373,
300254.SZ,ǪԴҽҩ,20110914,18.18,18.39,18.8,17.83,18.73,5141998,94311296.4,0.55,3.0253,18.3414,18.9742,507583000,,2506074000,27100000,0,133800000,54.8667,14.4642,7.8424,-164.7759,
300254.SZ,ǪԴҽҩ,20110915,18.73,18.65,19.38,18.51,18.85,6003166,113674285.8,0.12,0.6407,18.9357,22.1519,510835000,,2522130000,27100000,0,133800000,55.2182,14.5568,7.8927,-165.8316,
300254.SZ,ǪԴҽҩ,20110916,18.85,18.8,18.94,17.9,17.92,5130629,93705418.2,-0.93,-4.9337,18.2639,18.9322,485632000,,2397696000,27100000,0,133800000,52.4939,13.8386,7.5033,-157.6499,
300254.SZ,ǪԴҽҩ,20110919,17.92,17.65,17.68,16.42,16.47,5017788,85298426.4,-1.45,-8.0915,16.9992,18.5158,446337000,,2203686000,27100000,0,133800000,48.2464,12.7189,6.8962,-144.8937,
300254.SZ,ǪԴҽҩ,20110920,16.47,16.47,17.09,16.42,16.9,3660483,61371618.6,0.43,2.6108,16.766,13.5073,457990000,,2261220000,27100000,0,133800000,49.506,13.0509,7.0762,-148.6766,
300254.SZ,ǪԴҽҩ,20110921,16.9,16.78,17.77,16.52,17.47,4976205,85972708.6,0.57,3.3728,17.2768,18.3624,473437000,,2337486000,27100000,0,133800000,51.1757,13.4911,7.3149,-153.6911,
300254.SZ,ǪԴҽҩ,20110922,17.47,17.2,17.44,16.25,16.31,4575343,77122029.5,-1.16,-6.64,16.856,16.8832,442001000,,2182278000,27100000,0,133800000,47.7777,12.5953,6.8292,-143.4861,
300254.SZ,ǪԴҽҩ,20110923,16.31,15.79,16.3,15.58,16.25,3327656,52995237.7,-0.06,-0.3679,15.9257,12.2792,440375000,,2174250000,27100000,0,133800000,47.6019,12.549,6.804,-142.9583,
300254.SZ,ǪԴҽҩ,20110926,16.25,16.17,16.55,15.86,16.05,2398959,38925513.9,-0.2,-1.2308,16.226,8.8522,434955000,,2147490000,27100000,0,133800000,47.0161,12.3945,6.7203,-141.1988,
300254.SZ,ǪԴҽҩ,20110927,16.05,16.25,16.43,15.81,16.28,2532832,41017383.6,0.23,1.433,16.1943,9.3462,441188000,,2178264000,27100000,0,133800000,47.6898,12.5722,6.8166,-143.2222,
300254.SZ,ǪԴҽҩ,20110928,16.28,16.36,16.46,15.6,15.6,2780641,44558743.6,-0.68,-4.1769,16.0246,10.2607,422760000,,2087280000,27100000,0,133800000,45.6979,12.047,6.5319,-137.2399,
300254.SZ,ǪԴҽҩ,20110929,15.6,15.4,15.53,14.78,14.82,2509365,37919849.4,-0.78,-5,15.1113,9.2596,401622000,,1982916000,27100000,0,133800000,43.413,11.4447,6.2053,-130.3779,
300254.SZ,ǪԴҽҩ,20110930,14.82,14.96,15.13,14.75,15.07,1691106,25292729.9,0.25,1.6869,14.9563,6.2402,408397000,,2016366000,27100000,0,133800000,44.1453,11.6377,6.31,-132.5773,
300254.SZ,ǪԴҽҩ,20111010,15.07,15.15,15.5,14.98,15.26,1879912,28719636.2,0.19,1.2608,15.2771,6.9369,413546000,,2041788000,27100000,0,133800000,44.7019,11.7845,6.3895,-134.2488,
300254.SZ,ǪԴҽҩ,20111011,15.26,15.76,15.8,14.93,15.24,2443162,37909755.1,-0.02,-0.1311,15.5167,9.0154,413004000,,2039112000,27100000,0,133800000,44.6433,11.769,6.3811,-134.0728,
300254.SZ,ǪԴҽҩ,20111012,15.24,14.95,16.18,14.77,15.99,4213071,66061570.2,0.75,4.9213,15.6801,15.5464,433329000,,2139462000,27100000,0,133800000,46.8403,12.3482,6.6952,-140.6709,
300254.SZ,ǪԴҽҩ,20111013,15.99,15.97,16.49,15.8,16.23,4241442,68809159.5,0.24,1.5009,16.2231,15.6511,439833000,,2171574000,27100000,0,133800000,47.5433,12.5335,6.7957,-142.7823,
300254.SZ,ǪԴҽҩ,20111014,16.23,16.18,16.18,15.7,15.91,2812261,44694033.4,-0.32,-1.9717,15.8926,10.3773,431161000,,2128758000,27100000,0,133800000,46.606,12.2864,6.6617,-139.9671,
300254.SZ,ǪԴҽҩ,20111017,15.91,15.93,16.99,15.86,16.87,5384446,88972362.4,0.96,6.0339,16.524,19.8688,457177000,,2257206000,27100000,0,133800000,49.4181,13.0278,7.0636,-148.4127,
300254.SZ,ǪԴҽҩ,20111018,16.87,16.55,16.9,15.86,15.86,4119308,67930270.4,-1.01,-5.987,16.4907,15.2004,429806000,,2122068000,27100000,0,133800000,46.4595,12.2478,6.6407,-139.5273,
300254.SZ,ǪԴҽҩ,20111019,15.86,15.91,16.33,15.6,15.9,2397829,38372109.6,0.04,0.2522,16.0029,8.8481,430890000,,2127420000,27100000,0,133800000,46.5767,12.2787,6.6575,-139.8792,
300254.SZ,ǪԴҽҩ,20111020,15.9,15.8,15.81,14.85,15.13,2584312,39311495.8,-0.77,-4.8428,15.2116,9.5362,410023000,,2024394000,27100000,0,133800000,44.3211,11.6841,6.3351,-133.1051,
300254.SZ,ǪԴҽҩ,20111021,15.13,15.18,15.18,14.28,14.32,2205902,32490806.8,-0.81,-5.3536,14.729,8.1399,388072000,,1916016000,27100000,0,133800000,38.7905,3.3148,5.9959,-125.9792,
300254.SZ,ǪԴҽҩ,20111024,14.32,14.25,14.82,13.72,14.76,2564246,36726237.4,0.44,3.0726,14.3224,9.4622,399996000,,1974888000,27100000,0,133800000,39.9824,3.4166,6.1802,-129.8501,
300254.SZ,ǪԴҽҩ,20111025,14.76,14.75,15.38,14.55,15.18,3315047,49737459.7,0.42,2.8455,15.0035,12.2326,411378000,,2031084000,27100000,0,133800000,41.1201,3.5139,6.356,-133.545,
300254.SZ,ǪԴҽҩ,20111026,15.18,15.13,15.5,15.02,15.36,3456150,52792680.4,0.18,1.1858,15.275,12.7533,416256000,,2055168000,27100000,0,133800000,41.6077,3.5555,6.4314,-135.1285,
300254.SZ,ǪԴҽҩ,20111027,15.36,15.37,15.96,15.12,15.25,3161712,49200260.1,-0.11,-0.7161,15.5613,11.6668,413275000,,2040450000,27100000,0,133800000,41.3097,3.5301,6.3853,-134.1608,
300254.SZ,ǪԴҽҩ,20111028,15.25,15.48,15.67,15.15,15.59,2799889,43217705.8,0.34,2.2295,15.4355,10.3317,422489000,,2085942000,27100000,0,133800000,42.2307,3.6088,6.5277,-137.1519,
300254.SZ,ǪԴҽҩ,20111031,15.59,15.61,15.94,15.5,15.8,2972397,46700873.8,0.21,1.347,15.7115,10.9683,428180000,,2114040000,27100000,0,133800000,42.7996,3.6574,6.6156,-138.9994,
300254.SZ,ǪԴҽҩ,20111101,15.8,15.59,16.5,15.44,16.32,4796138,76970329.9,0.52,3.2911,16.0484,17.6979,442272000,,2183616000,27100000,0,133800000,44.2082,3.7778,6.8334,-143.5741,
300254.SZ,ǪԴҽҩ,20111102,16.32,15.95,16.95,15.83,16.75,4786315,78456427.6,0.43,2.6348,16.3918,17.6617,453925000,,2241150000,27100000,0,133800000,45.373,3.8773,7.0134,-147.357,
300254.SZ,ǪԴҽҩ,20111103,16.75,16.85,17.45,16.42,16.44,5158800,87256614.2,-0.31,-1.8507,16.9141,19.0362,445524000,,2199672000,27100000,0,133800000,44.5332,3.8055,6.8836,-144.6298,
300254.SZ,ǪԴҽҩ,20111104,16.44,16.49,16.72,16.09,16.2,3274995,53353826.9,-0.24,-1.4599,16.2913,12.0849,439020000,,2167560000,27100000,0,133800000,43.8831,3.75,6.7831,-142.5184,
300254.SZ,ǪԴҽҩ,20111107,16.2,16.15,16.5,16.1,16.17,2018337,32821217.7,-0.03,-0.1852,16.2615,7.4477,438207000,,2163546000,27100000,0,133800000,43.8018,3.743,6.7705,-142.2545,
300254.SZ,ǪԴҽҩ,20111108,16.17,16.26,16.26,15.51,15.59,2775825,44217065.7,-0.58,-3.5869,15.9293,10.2429,422489000,,2085942000,27100000,0,133800000,42.2307,3.6088,6.5277,-137.1519,
300254.SZ,ǪԴҽҩ,20111109,15.59,15.68,16.08,15.35,16.04,2105517,33103490.4,0.45,2.8865,15.7223,7.7694,434684000,,2146152000,27100000,0,133800000,43.4497,3.7129,6.7161,-141.1108,
300254.SZ,ǪԴҽҩ,20111110,16.04,15.8,17.33,15.6,16.65,5865691,96810877,0.61,3.803,16.5046,21.6446,451215000,,2227770000,27100000,0,133800000,45.1021,3.8541,6.9715,-146.4772,
300254.SZ,ǪԴҽҩ,20111111,16.65,16.55,17.5,16.41,17.1,6952930,118333407.7,0.45,2.7027,17.0192,25.6566,463410000,,2287980000,27100000,0,133800000,46.3211,3.9583,7.1599,-150.4361,
300254.SZ,ǪԴҽҩ,20111114,17.1,17.35,17.91,16.92,17.6,6405624,111525577.5,0.5,2.924,17.4106,23.637,476960000,,2354880000,27100000,0,133800000,47.6755,4.074,7.3693,-154.8348,
300254.SZ,ǪԴҽҩ,20111115,17.6,17.48,17.5,17.01,17.26,4328440,74588163.1,-0.34,-1.9318,17.2321,15.9721,467746000,,2309388000,27100000,0,133800000,46.7545,3.9953,7.2269,-151.8436,
300254.SZ,ǪԴҽҩ,20111116,17.26,17.31,17.34,16.3,16.39,3735421,62427477.4,-0.87,-5.0406,16.7123,13.7838,444169000,,2192982000,27100000,0,133800000,44.3978,3.794,6.8627,-144.1899,
300254.SZ,ǪԴҽҩ,20111117,16.39,16.34,17.11,16.3,16.81,3738572,62546833.8,0.42,2.5625,16.7301,13.7955,455551000,,2249178000,27100000,0,133800000,45.5355,3.8912,7.0385,-147.8848,
300254.SZ,ǪԴҽҩ,20111118,16.81,16.6,16.63,15.88,15.96,2745395,44621534.5,-0.85,-5.0565,16.2532,10.1306,432516000,,2135448000,27100000,0,133800000,43.233,3.6944,6.6826,-140.407,
300254.SZ,ǪԴҽҩ,20111121,15.96,15.66,15.67,14.56,15.15,5122440,77119375.5,-0.81,-5.0752,15.0552,15.1551,512070000,,2027070000,33800000,0,133800000,41.0388,3.5069,6.3435,-133.2811,
300254.SZ,ǪԴҽҩ,20111122,15.15,14.85,15.06,14.62,15.04,3570570,52971006.6,-0.11,-0.7261,14.8354,10.5638,508352000,,2012352000,33800000,0,133800000,40.7409,3.4815,6.2974,-132.3134,
300254.SZ,ǪԴҽҩ,20111123,15.04,14.96,15.25,14.85,14.97,2642997,39788262.1,-0.07,-0.4654,15.0542,7.8195,505986000,,2002986000,33800000,0,133800000,40.5513,3.4653,6.2681,-131.6975,
300254.SZ,ǪԴҽҩ,20111124,14.97,14.75,15.24,14.5,15,2347427,35098464.4,0.03,0.2004,14.9519,6.9451,507000000,,2007000000,33800000,0,133800000,40.6325,3.4722,6.2807,-131.9615,
300254.SZ,ǪԴҽҩ,20111125,15,15,15.28,14.71,14.76,2046883,30662072.6,-0.24,-1.6,14.9799,6.0559,498888000,,1974888000,33800000,0,133800000,39.9824,3.4166,6.1802,-129.8501,
300254.SZ,ǪԴҽҩ,20111128,14.76,14.82,14.94,14.65,14.83,1524087,22529582,0.07,0.4743,14.7823,4.5091,501254000,,1984254000,33800000,0,133800000,40.172,3.4328,6.2095,-130.4659,
300254.SZ,ǪԴҽҩ,20111129,14.83,15,15.26,14.96,15.2,3080662,46572111,0.37,2.4949,15.1176,9.1144,513760000,,2033760000,33800000,0,133800000,41.1743,3.5185,6.3644,-133.7209,
300254.SZ,ǪԴҽҩ,20111130,15.2,15.16,15.24,13.88,14.05,3385057,49583563.9,-1.15,-7.5658,14.6478,10.015,474890000,,1879890000,33800000,0,133800000,38.0591,3.2523,5.8829,-123.6039,
300254.SZ,ǪԴҽҩ,20111201,14.05,14.65,14.97,14.18,14.59,3255422,47657280.4,0.54,3.8434,14.6394,9.6314,493142000,,1952142000,33800000,0,133800000,39.5219,3.3773,6.109,-128.3545,
300254.SZ,ǪԴҽҩ,20111202,14.59,14.45,14.59,14.04,14.1,1841557,26217975.9,-0.49,-3.3585,14.2369,5.4484,476580000,,1886580000,33800000,0,133800000,38.1946,3.2639,5.9038,-124.0438,
300254.SZ,ǪԴҽҩ,20111205,14.1,13.98,14.04,12.9,12.98,2213905,29738800.4,-1.12,-7.9433,13.4327,6.55,438724000,,1736724000,33800000,0,133800000,35.1607,3.0046,5.4349,-114.1907,
300254.SZ,ǪԴҽҩ,20111206,12.98,13,13.43,12.92,13.25,1368580,18056407.5,0.27,2.0801,13.1935,4.0491,447850000,,1772850000,33800000,0,133800000,35.8921,3.0671,5.5479,-116.566,
300254.SZ,ǪԴҽҩ,20111207,13.25,13.26,13.44,13.17,13.34,1489446,19865705.5,0.09,0.6792,13.3376,4.4066,450892000,,1784892000,33800000,0,133800000,36.1358,3.0879,5.5856,-117.3577,
300254.SZ,ǪԴҽҩ,20111208,13.34,13.35,13.64,12.89,13.38,2110255,28106555.2,0.04,0.2999,13.319,6.2434,452244000,,1790244000,33800000,0,133800000,36.2442,3.0972,5.6023,-117.7096,
300254.SZ,ǪԴҽҩ,20111209,13.38,13.18,13.52,13.08,13.28,1217177,16194692.2,-0.1,-0.7474,13.3051,3.6011,448864000,,1776864000,33800000,0,133800000,35.9733,3.0741,5.5605,-116.8299,
300254.SZ,ǪԴҽҩ,20111212,13.28,13.23,13.39,13.1,13.15,987705,13104326.8,-0.13,-0.9789,13.2675,2.9222,444470000,,1759470000,33800000,0,133800000,35.6212,3.044,5.506,-115.6862,
300254.SZ,ǪԴҽҩ,20111213,13.15,13,13.66,12.55,12.6,1660802,21159360.4,-0.55,-4.1825,12.7404,4.9136,425880000,,1685880000,33800000,0,133800000,34.1313,2.9166,5.2758,-110.8476,
300254.SZ,ǪԴҽҩ,20111214,12.6,12.5,12.75,12.35,12.38,1230221,15412312.1,-0.22,-1.746,12.5281,3.6397,418444000,,1656444000,33800000,0,133800000,33.5354,2.8657,5.1836,-108.9122,
300254.SZ,ǪԴҽҩ,20111215,12.38,12.2,12.41,11.96,12,1566172,19096641.7,-0.38,-3.0695,12.1932,4.6336,405600000,,1605600000,33800000,0,133800000,32.506,2.7778,5.0245,-105.5692,
300254.SZ,ǪԴҽҩ,20111216,12,12.1,12.44,11.92,12.4,1450644,17715715.7,0.4,3.3333,12.2123,4.2918,419120000,,1659120000,33800000,0,133800000,33.5895,2.8704,5.192,-109.0881,
300254.SZ,ǪԴҽҩ,20111219,12.4,12,12.66,12,12.61,2162266,26636478.6,0.21,1.6935,12.3188,6.3972,426218000,,1687218000,33800000,0,133800000,34.1584,2.919,5.2799,-110.9356,
300254.SZ,ǪԴҽҩ,20111220,12.61,12.58,12.78,12.39,12.42,1953704,24619579.3,-0.19,-1.5067,12.6015,5.7802,419796000,,1661796000,33800000,0,133800000,33.6437,2.875,5.2004,-109.2641,
300254.SZ,ǪԴҽҩ,20111221,12.42,12.58,12.69,11.98,12,1772115,22048875.7,-0.42,-3.3816,12.4421,5.2429,405600000,,1605600000,33800000,0,133800000,32.506,2.7778,5.0245,-105.5692,
300254.SZ,ǪԴҽҩ,20111222,12,11.82,11.93,11.2,11.54,2148800,24806034.5,-0.46,-3.8333,11.5441,6.3574,390052000,,1544052000,33800000,0,133800000,31.2599,2.6713,4.8319,-101.5223,
300254.SZ,ǪԴҽҩ,20111223,11.54,11.55,11.88,11.44,11.66,1260923,14743211.1,0.12,1.0399,11.6924,3.7305,394108000,,1560108000,33800000,0,133800000,31.585,2.6991,4.8822,-102.578,
300254.SZ,ǪԴҽҩ,20111226,11.66,11.52,11.82,11.52,11.58,709245,8287310.2,-0.08,-0.6861,11.6847,2.0984,391404000,,1549404000,33800000,0,133800000,31.3683,2.6805,4.8487,-101.8742,
300254.SZ,ǪԴҽҩ,20111227,11.58,11.55,11.57,10.9,10.95,1348266,15101848.8,-0.63,-5.4404,11.2009,3.989,370110000,,1465110000,33800000,0,133800000,29.6617,2.5347,4.5849,-96.3319,
300254.SZ,ǪԴҽҩ,20111228,10.95,10.9,10.9,10.43,10.7,1476857,15746582.3,-0.25,-2.2831,10.6622,4.3694,361660000,,1431660000,33800000,0,133800000,28.9845,2.4768,4.4802,-94.1325,
300254.SZ,ǪԴҽҩ,20111229,10.7,10.64,10.86,10.58,10.68,1251966,13447893.6,-0.02,-0.1869,10.7414,3.704,360984000,,1428984000,33800000,0,133800000,28.9304,2.4722,4.4718,-93.9566,
300254.SZ,ǪԴҽҩ,20111230,10.68,10.79,11,10.73,10.9,1283497,13972522.4,0.22,2.0599,10.8863,3.7973,368420000,,1458420000,33800000,0,133800000,29.5263,2.5231,4.5639,-95.892,
300254.SZ,ǪԴҽҩ,20120104,10.9,11,11.11,10.41,10.44,1296110,13982034.8,-0.46,-4.2202,10.7877,3.8346,352872000,,1396872000,33800000,0,133800000,28.2802,2.4166,4.4947,4.4758,
300254.SZ,ǪԴҽҩ,20120105,10.44,10.4,10.4,9.85,9.89,1348132,13599153.8,-0.55,-5.2682,10.0874,3.9886,334282000,,1323282000,33800000,0,133800000,26.7904,2.2893,4.2579,4.24,
300254.SZ,ǪԴҽҩ,20120106,9.89,10.05,10.19,9.91,10.19,1018910,10268215,0.3,3.0334,10.0776,3.0145,344422000,,1363422000,33800000,0,133800000,27.603,2.3588,4.3871,4.3686,
300254.SZ,ǪԴҽҩ,20120109,10.19,10.23,10.72,10.06,10.72,1690317,17693193.4,0.53,5.2012,10.4674,5.0009,362336000,,1434336000,33800000,0,133800000,29.0387,2.4815,4.6153,4.5959,
300254.SZ,ǪԴҽҩ,20120110,10.72,10.74,11.22,10.68,11.18,2634881,29038607.8,0.46,4.291,11.0208,7.7955,377884000,,1495884000,33800000,0,133800000,30.2848,2.5879,4.8133,4.7931,
300254.SZ,ǪԴҽҩ,20120111,11.18,11.01,11.39,11.01,11.16,2153314,24136769.5,-0.02,-0.1789,11.2091,6.3708,377208000,,1493208000,33800000,0,133800000,30.2306,2.5833,4.8047,4.7845,
300254.SZ,ǪԴҽҩ,20120112,11.16,11.1,11.35,10.96,11.05,1591617,17728988.1,-0.11,-0.9857,11.139,4.7089,373490000,,1478490000,33800000,0,133800000,29.9326,2.5579,4.7573,4.7373,
300254.SZ,ǪԴҽҩ,20120113,11.05,11.1,11.1,10.25,10.26,2403211,25414901.3,-0.79,-7.1493,10.5754,7.1101,346788000,,1372788000,33800000,0,133800000,27.7926,2.375,4.4172,4.3987,
300254.SZ,ǪԴҽҩ,20120116,10.26,10.06,10.22,9.86,9.86,1265946,12724539.6,-0.4,-3.8986,10.0514,3.7454,333268000,,1319268000,33800000,0,133800000,26.7091,2.2824,4.245,4.2272,
300254.SZ,ǪԴҽҩ,20120117,9.86,9.79,10.5,9.79,10.45,1550889,15944694.1,0.59,5.9838,10.281,4.5884,353210000,,1398210000,33800000,0,133800000,28.3073,2.419,4.499,4.4801,
300254.SZ,ǪԴҽҩ,20120118,10.45,10.45,10.67,9.97,10.04,1718657,17837928,-0.41,-3.9234,10.379,5.0848,339352000,,1343352000,33800000,0,133800000,27.1967,2.3241,4.3225,4.3043,
300254.SZ,ǪԴҽҩ,20120119,10.04,10.04,10.6,9.9,10.4,1687084,17432089.8,0.36,3.5857,10.3327,4.9914,351520000,,1391520000,33800000,0,133800000,28.1719,2.4074,4.4775,4.4587,
300254.SZ,ǪԴҽҩ,20120120,10.4,10.41,10.9,10.41,10.8,2261552,24176085.9,0.4,3.8462,10.69,6.691,365040000,,1445040000,33800000,0,133800000,29.2554,2.5,4.6497,4.6302,
300254.SZ,ǪԴҽҩ,20120130,10.8,10.4,10.94,10.15,10.6,3169981,33402223.4,-0.2,-1.8519,10.537,9.3786,358280000,,1418280000,33800000,0,133800000,28.7136,2.4537,4.5636,4.5444,
300254.SZ,ǪԴҽҩ,20120131,10.6,10.45,10.5,10.02,10.3,1967765,20126033.9,-0.3,-2.8302,10.2279,5.8218,348140000,,1378140000,33800000,0,133800000,27.901,2.3842,4.4344,4.4158,
300254.SZ,ǪԴҽҩ,20120201,10.3,10.3,10.45,10.16,10.25,1430322,14713822.7,-0.05,-0.4854,10.2871,4.2317,346450000,,1371450000,33800000,0,133800000,27.7656,2.3727,4.4129,4.3944,
300254.SZ,ǪԴҽҩ,20120202,10.25,10.29,10.45,10.16,10.42,1453367,14992478,0.17,1.6585,10.3157,4.2999,352196000,,1394196000,33800000,0,133800000,28.2261,2.412,4.4861,4.4672,
300254.SZ,ǪԴҽҩ,20120203,10.42,10.48,10.88,10.4,10.85,3050271,32564487.6,0.43,4.1267,10.6759,9.0245,366730000,,1451730000,33800000,0,133800000,29.3909,2.5116,4.6712,4.6516,
300254.SZ,ǪԴҽҩ,20120206,10.85,10.85,10.97,10.71,10.9,2379721,25734625.9,0.05,0.4608,10.8141,7.0406,368420000,,1458420000,33800000,0,133800000,29.5263,2.5231,4.6928,4.673,
300254.SZ,ǪԴҽҩ,20120207,10.9,10.86,10.86,10.45,10.58,1778271,18879151.6,-0.32,-2.9358,10.6166,5.2612,357604000,,1415604000,33800000,0,133800000,28.6595,2.4491,4.555,4.5358,
300254.SZ,ǪԴҽҩ,20120208,10.58,10.58,10.98,10.5,10.98,2272229,24527136.5,0.4,3.7807,10.7943,6.7226,371124000,,1469124000,33800000,0,133800000,29.743,2.5416,4.7272,4.7073,
300254.SZ,ǪԴҽҩ,20120209,10.98,10.98,11.37,10.89,11.14,3555773,39755848.4,0.16,1.4572,11.1806,10.52,376532000,,1490532000,33800000,0,133800000,30.1764,2.5787,4.7961,4.7759,
300254.SZ,ǪԴҽҩ,20120210,11.14,11.14,11.25,11.03,11.13,2560015,28524916.9,-0.01,-0.0898,11.1425,7.574,376194000,,1489194000,33800000,0,133800000,30.1493,2.5764,4.7918,4.7716,
300254.SZ,ǪԴҽҩ,20120213,11.13,11.11,11.48,10.96,11.37,3440070,38889303.9,0.24,2.1563,11.3048,10.1777,384306000,,1521306000,33800000,0,133800000,30.7994,2.6319,4.8951,4.8745,
300254.SZ,ǪԴҽҩ,20120214,11.37,11.4,11.4,11.11,11.25,1865739,20955107.4,-0.12,-1.0554,11.2315,5.5199,380250000,,1505250000,33800000,0,133800000,42.5348,2.6041,4.8434,4.8231,
300254.SZ,ǪԴҽҩ,20120215,11.25,11.3,11.47,11.12,11.44,2335609,26513241,0.19,1.6889,11.3517,6.9101,386672000,,1530672000,33800000,0,133800000,43.2532,2.6481,4.9252,4.9045,
300254.SZ,ǪԴҽҩ,20120216,11.44,11.42,11.62,11.22,11.45,2413435,27593375.2,0.01,0.0874,11.4332,7.1403,387010000,,1532010000,33800000,0,133800000,43.291,2.6504,4.9296,4.9088,
300254.SZ,ǪԴҽҩ,20120217,11.45,11.42,11.51,11.18,11.25,1480372,16745161.5,-0.2,-1.7467,11.3115,4.3798,380250000,,1505250000,33800000,0,133800000,42.5348,2.6041,4.8434,4.8231,
300254.SZ,ǪԴҽҩ,20120220,11.25,11.48,11.48,11.2,11.21,1761556,19952311.8,-0.04,-0.3556,11.3265,5.2117,378898000,,1499898000,33800000,0,133800000,42.3836,2.5949,4.8262,4.8059,
300254.SZ,ǪԴҽҩ,20120221,11.21,11.2,11.47,11.03,11.44,2323973,26194502,0.23,2.0517,11.2714,6.8757,386672000,,1530672000,33800000,0,133800000,43.2532,2.6481,4.9252,4.9045,
