´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300760.SZ,ÂõÈðÒ½ÁÆ,20181016,,58.56,70.27,58.56,70.27,419948,29448511,21.47,43.9959,70.1242,0.3454,8544832000,,85426625261.82,121600000,0,1215691266,32.994,11.3227,7.6453,121.1647,
300760.SZ,ÂõÈðÒ½ÁÆ,20181017,70.27,77.3,77.3,77.3,77.3,186547,14420083,7.03,10.0043,77.3,0.1534,9399680000,,93972934861.8,121600000,0,1215691266,36.2948,12.4555,8.4101,133.2863,
300760.SZ,ÂõÈðÒ½ÁÆ,20181018,77.3,85.03,85.03,73.38,80.97,55718541,4493959114,3.67,4.7477,80.6546,45.8212,9845952000,,98434521808.02,121600000,0,1215691266,38.018,13.0469,8.8094,139.6144,
300760.SZ,ÂõÈðÒ½ÁÆ,20181019,80.97,79.5,89.07,79.4,89.07,35319206,3011157565,8.1,10.0037,85.2555,29.0454,10830912000,,108281621062.62,121600000,0,1215691266,41.8212,14.352,9.6907,153.5811,
300760.SZ,ÂõÈðÒ½ÁÆ,20181022,89.07,94,97.98,92.01,97.98,17685766,1689793609,8.91,10.0034,95.5454,14.5442,11914368000,,119113430242.68,121600000,0,1215691266,46.0048,15.7877,10.6601,168.9443,
300760.SZ,ÂõÈðÒ½ÁÆ,20181023,97.98,102,105.8,94.67,94.7,32962614,3319210156,-3.28,-3.3476,100.6962,27.1074,11515520000,,115125962890.2,121600000,0,1215691266,44.4647,15.2592,10.3032,163.2887,
300760.SZ,ÂõÈðÒ½ÁÆ,20181024,94.7,95.39,100.5,95.2,97.05,24149984,2351484901,2.35,2.4815,97.37,19.8602,11801280000,,117982837365.3,121600000,0,1215691266,45.5681,15.6379,10.5589,167.3408,
300760.SZ,ÂõÈðÒ½ÁÆ,20181025,97.05,93.12,101.37,93.12,99.58,19315338,1871745883,2.53,2.6069,96.9046,15.8843,12108928000,,121058536268.28,121600000,0,1215691266,46.756,16.0455,10.8341,171.7032,
300760.SZ,ÂõÈðÒ½ÁÆ,20181026,99.58,99.8,103,92.51,97.2,18272124,1778309679,-2.38,-2.39,97.3236,15.0264,11819520000,,118165191055.2,121600000,0,1215691266,45.6385,15.662,10.5752,167.5994,
300760.SZ,ÂõÈðÒ½ÁÆ,20181029,97.2,96.5,98.36,94.01,97.52,10286018,994737034,0.32,0.3292,96.7077,8.4589,11858432000,,118554212260.32,121600000,0,1215691266,45.7888,15.7136,10.61,168.1512,
300760.SZ,ÂõÈðÒ½ÁÆ,20181030,97.52,96.5,99.9,92.71,97.35,14005735,1350378208,-0.17,-0.1743,96.4161,11.5179,11837760000,,118347544745.1,121600000,0,1215691266,33.8926,13.7957,10.5915,167.858,
300760.SZ,ÂõÈðÒ½ÁÆ,20181031,97.35,97.8,101.94,97.8,99,13522723,1347886601,1.65,1.6949,99.6757,11.1207,12038400000,,120353435334,121600000,0,1215691266,34.467,14.0295,10.771,170.7031,
300760.SZ,ÂõÈðÒ½ÁÆ,20181101,99,100.98,105.6,99.1,102.33,15664145,1601231269,3.33,3.3636,102.2227,12.8817,12443328000,,124401687249.78,121600000,0,1215691266,35.6264,14.5014,11.1333,176.4449,
300760.SZ,ÂõÈðÒ½ÁÆ,20181102,102.33,106.29,107.38,102.67,105.4,16217663,1701272338,3.07,3.0001,104.9024,13.3369,12816640000,,128133859436.4,121600000,0,1215691266,36.6952,14.9364,11.4674,181.7384,
300760.SZ,ÂõÈðÒ½ÁÆ,20181105,105.4,104.88,106.57,99.45,102.42,13349537,1373603233,-2.98,-2.8273,102.8952,10.9782,12454272000,,124511099463.72,121600000,0,1215691266,35.6577,14.5141,11.1431,176.6001,
300760.SZ,ÂõÈðÒ½ÁÆ,20181106,102.42,100.7,112.66,99.85,112.66,13529740,1425402758,10.24,9.998,105.3533,11.1264,13699456000,,136959778027.56,121600000,0,1215691266,39.2228,15.9653,12.2572,194.2567,
300760.SZ,ÂõÈðÒ½ÁÆ,20181107,112.66,112.65,113.68,108.7,110,11559522,1285698030,-2.66,-2.3611,111.2242,9.5062,13376000000,,133726039260,121600000,0,1215691266,38.2967,15.5883,11.9678,189.6701,
300760.SZ,ÂõÈðÒ½ÁÆ,20181108,110,112,112.99,107.79,109.28,9042712,999397652,-0.72,-0.6545,110.5197,7.4364,13288448000,,132850741548.48,121600000,0,1215691266,38.046,15.4863,11.8895,188.4286,
300760.SZ,ÂõÈðÒ½ÁÆ,20181109,109.28,107.5,113.8,107,110.78,8703255,969217062,1.5,1.3726,111.3626,7.1573,13470848000,,134674278447.48,121600000,0,1215691266,38.5683,15.6988,12.0527,191.015,
300760.SZ,ÂõÈðÒ½ÁÆ,20181112,110.78,109.92,112.77,109.17,112.01,7992319,889722777,1.23,1.1103,111.3222,6.5726,13620416000,,136169578704.66,121600000,0,1215691266,38.9965,15.8731,12.1865,193.1359,
300760.SZ,ÂõÈðÒ½ÁÆ,20181113,112.01,110,117,108.53,110.06,13639629,1539492049,-1.95,-1.7409,112.8691,11.2168,13383296000,,133798980735.96,121600000,0,1215691266,38.3176,15.5968,11.9744,189.7735,
300760.SZ,ÂõÈðÒ½ÁÆ,20181114,110.06,108.03,113.6,108.01,111.86,8502181,943916114,1.8,1.6355,111.0205,6.9919,13602176000,,135987225014.76,121600000,0,1215691266,38.9443,15.8519,12.1702,192.8772,
300760.SZ,ÂõÈðÒ½ÁÆ,20181115,111.86,110.86,112.78,109.2,112,6730872,749711334,0.14,0.1252,111.384,5.5353,13619200000,,136157421792,121600000,0,1215691266,38.993,15.8717,12.1854,193.1186,
300760.SZ,ÂõÈðÒ½ÁÆ,20181116,112,112.05,114,109.66,110.65,6909166,771444135,-1.35,-1.2054,111.6552,5.6819,13455040000,,134516238582.9,121600000,0,1215691266,38.523,15.6804,12.0385,190.7909,
300760.SZ,ÂõÈðÒ½ÁÆ,20181119,110.65,109.01,112.85,108.6,110.15,6928135,766379682,-0.5,-0.4519,110.6185,5.6975,13394240000,,133908392949.9,121600000,0,1215691266,38.3489,15.6096,11.9841,189.9287,
300760.SZ,ÂõÈðÒ½ÁÆ,20181120,110.15,108.8,110.97,107,107,5462485,591621631,-3.15,-2.8597,108.3063,4.4922,13011200000,,130078965462,121600000,0,1215691266,37.2523,15.1632,11.6414,184.4973,
300760.SZ,ÂõÈðÒ½ÁÆ,20181121,107,106,113.03,105.65,111.7,9062260,1000279969,4.7,4.3925,110.3786,7.4525,13582720000,,135792714412.2,121600000,0,1215691266,38.8886,15.8292,12.1528,192.6014,
300760.SZ,ÂõÈðÒ½ÁÆ,20181122,111.7,111.35,112.34,110.12,111.51,5197260,579003973,-0.19,-0.1701,111.4056,4.2741,13559616000,,135561733071.66,121600000,0,1215691266,38.8224,15.8023,12.1321,192.2737,
300760.SZ,ÂõÈðÒ½ÁÆ,20181123,111.51,111.8,113.6,108,108.3,5950853,658085561,-3.21,-2.8787,110.5868,4.8938,13169280000,,131659364107.8,121600000,0,1215691266,37.7049,15.3474,11.7829,186.7388,
300760.SZ,ÂõÈðÒ½ÁÆ,20181126,108.3,109.1,111.29,108.3,109.59,4179317,459180268,1.29,1.1911,109.8697,3.4369,13326144000,,133227605840.94,121600000,0,1215691266,38.154,15.5302,11.9232,188.9632,
300760.SZ,ÂõÈðÒ½ÁÆ,20181127,109.59,110.66,111,104.5,106.56,8021725,859347576,-3.03,-2.7649,107.1275,6.5968,12957696000,,129544061304.96,121600000,0,1215691266,37.0991,15.1008,11.5936,183.7386,
300760.SZ,ÂõÈðÒ½ÁÆ,20181128,106.56,105.8,110,105.2,109.61,5516545,596357412,3.05,2.8622,108.1034,4.5366,13328576000,,133251919666.26,121600000,0,1215691266,38.1609,15.533,11.9254,188.9976,
