¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
601933.SH,”¿ª‘≥¨ –,20101215,,32.03,34.18,31.71,32.29,76348965,2490256157,8.31,34.6539,32.6168,86.7602,2841520000,,24795491000,88000000,0,767900000,97.5076,22.0476,2.9258,324.3226,
601933.SH,”¿ª‘≥¨ –,20101216,32.29,32.95,35.46,32.51,34.28,49780540,1676823150,1.99,6.1629,33.6843,56.5688,3016640000,,26323612000,88000000,0,767900000,103.5169,23.4064,3.1061,344.3103,
601933.SH,”¿ª‘≥¨ –,20101217,34.28,35.68,37.71,34.71,37.71,30156908,1092355518,3.43,10.0058,36.2224,34.2692,3318480000,,28957509000,88000000,0,767900000,113.8746,25.7484,3.4169,378.7614,
601933.SH,”¿ª‘≥¨ –,20101220,37.71,36.58,37.28,35,36.23,25497641,926433466,-1.48,-3.9247,36.3341,28.9746,3188240000,,27821017000,88000000,0,767900000,109.4054,24.7378,3.2828,363.8962,
601933.SH,”¿ª‘≥¨ –,20101221,36.23,36.5,36.94,34.96,36.27,16966898,609047559,0.04,0.1104,35.8962,19.2806,3191760000,,27851733000,88000000,0,767900000,109.5262,24.7652,3.2864,364.298,
601933.SH,”¿ª‘≥¨ –,20101222,36.27,35.7,36.18,34.54,34.75,12744204,450628530,-1.52,-4.1908,35.3595,14.482,3058000000,,26684525000,88000000,0,767900000,104.9362,23.7273,3.1487,349.031,
601933.SH,”¿ª‘≥¨ –,20101223,34.75,34.51,35.35,34.18,34.41,9253866,321036178,-0.34,-0.9784,34.6921,10.5158,3028080000,,26423439000,88000000,0,767900000,103.9095,23.4952,3.1179,345.616,
601933.SH,”¿ª‘≥¨ –,20101224,34.41,34.2,34.79,32.6,33.08,11312614,378172899,-1.33,-3.8652,33.4293,12.8552,2911040000,,25402132000,88000000,0,767900000,99.8932,22.587,2.9974,332.2574,
601933.SH,”¿ª‘≥¨ –,20101227,33.08,33,34.42,32.8,33.06,10703904,358996021,-0.02,-0.0605,33.5388,12.1635,2909280000,,25386774000,88000000,0,767900000,99.8328,22.5734,2.9956,332.0565,
601933.SH,”¿ª‘≥¨ –,20101228,33.06,32.59,32.77,30.6,30.75,8840139,278855392,-2.31,-6.9873,31.5442,10.0456,2706000000,,23612925000,88000000,0,767900000,92.8572,20.9961,2.7862,308.8548,
601933.SH,”¿ª‘≥¨ –,20101229,30.75,30.7,31.58,30.21,31.21,5841469,181455659,0.46,1.4959,31.0634,6.638,2746480000,,23966159000,88000000,0,767900000,94.2463,21.3102,2.8279,313.475,
601933.SH,”¿ª‘≥¨ –,20101230,31.21,31.4,31.64,30.51,30.87,7257926,225856828,-0.34,-1.0894,31.1186,8.2476,2716560000,,23705073000,88000000,0,767900000,93.2196,21.078,2.7971,310.0601,
