代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300907.SZ,康平科技,20201118,,62,63,58.51,60.01,16240397,973846044,45.71,319.6503,59.9644,71.3488,1365946959.89,,5760960000,22761989,0,96000000,112.531,13.007,9.5002,-85.9995,
300907.SZ,康平科技,20201119,60.01,59.88,70.63,59.27,68,16419138,1068394226,7.99,13.3144,65.0701,72.134,1547815252,,6528000000,22761989,0,96000000,127.5139,14.7388,10.7651,-97.4499,
300907.SZ,康平科技,20201120,68,62,63.5,59.61,60.59,13236893,809578327,-7.41,-10.8971,61.1608,58.1535,1379148913.51,,5816640000,22761989,0,96000000,113.6186,13.1327,9.592,-86.8307,
300907.SZ,康平科技,20201123,60.59,58.86,59.47,55.62,56.15,10256937,585355163,-4.44,-7.3279,57.0692,45.0617,1278085682.35,,5390400000,22761989,0,96000000,105.2927,12.1704,8.8891,-80.4678,
300907.SZ,康平科技,20201124,56.15,56.25,57.64,55.11,56.05,7898685,444378472,-0.1,-0.1781,56.2598,34.7012,1275809483.45,,5380800000,22761989,0,96000000,105.1052,12.1487,8.8733,-80.3245,
300907.SZ,康平科技,20201125,56.05,56.03,56.03,52.26,53.2,7839845,418947975,-2.85,-5.0847,53.4383,34.4427,1210937814.8,,5107200000,22761989,0,96000000,99.7608,11.531,8.4221,-76.2402,
300907.SZ,康平科技,20201126,53.2,52.88,54.2,52.35,53,5166160,274944636,-0.2,-0.3759,53.2203,22.6964,1206385417,,5088000000,22761989,0,96000000,99.3858,11.4876,8.3905,-75.9536,
300907.SZ,康平科技,20201127,53,52.55,52.56,50.13,50.3,5662291,288998475,-2.7,-5.0943,51.0391,24.8761,1144928046.7,,4828800000,22761989,0,96000000,94.3228,10.9024,7.963,-72.0842,
300907.SZ,康平科技,20201130,50.3,49.6,50.79,49.3,49.82,4144421,207728757,-0.48,-0.9543,50.1225,18.2076,1134002291.98,,4782720000,22761989,0,96000000,93.4227,10.7984,7.887,-71.3964,
300907.SZ,康平科技,20201201,49.82,49.66,50.85,49.5,50.04,3790781,190368466,0.22,0.4416,50.2188,16.654,1139009929.56,,4803840000,22761989,0,96000000,93.8352,10.8461,7.9219,-71.7116,
300907.SZ,康平科技,20201202,50.04,49.74,54.28,48.78,52.49,8517313,441319894,2.45,4.8961,51.8145,37.419,1194776802.61,,5039040000,22761989,0,96000000,98.4295,11.3771,8.3097,-75.2227,
300907.SZ,康平科技,20201203,52.49,51.4,51.61,49.88,49.91,5389278,272163071,-2.58,-4.9152,50.5008,23.6767,1136050870.99,,4791360000,22761989,0,96000000,93.5914,10.8179,7.9013,-71.5253,
300907.SZ,康平科技,20201204,49.91,49.39,50.42,49.01,49.37,3123214,154755922,-0.54,-1.0819,49.5502,13.7212,1123759396.93,,4739520000,22761989,0,96000000,92.5788,10.7008,7.8158,-70.7515,
300907.SZ,康平科技,20201207,49.37,49.45,49.8,48.08,48.21,3140254,153539797,-1.16,-2.3496,48.8941,13.796,1097355489.69,,4628160000,22761989,0,96000000,90.4036,10.4494,7.6322,-69.0891,
300907.SZ,康平科技,20201208,48.21,47.9,48.38,47.05,47.09,3073814,146395342,-1.12,-2.3232,47.6266,13.5042,1071862062.01,,4520640000,22761989,0,96000000,88.3034,10.2067,7.4548,-67.484,
300907.SZ,康平科技,20201209,47.09,47.08,48.5,45.64,47.53,5181854,244661039,0.44,0.9344,47.215,22.7654,1081877337.17,,4562880000,22761989,0,96000000,89.1284,10.302,7.5245,-68.1146,
300907.SZ,康平科技,20201210,47.53,46.5,46.99,45.61,45.62,3573473,165012642,-1.91,-4.0185,46.1771,15.6993,1038401938.18,,4379520000,22761989,0,96000000,85.5468,9.888,7.2221,-65.3774,
