代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002210.SZ,飞马国际,20080130,,26,27.67,24.87,27.59,22961270,594983731,19.8,254.172,25.9125,82.0045,772520000,,3752240000,28000000,0,136000000,3.40282346638529E38,25.5512,6.3547,114.1409,
002210.SZ,飞马国际,20080131,27.59,27.1,28.5,26.21,26.52,12938149,354150721.1,-1.07,-3.8782,27.3726,46.2077,742560000,,3606720000,28000000,0,136000000,3.40282346638529E38,24.5603,6.1083,109.7143,
002210.SZ,飞马国际,20080201,26.52,25.8,25.8,23.87,23.87,7567562,182857138.5,-2.65,-9.9925,24.1633,27.027,668360000,,3246320000,28000000,0,136000000,3.40282346638529E38,22.1061,5.4979,98.7511,
002210.SZ,飞马国际,20080204,23.87,25.4,26,24.51,25.43,5167033,131582937.2,1.56,6.5354,25.4659,18.4537,712040000,,3458480000,28000000,0,136000000,3.40282346638529E38,23.5508,5.8572,105.2049,
002210.SZ,飞马国际,20080205,25.43,24.88,26.39,23.5,25.65,4548010,113237071.8,0.22,0.8651,24.8982,16.2429,718200000,,3488400000,28000000,0,136000000,3.40282346638529E38,23.7546,5.9079,106.115,
002210.SZ,飞马国际,20080213,25.65,24.8,25.43,24,24.6,1978952,48950855.7,-1.05,-4.0936,24.7357,7.0677,688800000,,3345600000,28000000,0,136000000,3.40282346638529E38,22.7822,5.6661,101.7711,
002210.SZ,飞马国际,20080214,24.6,24.72,26.4,24.56,25.52,3329961,85639264.9,0.92,3.7398,25.7178,11.8927,714560000,,3470720000,28000000,0,136000000,3.40282346638529E38,23.6342,5.878,105.5772,
002210.SZ,飞马国际,20080215,25.52,24.97,26.4,24.8,26.21,2505154,64991667.6,0.69,2.7038,25.9432,8.947,733880000,,3564560000,28000000,0,136000000,3.40282346638529E38,24.2732,6.0369,108.4318,
002210.SZ,飞马国际,20080218,26.21,26.29,27.39,26,26.22,3239102,86607020.7,0.01,0.0382,26.738,11.5682,734160000,,3565920000,28000000,0,136000000,3.40282346638529E38,24.2824,6.0392,108.4732,
002210.SZ,飞马国际,20080219,26.22,25.9,26.76,25.67,26.28,2335130,61180648.4,0.06,0.2288,26.2001,8.3398,735840000,,3574080000,28000000,0,136000000,3.40282346638529E38,24.338,6.053,108.7214,
002210.SZ,飞马国际,20080220,26.28,26.5,26.77,25.8,25.98,2462998,64695899.7,-0.3,-1.1416,26.2671,8.7964,727440000,,3533280000,28000000,0,136000000,3.40282346638529E38,24.0602,5.9839,107.4803,
002210.SZ,飞马国际,20080221,25.98,26.02,27.38,25.8,27,2406325,64043616.9,1.02,3.9261,26.6147,8.594,756000000,,3672000000,28000000,0,136000000,3.40282346638529E38,25.0048,6.2188,111.7,
002210.SZ,飞马国际,20080222,27,26.9,27.85,26.25,27.11,2622794,71057140.4,0.11,0.4074,27.0922,9.3671,759080000,,3686960000,28000000,0,136000000,3.40282346638529E38,25.1067,6.2442,112.1551,
002210.SZ,飞马国际,20080225,27.11,27.5,27.8,26.4,26.9,3029418,82010341.6,-0.21,-0.7746,27.0713,10.8194,753200000,,3658400000,28000000,0,136000000,3.40282346638529E38,24.9122,6.1958,111.2863,
002210.SZ,飞马国际,20080226,26.9,27.15,27.47,24.3,24.5,2979366,75971655.8,-2.4,-8.9219,25.4993,10.6406,686000000,,3332000000,28000000,0,136000000,3.40282346638529E38,22.6895,5.643,101.3574,
002210.SZ,飞马国际,20080227,24.5,24,25.48,24,24.93,1440651,35792160.5,0.43,1.7551,24.8444,5.1452,698040000,,3390480000,28000000,0,136000000,71.6903,23.0878,5.7421,103.1364,
002210.SZ,飞马国际,20080228,24.93,24.8,24.8,23.61,23.9,2325807,55755927.4,-1.03,-4.1316,23.9727,8.3065,669200000,,3250400000,28000000,0,136000000,68.7284,22.1339,5.5048,98.8752,
002210.SZ,飞马国际,20080229,23.9,23.89,24.28,23.62,24.25,1390170,33386652.3,0.35,1.4644,24.0162,4.9649,679000000,,3298000000,28000000,0,136000000,69.7349,22.458,5.5854,100.3232,
002210.SZ,飞马国际,20080303,24.25,24.1,24.69,23.66,24.55,1528078,37145615.9,0.3,1.2371,24.3087,5.4574,687400000,,3338800000,28000000,0,136000000,70.5976,22.7358,5.6545,101.5643,
002210.SZ,飞马国际,20080304,24.55,24.41,24.69,23.7,23.78,1672459,40316173.9,-0.77,-3.1365,24.1059,5.9731,665840000,,3234080000,28000000,0,136000000,68.3833,22.0227,5.4772,98.3788,
002210.SZ,飞马国际,20080305,23.78,23.68,24.08,21.75,22.01,2775954,62436160.5,-1.77,-7.4432,22.4918,9.9141,616280000,,2993360000,28000000,0,136000000,63.2934,20.3835,5.0695,91.0562,
002210.SZ,飞马国际,20080306,22.01,21.87,22.29,20.98,22.15,2114536,45649234.4,0.14,0.6361,21.5883,7.5519,620200000,,3012400000,28000000,0,136000000,63.696,20.5132,5.1018,91.6354,
002210.SZ,飞马国际,20080307,22.15,21.95,21.95,21.23,21.4,1061203,22827294.9,-0.75,-3.386,21.5108,3.79,599200000,,2910400000,28000000,0,136000000,61.5392,19.8186,4.929,88.5326,
002210.SZ,飞马国际,20080310,21.4,21.15,21.15,19.9,20.08,1548106,31641321.4,-1.32,-6.1682,20.4387,5.529,562240000,,2730880000,28000000,0,136000000,57.7434,18.5962,4.625,83.0717,
002210.SZ,飞马国际,20080311,20.08,19.8,20.55,19.51,20.47,880374,17796190.2,0.39,1.9422,20.2144,3.1442,573160000,,2783920000,28000000,0,136000000,58.8649,18.9573,4.7148,84.6852,
002210.SZ,飞马国际,20080312,20.47,20.78,20.88,19,19.1,1038277,20723190.6,-1.37,-6.6927,19.9592,3.7081,534800000,,2597600000,28000000,0,136000000,54.9252,17.6886,4.3993,79.0174,
002210.SZ,飞马国际,20080313,19.1,18.8,19.99,18.76,19.62,1212641,23606321.4,0.52,2.7225,19.4669,4.3309,549360000,,2668320000,28000000,0,136000000,56.4206,18.1702,4.519,81.1687,
002210.SZ,飞马国际,20080314,19.62,19.35,19.98,19.21,19.69,614776,12094500.9,0.07,0.3568,19.673,2.1956,551320000,,2677840000,28000000,0,136000000,56.6219,18.235,4.5352,81.4583,
002210.SZ,飞马国际,20080317,19.69,19.75,19.85,17.81,17.9,835986,15572002.5,-1.79,-9.0909,18.6271,2.9857,501200000,,2434400000,28000000,0,136000000,51.4744,16.5773,4.1229,74.053,
002210.SZ,飞马国际,20080318,17.9,17.86,18.18,16.11,16.24,1282330,21543250.6,-1.66,-9.2737,16.8001,4.5797,454720000,,2208640000,28000000,0,136000000,46.7008,15.0399,3.7405,67.1855,
002210.SZ,飞马国际,20080319,16.24,16.61,17.26,16,16.7,1414951,23568020.6,0.46,2.8325,16.6564,5.0534,467600000,,2271200000,28000000,0,136000000,48.0236,15.4659,3.8465,69.0885,
002210.SZ,飞马国际,20080320,16.7,16.2,17.59,15.35,17.43,1823152,30070239.1,0.73,4.3713,16.4935,6.5113,488040000,,2370480000,28000000,0,136000000,50.1228,16.142,4.0146,72.1086,
002210.SZ,飞马国际,20080321,17.43,17.43,17.43,17.43,17.43,,,0,0,,,488040000,,2370480000,28000000,0,136000000,50.1228,16.142,4.0146,72.1086,
002210.SZ,飞马国际,20080324,17.43,17.5,17.83,16.3,16.3,1116650,19250505.7,-1.13,-6.4831,17.2395,3.988,456400000,,2216800000,28000000,0,136000000,46.8733,15.0955,3.7543,67.4337,
002210.SZ,飞马国际,20080325,16.3,15.8,17.1,15.5,17.01,1088441,17901356.1,0.71,4.3558,16.4468,3.8873,476280000,,2313360000,28000000,0,136000000,48.9151,15.753,3.9179,70.371,
002210.SZ,飞马国际,20080326,17.01,17.1,17.93,17.1,17.72,1883625,33066067.7,0.71,4.174,17.5545,6.7272,496160000,,2409920000,28000000,0,136000000,50.9568,16.4106,4.0814,73.3083,
002210.SZ,飞马国际,20080327,17.72,17.68,17.68,16.6,17.19,1094542,18732524.1,-0.53,-2.991,17.1145,3.9091,481320000,,2337840000,28000000,0,136000000,49.4327,15.9197,3.9593,71.1157,
002210.SZ,飞马国际,20080328,17.19,16.99,17.98,16,17.8,1240204,21274312.2,0.61,3.5486,17.1539,4.4293,498400000,,2420800000,28000000,0,136000000,51.1868,16.4846,4.0998,73.6393,
002210.SZ,飞马国际,20080331,17.8,17.05,17.29,16.41,16.5,756769,12733365.5,-1.3,-7.3034,16.826,2.7027,462000000,,2244000000,28000000,0,136000000,47.4485,15.2807,3.8004,68.2611,
002210.SZ,飞马国际,20080401,16.5,16.74,16.77,14.85,14.85,1083644,16469126.4,-1.65,-10,15.1979,3.8702,415800000,,2019600000,28000000,0,136000000,42.7036,13.7526,3.4204,61.435,
002210.SZ,飞马国际,20080402,14.85,15,15.2,13.37,13.58,1196394,16732422.4,-1.27,-8.5522,13.9857,4.2728,380240000,,1846880000,28000000,0,136000000,39.0515,12.5765,3.1278,56.181,
002210.SZ,飞马国际,20080403,13.58,13.49,14.17,13.05,14.13,1569853,21499135.7,0.55,4.0501,13.695,5.6066,395640000,,1921680000,28000000,0,136000000,40.6332,13.0858,3.2545,58.4564,
002210.SZ,飞马国际,20080407,14.13,13.75,15.05,13.5,15.02,1467601,21231180.1,0.89,6.2987,14.4666,5.2414,420560000,,2042720000,28000000,0,136000000,43.1925,13.9101,3.4595,62.1383,
002210.SZ,飞马国际,20080408,15.02,14.86,15.21,14.65,15,1014056,15143730.2,-0.02,-0.1332,14.9338,3.6216,420000000,,2040000000,28000000,0,136000000,43.135,13.8916,3.4549,62.0556,
002210.SZ,飞马国际,20080409,15,14.89,15.38,14.02,14.7,1062898,15676496.7,-0.3,-2,14.7488,3.7961,411600000,,1999200000,28000000,0,136000000,42.2723,13.6137,3.3858,60.8145,
