¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603139.SH,øµª›÷∆“©,20170421,,20.98,20.98,20.98,20.98,17419,365451,6.41,43.9945,20.98,0.0698,523870600,,2095482400,24970000,0,99880000,32.0331,3.9014,5.4878,22.1494,
603139.SH,øµª›÷∆“©,20170424,20.98,23.08,23.08,23.08,23.08,8153,188171,2.1,10.0095,23.08,0.0327,576307600,,2305230400,24970000,0,99880000,35.2395,4.2919,6.0371,24.3665,
603139.SH,øµª›÷∆“©,20170425,23.08,25.39,25.39,25.39,25.39,13662,346878,2.31,10.0087,25.39,0.0547,633988300,,2535953200,24970000,0,99880000,38.7665,4.7215,6.6413,26.8053,
603139.SH,øµª›÷∆“©,20170426,25.39,27.93,27.93,27.93,27.93,6600,184338,2.54,10.0039,27.93,0.0264,697412100,,2789648400,24970000,0,99880000,42.6447,5.1938,7.3057,29.4868,
603139.SH,øµª›÷∆“©,20170427,27.93,30.72,30.72,30.72,30.72,43409,1333524,2.79,9.9893,30.72,0.1738,767078400,,3068313600,24970000,0,99880000,46.9046,5.7126,8.0355,32.4324,
603139.SH,øµª›÷∆“©,20170428,30.72,33.79,33.79,33.79,33.79,44117,1490713,3.07,9.9935,33.79,0.1767,843736300,,3374945200,24970000,0,99880000,51.592,6.2835,8.8385,35.6735,
603139.SH,øµª›÷∆“©,20170502,33.79,37.17,37.17,37.17,37.17,151307,5624081,3.38,10.003,37.17,0.606,928134900,,3712539600,24970000,0,99880000,56.7527,6.912,9.7226,39.2419,
603139.SH,øµª›÷∆“©,20170503,37.17,40.89,40.89,40.89,40.89,1458549,59640069,3.72,10.0081,40.89,5.8412,1021023300,,4084093200,24970000,0,99880000,62.4326,7.6038,10.6957,43.1692,
603139.SH,øµª›÷∆“©,20170504,40.89,44.5,44.5,41.8,42.19,14377642,616260446,1.3,3.1793,42.8624,57.5797,1053484300,,4213937200,24970000,0,99880000,64.4175,7.8455,11.0357,44.5417,
603139.SH,øµª›÷∆“©,20170505,42.19,40.23,40.82,37.97,37.97,8187359,321912613,-4.22,-10.0024,39.3182,32.7888,948110900,,3792443600,24970000,0,99880000,57.9742,7.0608,9.9319,40.0865,
603139.SH,øµª›÷∆“©,20170508,37.97,36.36,37.49,35.38,35.5,5563687,201932997,-2.47,-6.5051,36.2948,22.2815,886435000,,3545740000,24970000,0,99880000,54.2029,6.6015,9.2858,37.4788,
603139.SH,øµª›÷∆“©,20170509,35.5,35.26,37.37,35.24,36.79,5057049,184615433,1.29,3.6338,36.5066,20.2525,918646300,,3674585200,24970000,0,99880000,56.1725,6.8414,9.6232,38.8407,
603139.SH,øµª›÷∆“©,20170510,36.79,36.6,36.8,33.8,34.01,5771565,204028777,-2.78,-7.5564,35.3507,23.114,849229700,,3396918800,24970000,0,99880000,51.9279,6.3244,8.896,35.9058,
603139.SH,øµª›÷∆“©,20170511,34.01,33.4,34.8,32.79,34.61,4622039,155577991,0.6,1.7642,33.66,18.5104,864211700,,3456846800,24970000,0,99880000,52.844,6.436,9.053,36.5392,
603139.SH,øµª›÷∆“©,20170512,34.61,34.28,35,33.5,34.7,4595467,157761320,0.09,0.26,34.3298,18.404,866459000,,3465836000,24970000,0,99880000,52.9814,6.4527,9.0765,36.6342,
603139.SH,øµª›÷∆“©,20170515,34.7,34.6,34.79,33.9,33.95,3015184,103635212,-0.75,-2.1614,34.3711,12.0752,847731500,,3390926000,24970000,0,99880000,51.8363,6.3132,8.8804,35.8424,
603139.SH,øµª›÷∆“©,20170516,33.95,33.9,34.78,32.89,34.76,3923075,132816188,0.81,2.3859,33.8551,15.7112,867957200,,3471828800,24970000,0,99880000,53.073,6.4639,9.0922,36.6976,
603139.SH,øµª›÷∆“©,20170517,34.76,34.81,35.55,34.59,35.09,4354948,152548310,0.33,0.9494,35.0287,17.4407,876197300,,3504789200,24970000,0,99880000,53.5769,6.5252,9.1785,37.0459,
603139.SH,øµª›÷∆“©,20170518,35.09,34.42,34.9,33.8,33.9,2880251,98911623,-1.19,-3.3913,34.3413,11.5348,846483000,,3385932000,24970000,0,99880000,51.7599,6.3039,8.8673,35.7896,
603139.SH,øµª›÷∆“©,20170519,33.9,33.86,34.11,33.15,33.22,2071065,69565190,-0.68,-2.0059,33.5891,8.2942,829503400,,3318013600,24970000,0,99880000,50.7217,6.1775,8.6894,35.0717,
603139.SH,øµª›÷∆“©,20170522,33.22,33.49,33.93,31.1,31.24,3669915,120296054,-1.98,-5.9603,32.779,14.6973,780062800,,3120251200,24970000,0,99880000,47.6985,5.8093,8.1715,32.9813,
603139.SH,øµª›÷∆“©,20170523,31.24,30.85,31.11,29.23,29.51,3628307,109569150,-1.73,-5.5378,30.1984,14.5307,736864700,,2947458800,24970000,0,99880000,45.0571,5.4876,7.719,31.1549,
603139.SH,øµª›÷∆“©,20170524,29.51,29.25,30.05,29.01,29.94,2463390,73138546,0.43,1.4571,29.6902,9.8654,747601800,,2990407200,24970000,0,99880000,45.7136,5.5676,7.8315,31.6089,
603139.SH,øµª›÷∆“©,20170525,29.94,29.7,30.18,28.51,29.8,2958615,87160638,-0.14,-0.4676,29.4599,11.8487,744106000,,2976424000,24970000,0,99880000,45.4999,5.5415,7.7948,31.4611,
603139.SH,øµª›÷∆“©,20170526,29.8,29.8,30.98,29.75,30.6,3407651,103655833,0.8,2.6846,30.4186,13.647,764082000,,3056328000,24970000,0,99880000,46.7214,5.6903,8.0041,32.3057,
603139.SH,øµª›÷∆“©,20170531,30.6,32,32.5,30.61,30.69,3560339,113120047,0.09,0.2941,31.7723,14.2585,766329300,,3065317200,24970000,0,99880000,46.8588,5.707,8.0276,32.4007,
603139.SH,øµª›÷∆“©,20170601,30.69,30.17,30.57,28.68,28.76,2521610,75008286,-1.93,-6.2887,29.7462,10.0986,718137200,,2872548800,24970000,0,99880000,43.912,5.3481,7.5228,30.3631,
603139.SH,øµª›÷∆“©,20170602,28.76,28.75,29.86,28.2,29.56,1997422,58257873,0.8,2.7816,29.1665,7.9993,738113200,,2952452800,24970000,0,99880000,45.1334,5.4969,7.7321,31.2077,
603139.SH,øµª›÷∆“©,20170605,29.56,30.3,30.78,29.85,29.88,2349221,71158754,0.32,1.0825,30.2904,9.4082,746103600,,2984414400,24970000,0,99880000,45.622,5.5564,7.8158,31.5455,
603139.SH,øµª›÷∆“©,20170606,29.88,29.52,29.93,29.29,29.7,1580060,46744818,-0.18,-0.6024,29.5842,6.3278,741609000,,2966436000,24970000,0,99880000,45.3472,5.5229,7.7687,31.3555,
603139.SH,øµª›÷∆“©,20170607,29.7,29.7,30.99,29.61,30.74,2598171,79232307,1.04,3.5017,30.4954,10.4052,767577800,,3070311200,24970000,0,99880000,46.9351,5.7163,8.0407,32.4535,
