代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300698.SZ,万马科技,20170831,,7.92,8.64,7.92,8.64,7100,61272,2.64,44,8.6299,0.0212,289440000,,1157760000,33500000,0,134000000,33.4689,5.5359,3.1244,-34.8533,
300698.SZ,万马科技,20170901,8.64,9.5,9.5,9.5,9.5,4649,44165,0.86,9.9537,9.4999,0.0139,318250000,,1273000000,33500000,0,134000000,36.8003,6.087,3.4354,-38.3225,
300698.SZ,万马科技,20170904,9.5,10.45,10.45,10.45,10.45,3180,33231,0.95,10,10.45,0.0095,350075000,,1400300000,33500000,0,134000000,40.4803,6.6957,3.779,-42.1548,
300698.SZ,万马科技,20170905,10.45,11.5,11.5,11.5,11.5,3300,37950,1.05,10.0478,11.5,0.0099,385250000,,1541000000,33500000,0,134000000,44.5477,7.3684,4.1587,-46.3905,
300698.SZ,万马科技,20170906,11.5,12.65,12.65,12.65,12.65,6149,77784,1.15,10,12.6499,0.0184,423775000,,1695100000,33500000,0,134000000,49.0025,8.1053,4.5745,-51.0295,
300698.SZ,万马科技,20170907,12.65,13.92,13.92,13.92,13.92,3030,42177,1.27,10.0395,13.9198,0.009,466320000,,1865280000,33500000,0,134000000,53.9221,8.919,5.0338,-56.1526,
300698.SZ,万马科技,20170908,13.92,15.31,15.31,15.31,15.31,28950,443224,1.39,9.9856,15.31,0.0864,512885000,,2051540000,33500000,0,134000000,59.3065,9.8096,5.5365,-61.7598,
300698.SZ,万马科技,20170911,15.31,16.84,16.84,16.84,16.84,17213,289866,1.53,9.9935,16.8399,0.0514,564140000,,2256560000,33500000,0,134000000,65.2333,10.7899,6.0897,-67.9318,
300698.SZ,万马科技,20170912,16.84,18.52,18.52,18.52,18.52,39209,726150,1.68,9.9762,18.52,0.117,620420000,,2481680000,33500000,0,134000000,71.7412,11.8664,6.6973,-74.7088,
300698.SZ,万马科技,20170913,18.52,20.37,20.37,20.37,20.37,48209,982017,1.85,9.9892,20.37,0.1439,682395000,,2729580000,33500000,0,134000000,78.9075,13.0517,7.3663,-82.1716,
300698.SZ,万马科技,20170914,20.37,22.41,22.41,22.41,22.41,62409,1398585,2.04,10.0147,22.41,0.1863,750735000,,3002940000,33500000,0,134000000,86.8099,14.3588,8.104,-90.4009,
300698.SZ,万马科技,20170915,22.41,24.65,24.65,24.65,24.65,83555,2059630,2.24,9.9955,24.65,0.2494,825775000,,3303100000,33500000,0,134000000,95.487,15.7941,8.914,-99.4369,
300698.SZ,万马科技,20170918,24.65,27.12,27.12,27.12,27.12,369137,10010995,2.47,10.0203,27.12,1.1019,908520000,,3634080000,33500000,0,134000000,105.0551,17.3767,9.8072,-109.4008,
300698.SZ,万马科技,20170919,27.12,29.83,29.83,29.83,29.83,956769,28540419,2.71,9.9926,29.83,2.856,999305000,,3997220000,33500000,0,134000000,115.5529,19.1131,10.7872,-120.3328,
300698.SZ,万马科技,20170920,29.83,32.81,32.81,32.81,32.81,354679,11637017,2.98,9.9899,32.81,1.0587,1099135000,,4396540000,33500000,0,134000000,127.0965,21.0224,11.8649,-132.354,
300698.SZ,万马科技,20170921,32.81,36.09,36.09,36.09,36.09,187970,6783837,3.28,9.997,36.09,0.5611,1209015000,,4836060000,33500000,0,134000000,139.8023,23.124,13.051,-145.5853,
300698.SZ,万马科技,20170922,36.09,39.7,39.7,39.7,39.7,3818034,151575949,3.61,10.0028,39.7,11.3971,1329950000,,5319800000,33500000,0,134000000,153.7864,25.4371,14.3564,-160.1479,
300698.SZ,万马科技,20170925,39.7,43.67,43.67,43.67,43.67,363201,15860987,3.97,10,43.67,1.0842,1462945000,,5851780000,33500000,0,134000000,169.1651,27.9808,15.7921,-176.1627,
300698.SZ,万马科技,20170926,43.67,48.04,48.04,46.39,48.04,20993138,1000916585,4.37,10.0069,47.6783,62.6661,1609340000,,6437360000,33500000,0,134000000,186.0932,30.7808,17.3724,-193.7911,
