¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002551.SZ,…–»Ÿ“Ω¡∆,20110225,,59,62.5,58.8,60.01,14603821,879973976.3,14.01,30.4565,60.2564,88.508,990165000,,4920820000,16500000,0,82000000,86.0371,19.5914,18.2229,111.4468,
002551.SZ,…–»Ÿ“Ω¡∆,20110228,60.01,58,59.8,56.6,58.16,6963277,405449895.2,-1.85,-3.0828,58.2269,42.2017,959640000,,4769120000,16500000,0,82000000,83.3848,18.9875,17.6611,108.0111,
002551.SZ,…–»Ÿ“Ω¡∆,20110301,58.16,58.6,58.98,56.2,56.37,3852874,222206500.9,-1.79,-3.0777,57.6729,23.3508,930105000,,4622340000,16500000,0,82000000,80.8184,18.4031,17.1175,104.6868,
002551.SZ,…–»Ÿ“Ω¡∆,20110302,56.37,55.5,56.5,53.3,53.87,3469497,188265817.4,-2.5,-4.435,54.2631,21.0273,888855000,,4417340000,16500000,0,82000000,77.2341,17.5869,16.3584,100.044,
002551.SZ,…–»Ÿ“Ω¡∆,20110303,53.87,53.88,54.49,53.3,53.66,2125520,114378778.8,-0.21,-0.3898,53.8121,12.8819,885390000,,4400120000,16500000,0,82000000,76.933,17.5183,16.2946,99.654,
002551.SZ,…–»Ÿ“Ω¡∆,20110304,53.66,53.5,54.84,52,54.5,1608557,86223362.9,0.84,1.5654,53.6029,9.7488,899250000,,4469000000,16500000,0,82000000,78.1374,17.7926,16.5497,101.214,
002551.SZ,…–»Ÿ“Ω¡∆,20110307,54.5,54.5,56.74,54.3,56.26,2579199,143841251.1,1.76,3.2294,55.7697,15.6315,928290000,,4613320000,16500000,0,82000000,80.6607,18.3672,17.0841,104.4825,
002551.SZ,…–»Ÿ“Ω¡∆,20110308,56.26,56.02,57.24,55.21,56.34,1601599,90527377.7,0.08,0.1422,56.5231,9.7067,929610000,,4619880000,16500000,0,82000000,80.7754,18.3933,17.1084,104.6311,
002551.SZ,…–»Ÿ“Ω¡∆,20110309,56.34,56.3,58.72,55.83,57.78,1671177,96214492,1.44,2.5559,57.5729,10.1283,953370000,,4737960000,16500000,0,82000000,82.8399,18.8634,17.5457,107.3054,
002551.SZ,…–»Ÿ“Ω¡∆,20110310,57.78,58.05,61.49,57.7,58.97,2412491,144805072.2,1.19,2.0595,60.0231,14.6212,973005000,,4835540000,16500000,0,82000000,84.5461,19.2519,17.9071,109.5154,
