¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002223.SZ,”„‘æ“Ω¡∆,20080418,,16.5,16.8,13.98,14.3,15486631,239005242.3,4.82,50.8439,15.433,74.455,297440000,,1472900000,20800000,0,103000000,38.3297,9.9177,5.0881,-20.15,
002223.SZ,”„‘æ“Ω¡∆,20080421,14.3,14.99,15.73,14.22,14.36,9859891,148903771.1,0.06,0.4196,15.102,47.4033,298688000,,1479080000,20800000,0,103000000,38.4905,9.9593,5.1094,-20.2346,
002223.SZ,”„‘æ“Ω¡∆,20080422,14.36,13.2,13.8,12.92,13.45,6812963,88922338.3,-0.91,-6.337,13.0519,32.7546,279760000,,1385350000,20800000,0,103000000,36.0513,9.3281,4.7856,-18.9523,
002223.SZ,”„‘æ“Ω¡∆,20080423,13.45,13.1,14.48,12.63,14.25,5796768,78210154.3,0.8,5.948,13.492,27.8691,296400000,,1467750000,20800000,0,103000000,38.1957,9.883,5.0703,-20.0796,
002223.SZ,”„‘æ“Ω¡∆,20080424,14.25,15.5,15.68,15.01,15.68,7800881,120741362.9,1.43,10.0351,15.4779,37.5042,326144000,,1615040000,20800000,0,103000000,42.0286,10.8747,5.5791,-22.0946,
002223.SZ,”„‘æ“Ω¡∆,20080425,15.68,15.4,17.25,15.18,17.2,9051433,149840670.8,1.52,9.6939,16.5544,43.5165,357760000,,1771600000,20800000,0,103000000,46.1028,11.9289,6.1199,-24.2364,
002223.SZ,”„‘æ“Ω¡∆,20080428,17.2,16.6,17,16,16.6,4811547,79538675.5,-0.6,-3.4884,16.5308,23.1324,345280000,,1709800000,20800000,0,103000000,44.4946,11.5128,5.9064,-23.3909,
002223.SZ,”„‘æ“Ω¡∆,20080429,16.6,16.21,17.85,15.92,17.4,6536143,110872151.1,0.8,4.8193,16.9629,31.4238,361920000,,1792200000,20800000,0,103000000,46.6389,12.0676,6.1911,-24.5182,
002223.SZ,”„‘æ“Ω¡∆,20080430,17.4,17.1,17.46,16.8,17.17,4504708,76973586.9,-0.23,-1.3218,17.0874,21.6573,357136000,,1768510000,20800000,0,103000000,46.0224,11.9081,6.1092,-24.1941,
002223.SZ,”„‘æ“Ω¡∆,20080505,17.17,17.26,17.3,16.05,16.75,4542985,75719038.1,-0.42,-2.4461,16.6672,21.8413,348400000,,1725250000,20800000,0,103000000,44.8966,11.6168,5.9598,-23.6023,
002223.SZ,”„‘æ“Ω¡∆,20080506,16.75,16.68,17.51,16.2,17.13,3990017,67619026.7,0.38,2.2687,16.9471,19.1828,356304000,,1764390000,20800000,0,103000000,45.9152,11.8804,6.095,-24.1377,
002223.SZ,”„‘æ“Ω¡∆,20080507,17.13,16.82,16.95,15.42,15.42,3809588,61704658.7,-1.71,-9.9825,16.1972,18.3153,320736000,,1588260000,20800000,0,103000000,41.3317,10.6944,5.4866,-21.7282,
002223.SZ,”„‘æ“Ω¡∆,20080508,15.42,15.2,16.48,14.71,16.33,3101761,47800441.5,0.91,5.9014,15.4107,14.9123,339664000,,1681990000,20800000,0,103000000,43.7709,11.3256,5.8103,-23.0105,
002223.SZ,”„‘æ“Ω¡∆,20080509,16.33,15.79,16.18,15.03,15.53,2087531,32820474.4,-0.8,-4.899,15.7221,10.0362,323024000,,1599590000,20800000,0,103000000,41.6266,10.7707,5.5257,-21.8832,
002223.SZ,”„‘æ“Ω¡∆,20080512,15.53,15.43,16.15,14.8,15.6,1653353,25744300.9,0.07,0.4507,15.571,7.9488,324480000,,1606800000,20800000,0,103000000,41.8142,10.8193,5.5506,-21.9818,
002223.SZ,”„‘æ“Ω¡∆,20080513,15.6,16.6,17.16,16.01,17.16,5505640,92756438.8,1.56,10,16.8475,26.4694,356928000,,1767480000,20800000,0,103000000,45.9956,11.9012,6.1057,-24.18,
002223.SZ,”„‘æ“Ω¡∆,20080514,17.16,17.45,18.5,17.41,17.51,6734299,120960663.5,0.35,2.0396,17.9619,32.3764,364208000,,1803530000,20800000,0,103000000,46.9338,12.1439,6.2302,-24.6732,
002223.SZ,”„‘æ“Ω¡∆,20080515,17.51,17.4,17.4,16.75,16.8,2591098,44009443.6,-0.71,-4.0548,16.9849,12.4572,349440000,,1730400000,20800000,0,103000000,45.0307,11.6515,5.9776,-23.6727,
002223.SZ,”„‘æ“Ω¡∆,20080516,16.8,16.98,17.3,16.1,16.4,1716811,28666134.6,-0.4,-2.381,16.6973,8.2539,341120000,,1689200000,20800000,0,103000000,43.9585,11.3741,5.8353,-23.1091,
002223.SZ,”„‘æ“Ω¡∆,20080519,16.4,16.11,17.22,16.11,16.7,1505918,25245197.8,0.3,1.8293,16.764,7.24,347360000,,1720100000,20800000,0,103000000,44.7626,11.5822,5.942,-23.5318,
002223.SZ,”„‘æ“Ω¡∆,20080520,16.7,16.51,16.79,15.06,15.15,1980091,31398175.9,-1.55,-9.2814,15.8569,9.5197,315120000,,1560450000,20800000,0,103000000,40.608,10.5072,5.3905,-21.3477,
002223.SZ,”„‘æ“Ω¡∆,20080521,15.15,14.83,15.9,14.81,15.75,1983284,30375927.1,0.6,3.9604,15.316,9.535,327600000,,1622250000,20800000,0,103000000,42.2163,10.9233,5.604,-22.1932,
002223.SZ,”„‘æ“Ω¡∆,20080522,15.75,15.48,15.93,15.16,15.45,1253857,19635959.9,-0.3,-1.9048,15.6604,6.0282,321360000,,1591350000,20800000,0,103000000,41.4121,10.7152,5.4972,-21.7705,
002223.SZ,”„‘æ“Ω¡∆,20080523,15.45,15.45,16.25,15.33,15.93,1414492,22366265.7,0.48,3.1068,15.8122,6.8004,331344000,,1640790000,20800000,0,103000000,42.6987,11.0481,5.668,-22.4468,
002223.SZ,”„‘æ“Ω¡∆,20080526,15.93,15.89,16.4,15.5,16.12,1790032,28506223.1,0.19,1.1927,15.925,8.6059,335296000,,1660360000,20800000,0,103000000,43.208,11.1799,5.7356,-22.7146,
002223.SZ,”„‘æ“Ω¡∆,20080527,16.12,16.11,16.8,15.76,16.65,2134858,35270633,0.53,3.2878,16.5213,10.2637,346320000,,1714950000,20800000,0,103000000,44.6286,11.5475,5.9242,-23.4614,
002223.SZ,”„‘æ“Ω¡∆,20080528,16.65,16.65,16.8,16.19,16.56,1052509,17312094.5,-0.09,-0.5405,16.4484,5.0601,344448000,,1705680000,20800000,0,103000000,44.3874,11.4851,5.8922,-23.3346,
002223.SZ,”„‘æ“Ω¡∆,20080529,16.56,16.41,16.75,15.97,15.97,851461,14003612.2,-0.59,-3.5628,16.4466,4.0936,332176000,,1644910000,20800000,0,103000000,42.8059,11.0759,5.6823,-22.5032,
002223.SZ,”„‘æ“Ω¡∆,20080530,15.97,15.85,16.46,15.85,15.92,827131,13366705.2,-0.05,-0.3131,16.1603,3.9766,331136000,,1639760000,20800000,0,103000000,42.6719,11.0412,5.6645,-22.4327,
002223.SZ,”„‘æ“Ω¡∆,20080602,15.92,15.92,15.92,15.92,15.92,,,0,0,,,331136000,,1639760000,20800000,0,103000000,42.6719,11.0412,5.6645,-22.4327,
002223.SZ,”„‘æ“Ω¡∆,20080603,15.92,16.02,17.5,16.01,16.92,2349441,39893458.1,1,6.2814,16.98,11.2954,351936000,,1742760000,20800000,0,103000000,45.3523,11.7347,6.0203,-23.8418,
002223.SZ,”„‘æ“Ω¡∆,20080604,16.92,16.6,17.42,16.6,16.93,1683194,28734992.5,0.01,0.0591,17.0717,8.0923,352144000,,1743790000,20800000,0,103000000,45.3791,11.7417,6.0238,-23.8559,
002223.SZ,”„‘æ“Ω¡∆,20080605,16.93,16.73,18.28,16.73,17.9,2445769,43274957.7,0.97,5.7295,17.6938,11.7585,372320000,,1843700000,20800000,0,103000000,47.9791,12.4144,6.369,-25.2227,
002223.SZ,”„‘æ“Ω¡∆,20080606,17.9,17.56,18.49,17.2,18.3,2061488,36876106.8,0.4,2.2346,17.8881,9.911,380640000,,1884900000,20800000,0,103000000,49.0513,12.6918,6.5113,-25.7864,
002223.SZ,”„‘æ“Ω¡∆,20080610,18.3,17.7,17.98,16.47,17,2134028,36693893.4,-1.3,-7.1038,17.1947,10.2597,353600000,,1751000000,20800000,0,103000000,45.5667,11.7902,6.0487,-23.9546,
002223.SZ,”„‘æ“Ω¡∆,20080611,17,17.19,18.7,16.76,18.7,3103333,56302439.9,1.7,10,18.1426,14.9199,388960000,,1926100000,20800000,0,103000000,50.1234,12.9692,6.6536,-26.35,
002223.SZ,”„‘æ“Ω¡∆,20080612,18.7,19.02,20.5,18.11,18.22,4798642,92207358.7,-0.48,-2.5668,19.2153,23.0704,378976000,,1876660000,20800000,0,103000000,48.8368,12.6363,6.4828,-25.6736,
002223.SZ,”„‘æ“Ω¡∆,20080613,18.22,17.5,17.78,16.51,16.9,3093996,53031086.8,-1.32,-7.2448,17.14,14.875,351520000,,1740700000,20800000,0,103000000,45.2987,11.7209,6.0132,-23.8136,
002223.SZ,”„‘æ“Ω¡∆,20080616,16.9,16.9,17.15,15.82,16.18,1307791,21423579.4,-0.72,-4.2604,16.3815,6.2875,336544000,,1666540000,20800000,0,103000000,43.3688,11.2215,5.757,-22.7991,
002223.SZ,”„‘æ“Ω¡∆,20080617,16.18,15.91,17.4,15.91,16.95,1614411,27391918.5,0.77,4.759,16.9671,7.7616,352560000,,1745850000,20800000,0,103000000,45.4327,11.7555,6.0309,-23.8841,
002223.SZ,”„‘æ“Ω¡∆,20080618,16.95,16.9399,18.6197,16.2922,18.5792,2228472,39081187.8,1.6292,9.6119,17.5372,10.7138,381888000,,1891080000,20800000,0,103000000,49.2121,12.7334,6.5326,-25.8709,
002223.SZ,”„‘æ“Ω¡∆,20080619,18.5792,18.4173,19.6114,17.9215,18.5691,2783567,51795924,-0.0101,-0.0545,18.6078,13.3825,381680000,,1890050000,20800000,0,103000000,49.1853,12.7265,6.5291,-25.8568,
002223.SZ,”„‘æ“Ω¡∆,20080620,18.5691,18.5691,20.2186,17.709,19.3787,2662864,50445866.8,0.8096,4.3597,18.9442,12.8022,398320000,,1972450000,20800000,0,103000000,51.3296,13.2813,6.8137,-26.9841,
