´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
603080.SH,ÐÂ½®»ð¾æ,20180103,,16.32,19.58,16.32,19.58,9052,176912,5.98,43.9706,19.544,0.0255,695090000,,2770570000,35500000,0,141500000,31.2437,5.6209,7.6795,6.1611,
603080.SH,ÐÂ½®»ð¾æ,20180104,19.58,21.54,21.54,21.54,21.54,5394,116187,1.96,10.0102,21.54,0.0152,764670000,,3047910000,35500000,0,141500000,34.3712,6.1835,8.4482,6.7779,
603080.SH,ÐÂ½®»ð¾æ,20180105,21.54,23.69,23.69,23.69,23.69,13300,315077,2.15,9.9814,23.69,0.0375,840995000,,3352135000,35500000,0,141500000,37.802,6.8007,9.2915,7.4544,
603080.SH,ÐÂ½®»ð¾æ,20180108,23.69,26.06,26.06,26.06,26.06,39315,1024549,2.37,10.0042,26.06,0.1107,925130000,,3687490000,35500000,0,141500000,41.5838,7.4811,10.221,8.2002,
603080.SH,ÐÂ½®»ð¾æ,20180109,26.06,28.67,28.67,28.67,28.67,66057,1893854,2.61,10.0153,28.67,0.1861,1017785000,,4056805000,35500000,0,141500000,45.7485,8.2304,11.2447,9.0214,
603080.SH,ÐÂ½®»ð¾æ,20180110,28.67,31.54,31.54,31.54,31.54,67045,2114599,2.87,10.0105,31.54,0.1889,1119670000,,4462910000,35500000,0,141500000,50.3282,9.0543,12.3704,9.9245,
603080.SH,ÐÂ½®»ð¾æ,20180111,31.54,34.69,34.69,34.69,34.69,113758,3946265,3.15,9.9873,34.69,0.3204,1231495000,,4908635000,35500000,0,141500000,55.3546,9.9585,13.6058,10.9157,
603080.SH,ÐÂ½®»ð¾æ,20180112,34.69,38.16,38.16,38.16,38.16,209148,7981088,3.47,10.0029,38.16,0.5891,1354680000,,5399640000,35500000,0,141500000,60.8917,10.9547,14.9668,12.0076,
603080.SH,ÐÂ½®»ð¾æ,20180115,38.16,41.98,41.98,41.98,41.98,999879,41974920,3.82,10.0105,41.98,2.8166,1490290000,,5940170000,35500000,0,141500000,66.9872,12.0513,16.4651,13.2096,
603080.SH,ÐÂ½®»ð¾æ,20180116,41.98,46.18,46.18,46.18,46.18,869796,40167179,4.2,10.0048,46.18,2.4501,1639390000,,6534470000,35500000,0,141500000,73.6891,13.257,18.1124,14.5312,
