´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
601890.SH,ÑÇÐÇÃªÁ´,20101228,,26,26.66,23.92,23.98,50063701,1262386816,1.48,6.5778,25.2156,69.5329,1726560000,,8632800000,72000000,0,360000000,45.9973,11.7548,4.9107,23.9033,
601890.SH,ÑÇÐÇÃªÁ´,20101229,23.98,22.5,23.01,21.6,22.51,25550167,565762219,-1.47,-6.1301,22.1432,35.4863,1620720000,,8103600000,72000000,0,360000000,43.1777,11.0342,4.6097,22.438,
601890.SH,ÑÇÐÇÃªÁ´,20101230,22.51,21.88,22.26,21.5,21.63,14211356,309845133,-0.88,-3.9094,21.8026,19.738,1557360000,,7786800000,72000000,0,360000000,41.4897,10.6028,4.4294,21.5608,
601890.SH,ÑÇÐÇÃªÁ´,20101231,21.63,21.37,21.76,21.3,21.5,12312285,264647228,-0.13,-0.601,21.4946,17.1004,1548000000,,7740000000,72000000,0,360000000,41.2403,10.5391,4.4028,21.4312,
601890.SH,ÑÇÐÇÃªÁ´,20110104,21.5,21.6,21.88,21.3,21.72,9880620,213517478,0.22,1.0233,21.6097,13.7231,1563840000,,7819200000,72000000,0,360000000,41.6623,10.6469,4.3979,4.7829,
601890.SH,ÑÇÐÇÃªÁ´,20110105,21.72,21.65,22.83,21.33,22.28,15008746,333565950,0.56,2.5783,22.2248,20.8455,1604160000,,8020800000,72000000,0,360000000,42.7365,10.9215,4.5112,4.9062,
601890.SH,ÑÇÐÇÃªÁ´,20110106,22.28,21.99,22.2,21.58,21.67,7855871,171363278,-0.61,-2.7379,21.8134,10.9109,1560240000,,7801200000,72000000,0,360000000,41.5664,10.6224,4.3877,4.7719,
601890.SH,ÑÇÐÇÃªÁ´,20110107,21.67,21.48,21.87,21.41,21.53,5877891,127127229,-0.14,-0.6461,21.628,8.1637,1550160000,,7750800000,72000000,0,360000000,41.2979,10.5538,4.3594,4.7411,
601890.SH,ÑÇÐÇÃªÁ´,20110110,21.53,21.43,22.13,21.38,21.49,6145405,133200415,-0.04,-0.1858,21.6748,8.5353,1547280000,,7736400000,72000000,0,360000000,41.2211,10.5342,4.3513,4.7323,
601890.SH,ÑÇÐÇÃªÁ´,20110111,21.49,21.4,21.56,20.24,20.44,8825699,183636293,-1.05,-4.886,20.807,12.2579,1471680000,,7358400000,72000000,0,360000000,39.2071,10.0195,4.1387,4.501,
