¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
688326.SH,æ≠Œ≥∫„»Û-W,20220419,,102.11,111.98,93.01,100.01,9185980,926665798,-20.99,-17.3471,100.8783,39.3127,2336878464.48,,12001200000,23366448,0,120000000,82.0947,7.8996,3.6787,74.4153,
688326.SH,æ≠Œ≥∫„»Û-W,20220420,100.01,99.12,107.3,93.2,103.2,6180644,627641412,3.19,3.1897,101.5495,26.4509,2411417433.6,,12384000000,23366448,0,120000000,84.7132,8.1516,3.796,76.7889,
688326.SH,æ≠Œ≥∫„»Û-W,20220421,103.2,103,103,88.99,93.99,4271339,405217747,-9.21,-8.9244,94.869,18.2798,2196212447.52,,11278800000,23366448,0,120000000,77.1531,7.4241,3.4572,69.9359,
688326.SH,æ≠Œ≥∫„»Û-W,20220422,93.99,91,97.85,90.7,92.64,2545328,242792765,-1.35,-1.4363,95.3876,10.8931,2164667742.72,,11116800000,23366448,0,120000000,76.0449,7.3175,3.4076,68.9314,
688326.SH,æ≠Œ≥∫„»Û-W,20220425,92.64,90.07,90.6,83.51,85.5,1942641,167479046,-7.14,-7.7073,86.212,8.3138,1997831304,,10260000000,23366448,0,120000000,70.1839,6.7535,3.145,63.6187,
688326.SH,æ≠Œ≥∫„»Û-W,20220426,85.5,85.99,88.79,81.05,85.43,2308188,196106322,-0.07,-0.0819,84.9612,9.8782,1996195652.64,,10251600000,23366448,0,120000000,70.1265,6.748,3.1424,63.5666,
688326.SH,æ≠Œ≥∫„»Û-W,20220427,85.43,84,95.5,80.5,91,1964796,172825025,5.57,6.52,87.9608,8.4086,2126346768,,10920000000,23366448,0,120000000,132.9592,7.282,3.3473,67.7112,
688326.SH,æ≠Œ≥∫„»Û-W,20220428,91,90.15,90.15,83.8,87.3,1232318,107003773,-3.7,-4.0659,86.8313,5.2739,2039890910.4,,10476000000,23366448,0,120000000,127.5531,6.9859,3.2112,64.9581,
688326.SH,æ≠Œ≥∫„»Û-W,20220429,87.3,86.91,93.7,85,93.12,1441973,129356221,5.82,6.6667,89.7078,6.1711,2175883637.76,,11174400000,23366448,0,120000000,136.0567,7.4516,3.4252,69.2886,
688326.SH,æ≠Œ≥∫„»Û-W,20220505,93.12,91,95.4,89.03,92.91,1026143,94897240,-0.21,-0.2255,92.4795,4.3915,2170976683.68,,11149200000,23366448,0,120000000,135.7498,7.4348,3.4175,69.1323,
