´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
300314.SZ,´÷Î¬Ò½ÁÆ,20120508,,28,30,28,29.9,10704452,311365811.2,9.9,49.5,29.0875,66.9028,478400000,,2392000000,16000000,0,80000000,37.0751,12.9546,11.57,68.3322,
300314.SZ,´÷Î¬Ò½ÁÆ,20120509,29.9,28.66,29.2,27.84,28.55,8328973,238347246,-1.35,-4.5151,28.6166,52.0561,456800000,,2284000000,16000000,0,80000000,35.4011,12.3697,11.0476,65.247,
300314.SZ,´÷Î¬Ò½ÁÆ,20120510,28.55,28.38,29.19,28,28.28,6507303,186219266.8,-0.27,-0.9457,28.617,40.6706,452480000,,2262400000,16000000,0,80000000,35.0663,12.2527,10.9431,64.6299,
300314.SZ,´÷Î¬Ò½ÁÆ,20120511,28.28,27,27.22,26.01,26.08,6038401,160083482,-2.2,-7.7793,26.5109,37.74,417280000,,2086400000,16000000,0,80000000,32.3384,11.2996,10.0918,59.6021,
300314.SZ,´÷Î¬Ò½ÁÆ,20120514,26.08,25.8,26.84,25.66,26.13,3765370,99057712.2,0.05,0.1917,26.3076,23.5336,418080000,,2090400000,16000000,0,80000000,32.4004,11.3212,10.1112,59.7164,
300314.SZ,´÷Î¬Ò½ÁÆ,20120515,26.13,25.8,26.62,25.8,26.4,2544301,66811336,0.27,1.0333,26.2592,15.9019,422400000,,2112000000,16000000,0,80000000,32.7352,11.4382,10.2157,60.3335,
300314.SZ,´÷Î¬Ò½ÁÆ,20120516,26.4,26.4,26.92,26.24,26.42,2737486,72705681.7,0.02,0.0758,26.5593,17.1093,422720000,,2113600000,16000000,0,80000000,32.76,11.4469,10.2234,60.3792,
300314.SZ,´÷Î¬Ò½ÁÆ,20120517,26.42,26.44,26.77,25.9,26.5,2404057,63412082.5,0.08,0.3028,26.3771,15.0254,424000000,,2120000000,16000000,0,80000000,32.8592,11.4815,10.2544,60.562,
300314.SZ,´÷Î¬Ò½ÁÆ,20120518,26.5,26.4,26.49,25.96,26.09,2180427,57165654.1,-0.41,-1.5472,26.2176,13.6277,417440000,,2087200000,16000000,0,80000000,32.3508,11.3039,10.0957,59.625,
300314.SZ,´÷Î¬Ò½ÁÆ,20120521,26.09,26.15,26.19,24.6,24.92,2715740,68427455,-1.17,-4.4845,25.1966,16.9734,398720000,,1993600000,16000000,0,80000000,30.9,10.797,9.643,56.9511,
300314.SZ,´÷Î¬Ò½ÁÆ,20120522,24.92,25.16,25.8,24.93,25.58,2666057,67747682.5,0.66,2.6485,25.4112,16.6629,409280000,,2046400000,16000000,0,80000000,31.7184,11.0829,9.8984,58.4595,
300314.SZ,´÷Î¬Ò½ÁÆ,20120523,25.58,25.4,25.57,24.56,24.94,2301347,57642737.4,-0.64,-2.502,25.0474,14.3834,399040000,,1995200000,16000000,0,80000000,30.9248,10.8056,9.6507,56.9968,
300314.SZ,´÷Î¬Ò½ÁÆ,20120524,24.94,24.66,25.79,24.65,25.3,2076674,52489665.7,0.36,1.4435,25.2758,12.9792,404800000,,2024000000,16000000,0,80000000,31.3712,10.9616,9.79,57.8196,
300314.SZ,´÷Î¬Ò½ÁÆ,20120525,25.3,25.36,25.38,24.35,24.59,1530850,37948067,-0.71,-2.8063,24.7889,9.5678,393440000,,1967200000,16000000,0,80000000,30.4908,10.654,9.5153,56.197,
300314.SZ,´÷Î¬Ò½ÁÆ,20120528,24.59,24.39,24.53,23.73,24.51,1182688,28567939.2,-0.08,-0.3253,24.1551,7.3918,392160000,,1960800000,16000000,0,80000000,30.3916,10.6193,9.4843,56.0141,
300314.SZ,´÷Î¬Ò½ÁÆ,20120529,24.51,24.55,25.17,24.36,24.83,1182616,29475315.2,0.32,1.3056,24.9238,7.3913,397280000,,1986400000,16000000,0,80000000,30.7884,10.758,9.6081,56.7454,
300314.SZ,´÷Î¬Ò½ÁÆ,20120530,24.83,24.7,25.35,24.68,24.85,1101647,27576266.8,0.02,0.0805,25.0319,6.8853,397600000,,1988000000,16000000,0,80000000,30.8132,10.7666,9.6159,56.7911,
300314.SZ,´÷Î¬Ò½ÁÆ,20120531,24.85,24.64,25.47,24.42,25.22,1466017,36608406.2,0.37,1.4889,24.9713,9.1626,403520000,,2017600000,16000000,0,80000000,31.272,10.927,9.7591,57.6367,
300314.SZ,´÷Î¬Ò½ÁÆ,20120601,25.22,25.22,25.75,25.13,25.58,1453181,36947460.2,0.36,1.4274,25.4252,9.0824,409280000,,2046400000,16000000,0,80000000,31.7184,11.0829,9.8984,58.4595,
300314.SZ,´÷Î¬Ò½ÁÆ,20120604,25.58,25.12,25.64,24.9,25.08,1665187,42041760.8,-0.5,-1.9547,25.2475,10.4074,401280000,,2006400000,16000000,0,80000000,31.0984,10.8663,9.7049,57.3168,
300314.SZ,´÷Î¬Ò½ÁÆ,20120605,25.08,25.18,25.49,24.9,25.38,1516429,38348701.2,0.3,1.1962,25.2888,9.4777,406080000,,2030400000,16000000,0,80000000,31.4704,10.9963,9.821,58.0024,
300314.SZ,´÷Î¬Ò½ÁÆ,20120606,25.38,25.32,25.73,25.13,25.45,1347767,34276996.8,0.07,0.2758,25.4324,8.4235,407200000,,2036000000,16000000,0,80000000,31.5572,11.0266,9.8481,58.1624,
