¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
603008.SH,œ≤¡Ÿ√≈,20120717,,11.5,11.8,11.11,11.66,18233729,208726820,-0.84,-6.72,11.4473,34.7309,612150000,,2448600000,52500000,0,210000000,25.015,7.1468,2.9211,-35.4919,
603008.SH,œ≤¡Ÿ√≈,20120718,11.66,11.4,11.4,10.54,10.83,10897179,118230480,-0.83,-7.1184,10.8496,20.7565,568575000,,2274300000,52500000,0,210000000,23.2343,6.6381,2.7132,-32.9655,
603008.SH,œ≤¡Ÿ√≈,20120719,10.83,10.63,11.16,10.63,10.86,8311175,90854543,0.03,0.277,10.9316,15.8308,570150000,,2280600000,52500000,0,210000000,23.2987,6.6565,2.7207,-33.0568,
603008.SH,œ≤¡Ÿ√≈,20120720,10.86,10.75,10.84,10.52,10.58,4286864,45602830,-0.28,-2.5783,10.6378,8.1655,555450000,,2221800000,52500000,0,210000000,22.698,6.4849,2.6505,-32.2045,
603008.SH,œ≤¡Ÿ√≈,20120723,10.58,10.46,10.55,10.31,10.52,2772880,28901073,-0.06,-0.5671,10.4228,5.2817,552300000,,2209200000,52500000,0,210000000,22.5693,6.4481,2.6355,-32.0219,
603008.SH,œ≤¡Ÿ√≈,20120724,10.52,10.4,10.75,10.38,10.63,2709200,28801326,0.11,1.0456,10.6309,5.1604,558075000,,2232300000,52500000,0,210000000,22.8053,6.5155,2.6631,-32.3567,
603008.SH,œ≤¡Ÿ√≈,20120725,10.63,10.59,10.94,10.5,10.67,3232697,34732631,0.04,0.3763,10.7442,6.1575,560175000,,2240700000,52500000,0,210000000,22.8911,6.54,2.6731,-32.4784,
603008.SH,œ≤¡Ÿ√≈,20120726,10.67,10.57,10.78,10.42,10.51,3254123,34453057,-0.16,-1.4995,10.5875,6.1983,551775000,,2207100000,52500000,0,210000000,22.5478,6.442,2.633,-31.9914,
603008.SH,œ≤¡Ÿ√≈,20120727,10.51,10.55,10.65,10.45,10.61,1873391,19758176,0.1,0.9515,10.5467,3.5684,557025000,,2228100000,52500000,0,210000000,22.7624,6.5033,2.6581,-32.2958,
603008.SH,œ≤¡Ÿ√≈,20120730,10.61,10.6,10.66,10.45,10.51,1853381,19547806,-0.1,-0.9425,10.5471,3.5302,551775000,,2207100000,52500000,0,210000000,22.5478,6.442,2.633,-31.9914,
